institution_id,language_code,institution_international_name
170153556,ru,Университет медицинских наук Камбоджи
899146839,nl,Cook Group
4210159173,en,Celma Mastry Ovarian Cancer Foundation
115020477,zh,肯塔基衛斯理學院
4210108688,en,Plexus Institute
8031829,vi,Cooper Union
2800703674,be,Батанічны сад Санта-Барбары
1310625592,zh-hk,百事公司
180761190,uk,Інститут єврейських досліджень імені Шехтера
4210135263,en,V. Peskov Voronezhsky State Nature Biosphere Reserve
134635517,eo,Instituto de Teknologio Bandung
226413961,fa,دانشگاه دولتی آتلانتیک آرمسترانگ
155256416,hu,Saint-Cyr-i Katonaiskola
2801039369,nb,Università degli Studi Guglielmo Marconi
2800160768,ar,مستشفى مقاطعة لينكولن
4210109600,en,Ministry of Lands and Rural Resettlement
4401726880,en,CSX (United States)
4210100832,en,Ricerca e Progetto
2801418825,en,Ontario Federation of Anglers and Hunters
898250095,ga,Industrial and Commercial Bank of China
2800369878,as,লিগ'
126467225,sv,National Iranian Oil Company
2799443121,pl,Uniwersytet Papieski Jana Pawła II w Krakowie
4210110255,en,AccuDava (United States)
3130944728,ja,ミクロネシア連邦短期大学
96916377,fr,université Walailak
1339201920,pt,Eurostat
68422848,ka,სოხუმის სახელმწიფო უნივერსიტეტი
200694920,af,Johnson
130905186,ca,Wofford College
5400463,ur,غلام اسحاق انسٹیٹیوٹ برائے انجینیرنگ سائنس اینڈ ٹیکنالوجی
108290504,zh-hans,比萨大学
2801944019,nl,Roy Castle Lung Cancer Foundation
4210141667,en,Child & Family Service
4210146685,en,National Institute for Communicable Disease Control and Prevention
147765412,dag,Niger Delta University
266595603,sco,Genmab
2800863796,zh,瑞典标准研究所
198012923,en-gb,Staffordshire University
196551433,la,Universitas Nationalis Erivanensis
103187081,sr,Smitsonovski institut
11957088,sr,Технолошки универзитет Мичигена
4210147299,en,Hospital de Carabineros
124227911,ro,Universitatea Ben-Gurion
57156483,be-tarask,Кіеўскі нацыянальны эканамічны ўнівэрсытэт імя Вадзіма Гецьмана
1299907687,he,בלומברג
197610006,de,University of Lagos
308269434,id,European Society of Cardiology
2799986158,en,Arcetri Observatory
2800920820,nl,Scuola Superiore Studi Pavia IUSS
2802037141,hy,Դնեպրոպետրովսկի երկաթուղային տրանսպորտի ազգային համալսարան
191420491,cy,Prifysgol Jaén
3131979068,ar,جامعة هرات
4210119812,en,Spectrum Brands (United States)
4210137396,en,Centre de Recherche en Économie et Statistique
130913789,gn,Instituto Federal da Bahia
992397,eo,Universitato de Borås
11019714,gl,Universidade da Coruña
266595603,diq,Genmab
4210101573,en,Octoly (France)
3133125233,ja,ヤナーチェク音楽芸術アカデミー
2802534935,cy,Prifysgol Gwyddorau Cymhwysol Merseburg
4210121987,en,Amfissa General Hospital
4210114223,en,Amicrobe (United States)
63548447,fr,université de technologie de Lappeenranta
1332474105,it,Mercedes-Benz
4210141680,en,Hospice of the Valley
2802321989,zh,加拿大肥胖網路
4210121042,en,PowerPhotonic (United Kingdom)
4210155959,en,Berliner Energieagentur (Germany)
2972578089,nl,AIDS Services of Austin
4210156352,en,Division of Earth Sciences
84475105,pl,Embry–Riddle Aeronautical University
166337079,zh-hans,伦敦玛丽女王大学
870392255,ja,武漢体育学院
102298084,pt-br,Universidade Andrews
4210106704,en,Aurubis (Germany)
139894009,en,University of Bradford
183594015,zh-hant,津田塾大學
4210151730,en,Calvary Bible College
2801713311,ca,Shriners Hospital for Children - Texas
4210116138,en,Herry Consult (Austria)
94616838,uk,Єнчепінзький університет
147747303,sk,Chemický ústav SAV
2800636642,zh-hant,Long Now 基金會
126824641,en,JSS Academy of Higher Education & Research
89095802,yo,Central University of Gujarat
2801413980,pt,Memorial de Guerra Australiano
908820301,fr,université Tishk
3069719102,de,Arroyo Grande Community Hospital
1307740848,es,Autoridad del Valle del Tennessee
2799962816,ur,یونیورسٹی آف میئن اسکول آف لا
91712215,gv,Ollooscoill Saarland
2800360274,zh-cn,普卡德基金会奖金
1320288732,scn,chianta
2699952,it,Pontificia Università Cattolica di Rio de Janeiro
4392021105,en,"Lettres, arts du spectacle, langues romanes"
4210166043,en,Etimesgut Asker Hastanesi
2956445460,cs,Fondation Le Corbusier
52357470,arz,جامعة ولاية اوهايو
134353371,da,SK Group
86310350,cy,Prifysgol Aswan
4210086838,en,Optical Polymer Research (United States)
4210136071,en,Delap & Waller (Ireland)
204669301,en,Union Institute & University
1333370159,bs,Motorola
91972364,igl,Tai Solarin University of Education
2800195167,pl,CARNet
4387153964,en,Grasslands National Park
124633538,sv,Seouls universitet
5343935,yo,Guilin University of Electronic Technology
204275683,fa,دانشگاه فنی ملی قزاقستان
2940013459,en-ca,Meadows Foundation
2800167559,de,Polyclinic Medical Center
4210129847,en,Abbott (Switzerland)
234615573,arz,جامعة رانى دورجافاتى
20231570,vi,Đại học Bắc Kinh
4210104274,en,LojaFácil (Brazil)
129902397,sk,Dalhousie University
4210129345,en,Horowitz Foundation for Social Policy
901221460,et,Pariisi Poliitikauuringute Instituut
4210119191,en,Swiss Paraplegic Center
4210138712,en,Institute of Organic Chemistry
2801868026,it,Bristol Royal Hospital for Children
90281761,cv,Киев авиаци институчĕ
127969456,en,SANE
4210120397,en,UNM Sandoval Regional Medical Center
150468666,azb,اموری بیلیم‌یوردو
191685745,zh-hant,德事隆
4210144433,en,Putnam County HomeCare & Hospice Auxiliary
1342911587,lv,Oracle Corporation
235120680,zh-hans,圣托马斯大学
11701301,zh-mo,葛瑞菲斯大學
4210103079,en,Prolysis (United Kingdom)
89207983,tt,Донецк милли тыйб университеты
1309362793,zh,保罗·盖蒂博物馆
94636976,zh-hant,山形縣立保健醫療大學
4210137398,en,Institut de Médecine de la Reproduction
224309722,en,"Paraná Federal Institute of Education, Science and Technology"
2801464060,fr,Itawamba Community College
2799421553,ms,Hospital Kuala Lumpur
4210086586,en,First In Families of North Carolina
2799355011,en,Mid-America Regional Council
28777354,zh-hk,世宗大學
4210149641,en,Center for Climate and Resilience Research
1280232793,he,הארגון העולמי לקניין רוחני
4210110793,en,Colorado Consortium for Earth and Space Science Education
1299422453,be-tarask,Нацыянальны інстытут статыстыкі і геаграфіі Мэксыкі
158244335,de,Forensisches Institut der Niederlande
4210087231,en,Materials Science International Services (Germany)
51569856,zh-hans,苏丹再纳阿比丁大学
1310439424,mul,Accenture
138168422,zh,紐約州立大學舊韋斯特伯里分校
41461413,zh,馬來西亞砂拉越大學
4210131641,en,Marine Biology Institute of Shandong Province
3125981224,fr,National Chemical Laboratory
4210108528,en,State University of Applied Sciences in Elbląg
189957204,ar,جامعة داكوتا الجنوبية
2802174948,sv,Puerto de Valencia
2802092375,cy,Ysbyty Athrofaol Y Faenor
14316845,th,ศูนย์เทคโนโลยีอิเล็กทรอนิกส์และคอมพิวเตอร์แห่งชาติ
4210153909,en,Santa Marcelina Colégio
2802356059,fr,hôpital adventiste Tsuen Wan
4210102661,en,IBI Group (United Kingdom)
124727415,es,Universidad de Wisconsin–Eau Claire
2800573802,ru,Администрация президента России
56306041,ar,الجامعة اللبنانية الأمريكية
4210137918,en,C-2 Innovations (United States)
2799649065,fa,بیمارستان دانشگاه آقاخان نایروبی
4210103477,en,Hospital La Paz Institute for Health Research
47636678,en,Southwestern Law School
2802565870,sv,Senckenberg Museum
86420138,la,Universitas Civica Indianensis
4210130240,en,National Aquatic Resources Research and Development Agency
58534130,yue,德國電訊
2801436432,ja,フォルガー・シェイクスピア図書館
4210097527,en,Synthomer (United Kingdom)
1281389954,zh,创新诊断方法基金会
2800697506,ja,欧州工科大学院
1333839041,ca,Institut Geogràfic Nacional d'Espanya
4210089970,en,Laboratoire Innovations Technologiques pour la Détection et le Diagnostic
2800862042,en-ca,Kunsthistorisches Museum
13634446,eo,Ĝenerala Teologia Seminario
4210142532,en,Center for Health Care Services
2801159998,zh,杜林區
1329325741,cs,Philips
56085075,ja,タルトゥ大学
13460158,vi,Hiệp hội sinh học nước ngọt
4210138713,en,The Communication Trust
4210159885,en,Sola Scriptura Teológiai Főiskola
22465464,zh-cn,明斯特大学
1330402449,tt,Африка үсеш банкы
2799883749,ja,ダナン病院
1342477950,ru,Центральный банк Бразилии
3129744201,sw,chuo kikuu cha kindu
1302836201,ur,بیل ہیلی کاپٹر
4210088953,en,Universidad Lux
268923629,nb,École du Louvre
291386647,de,Belarussische Staatliche Universität
863786607,kaa,Fresenius
1342225141,nb,"The Global Fund to Fight AIDS, Tuberculosis and Malaria"
155781252,es,Universidad de Carolina del Sur
1340685415,zh-hant,美國國務院
170935008,sh,Pontifícia Universidade Católica de Minas Gerais
1327020802,fr,Commission géologique du Canada
2801688508,en,Nepean Hospital
2799953620,tr,Türk Silahlı Kuvvetleri
55060895,es,Universidad de Greenwich
103163165,ja,フロリダ州立大学
205092303,yo,Sciences Po
4210089982,en,Assett (United States)
4210126280,en,Mercy Care Foundation
133999245,zh-hant,內華達大學拉斯維加斯分校
2801296245,cs,Association of Chartered Certified Accountants
115684694,eo,Industria Universitato de Santandero
2801658355,ru,ONERA
4210153256,en,Hemophilia Association of New York
1341618623,yue,美國國立自然史博物館
861853513,lb,Universitéit La Sapienza
53620714,ja,アラブアメリカン大学
4210088229,en,Instituto Interdisciplinario de Ciencias Básicas
4210117337,en,Neijiang Normal University
1320481043,bs,Evropska unija
117309725,ast,Universidá de San Buenaventura
4210118753,en,Heartland Cancer Research
2802896684,ca,Acadèmia de les Arts i les Ciències Cinematogràfiques
1290206253,en,Microsoft
59475050,fr,Jamia Millia Islamia
2801053397,ms,Taman Zoologi Berlin
1280179531,fr,Institut national d’études économiques
3129846546,en,Nürtingen-Geislingen University of Applied Science
122140584,sr,Федерални Универзитет Рио де Жанеира
4210163119,en,Regatta (Norway)
4210102188,en,Itoham Foods (Japan)
52010207,yo,Keimyung University
2801289941,bn,ইউরোপিয়ান এভিয়েশন সেফটি এজেন্সি
4210098442,en,Valio (Finland)
4210159089,en,Medirex Group Academy
138211613,fa,آکادمی علوم اتریش
158708052,km,សាកលវិទ្យាល័យ ចុឡាលុងករណ៍
3132429795,gpe,Adigrat University
4210167249,en,Network Technologies (United States)
3970730,zh-cn,卡拉巴尔大学
161548249,sv,Bangor University
4210148961,en,Investitionsbank Sachsen-Anhalt
4210138261,en,Thurgau University of Teacher Education
1320481043,kaa,Evropa Awqamı
4387153083,en,Mount Zion College of Engineering and Technology
4210137947,en,VitalQuan (United States)
4210086187,en,TelAztec (United States)
165733156,id,Universitas Georgia
2800102766,ru,Национальная лаборатория Айдахо
64233573,fr,Terrence Higgins Trust
2799481479,de,Dominican University College
101466613,fi,Maanpuolustuskorkeakoulu
165143802,et,Queenslandi ülikool
2802335433,ar,مستشفى جامعة آرهوس
56441308,ja,グイド・カルリ社会科学国際自由大学
1305996414,de,Helmholtz-Gemeinschaft Deutscher Forschungszentren
184139950,am,ምጊሞ
2799653194,zh-hans,芬兰科学院
246010334,scn,Univirsitati Kore di Enna
1302485747,zh-cn,威瑞森通信
4210163163,en,Informal logic (Canada)
172901346,pl,Petersburski Uniwersytet Państwowy
4210124615,en,Laboratoire Interdisciplinaire Carnot de Bourgogne
4210158671,en,Joni and Friends
2799656669,ja,ダラスクリスチャン大学
216472412,ja,ジョン・アボット・カレッジ
2799756090,ja,コロンバス動物園・水族館
98905743,fr,université de Kastamonu
2801888874,it,diocesi di Brooklyn
4389425257,en,Universitas Nusantara PGRI Kediri
155765044,es,Universidad de Hildesheim
4210150522,en,Newport Beach Public Library
55712492,en,Zhejiang University of Technology
4210143522,en,Northwest Open Technical University
909854389,hy,Լոնդոնի տնտեսության և քաղաքական գիտությունների դպրոց
324058549,de,Petoro
134359838,ar,جامعة الفيصل
183764125,pl,Uniwersytet Techniczny w Koszycach
1311289386,sv,USA:s utbildningsdepartement
867584213,de,General Motors of Canada
1299503650,fr,National Endowment for the Arts
2800245428,ja,ロサンゼルス郡公立図書館
4210104223,en,Inwood Community Services
4210094442,en,JGC-S Scholarship Foundation
4210095278,en,Hemophilia Federation of America
12113309,arz,جامعة ديباو
4210086155,en,Institute of Human Sciences
2799351866,cy,Llywodraeth India
2799850495,arz,مستشفى ماركيت العام
82994568,hi,"संयुक्त राज्य स्वास्थसेवा, शोध एवं गुणवत्ता विभाग (AHRQ)"
115020477,nl,Kentucky Wesleyan College
4210086150,en,St. Johnsbury Athenaeum
21332779,ur,ڈکوٹا ویزلیئن یونیورسٹی
881427289,uk,Гетеборзький університет
4210122068,en,LUNGevity Foundation
200332995,gl,Universidade Técnica de Dortmund
54388099,en,Shijonawate Gakuen University
192398990,he,אוניברסיטת זקאזיק
191879574,sv,Inhauniversitetet
162346809,arz,معهد اللغات والحضارات الشرقيه بباريس
10017102,ar,جامعه تيرانا الزراعية
2801519107,en,Kangan Institute
4210095276,en,Congregation Emanu El of New York
102516824,fr,université de technologie de Compiègne
43406934,nb,Université Laval
139660479,id,Universitas Selatan Tengah
204778367,zh-cn,挪威科技大学
