work_id,author_first,author_et_al,institution_first,institution_et_al,title,source,pub_year,volume,issue,pages,doi,pmid,work_type,n_cits,n_self_cits
2402753763,Jin Ho Lee,Kwang-Ryang Chung,,,YOIDO PARC1 PODIUM ROOF DESIGN,Journal of the Korean Association for Spatial Structures,2010,10,3,22-27,,,article,0,0
2092796134,H. P. M. Goddijn,,,,"Recensions / Book Reviews : Weima, J. Psychologie van het antipapisme (The psychology of anti-catholicism). Hilversum, Paul Brand, 1963, 266 p",Social Compass,1964,11,4,63-64,10.1177/003776866401100415,,article,0,0
2915141704,R Schade,David Lipsitz; D H Van Thiel,,,Gastro intestinal disease during pregnancy,,1981,2,,1273,,,article,0,0
1517840730,Suad AlFadhli,,,,Missense Mutation in Cancer in Correlation to Its Phenotype – VHL as a Model,InTech eBooks,2012,,,,10.5772/36727,,book-chapter,1,0
2360396172,Feng Xiong,,Xi'an University of Technology,,Research on the Shock Characteristics of AC Drive Traction Loads,Journal of Xi'an University of Technology,2013,,,,,,article,0,0
3042884186,Nasrudin Nasrudin,,,,"FUNGSI KELUARGA, MASYARAKAT DAN PEMERINTAH DALAM PROSES PENDIDIKAN (TINJAUAN SOSIOLOGIS)",ISLAMIKA,2020,11,1,,10.33592/islamika.v11i1.416,,article,2,0
4239045569,,,,,Index,Princeton University Press eBooks,1987,,,221-226,10.1515/9781400859030.221,,paratext,0,0
2414257429,C. Lavorino,E. Mannella; Luisa Salvatori; M. Delle Monache; M Santolamazza; R Gerardi; ...; Giorgio Ricci,,,Antibodies anti-parvovirus B19 in chronic hepatitis C virus infection.,PubMed,1995,90,4,676-7,,7717346.0,letter,4,2
4316135874,Violet M. Nkwe,Olalekan C. Olatunde; Youssef Ben Smida; Saifeldin M. Siddeeg; Damian C. Onwudiwe,North-West University,University of Carthage; King Khalid University,"Synthesis, characterization, computational studies, and photocatalytic properties of Cu doped Bi2S3 nanorods",Materials Today Communications,2023,34,,105418,10.1016/j.mtcomm.2023.105418,,article,2,0
4388139806,Ana María García Cano,Marta Rosillo; Ana Gómez Lozano; Lucía Jiménez Mendiguchía; Marta Marchán Pinedo; Argeme Rodríguez Torres; Marta Araujo‐Castro,Hospital Universitario Ramón y Cajal,,Pharmacological hyperprolactinemia: a retrospective analysis of 501 hyperprolactinemia cases in primary care setting,Naunyn-Schmiedeberg s Archives of Pharmacology,2023,397,5,3239-3246,10.1007/s00210-023-02803-z,37910184.0,article,2,0
1977322246,Pens Bi,R van Iersel,University of Adelaide,,"A survey of stakeholders' response to heat waves in Adelaide, South Australia: A qualitative study",IOP Conference Series Earth and Environmental Science,2009,6,35,352011,10.1088/1755-1307/6/35/352011,,article,0,0
2471128932,Hideki Hanawa,Takashi Shimada,Nippon Medical School,,Gene Therapy Vsing Retroviral Vectors,Uirusu,2003,53,2,177-183,10.2222/jsv.53.177,15071956.0,review,1,0
52734441,Thomas F. O’Dea,J. Milton Yinger,,,Five Dilemmas in the Institutionalization of Religion,Journal for the Scientific Study of Religion,1961,1,1,30,10.2307/1385174,,article,53,1
2092071283,Gareth E. Roberts,,Boston University,,Spectral instability of relative equilibria in the planarn-body problem,Nonlinearity,1999,12,4,757-769,10.1088/0951-7715/12/4/302,,article,17,3
250650583,淳二 安田,英二 渡部,,,"A-4-34 3次ローパスプロトタイプフィルタを用いるコムフィルタの構成(A-4.信号処理,一般セッション)",電子情報通信学会総合大会講演論文集,2012,2012,,131,,,article,0,0
4238645837,曼琍 呂,維 項,,,简便的半微量外周血液培养方法,Chinese Science Bulletin (Chinese Version),1963,14,7,61-62,10.1360/csb1963-8-7-61,,article,0,0
4286840812,Hugues Choplin,Frédéric Huet; Anne Le Goff,Biomécanique et Bioingénierie,,L’ingénierie soutenable : est-ce « plus grand que nous » ?,HAL (Le Centre pour la Communication Scientifique Directe),2022,,,,10.34746/cahierscostech137,,preprint,0,0
2320148453,D. Meyers,S. Middey; M. Kareev; M. van Veenendaal; Eun Ju Moon; Barbara Gray; ...; J. Chakhalian,University of Arkansas at Fayetteville,,"Publisher’s Note: Strain-modulated Mott transition in EuNiO3ultrathin films [Phys. Rev. B88, 075116 (2013)]",Physical Review B,2013,88,7,,10.1103/physrevb.88.079903,,article,1,1
2560281230,Ellen Jenkins,,Arkansas Tech University,,"Erasmus Darwin: Sex, Science, and Serendipity, by Patricia Fara",Journal of History,2013,48,3,501-503,10.3138/cjh.48.3.501,,article,0,0
1993486243,Yaroslav Tserkovnyak,Arne Brataas,Harvard University,Norwegian University of Science and Technology,Spontaneous-symmetry-breaking mechanism of adiabatic pumping,Physical Review B,2005,71,5,,10.1103/physrevb.71.052406,,article,13,6
1918873793,John Watkins,,,,"Race, Class, and Power in School Restructuring.",Anthropology & Education Quarterly,1999,30,4,486-488,10.1525/aeq.1999.30.4.486,,article,80,0
2189543077,Fadi Al-Kalani,,,,Power Saving Algorithm for Clustered Ad-Hoc Networks,,2009,,,,,,article,0,0
2133102093,E. C. Yoder,,Naval Postgraduate School,,Engagement versus disengagement: How structural and commercially-based regulatory changes have increased government risks in federal acquisitions,Journal of Public Procurement,2007,7,2,135-172,10.1108/jopp-07-02-2007-b001,,article,19,0
348049121,Aurelian Udristioiu,Radu Iliescu; Manole Cojocaru; Adela Elena Joanta,New York University,SUNY Polytechnic Institute; Titu Maiorescu University; Columbia University,Alkaline Phosphatase Isoenzymes and Leukocyte Alkaline Phosphatase Score in Patients with Acute and Chronic Disease: A Brief Review,British Journal of Medicine and Medical Research,2014,4,1,340-350,10.9734/bjmmr/2014/3309,,review,9,0
2228457759,Emmanuel Ollé,,,,La prescription des benzodiazépines et molécules assimilées chez le sujet âgé en EHPAD : enquête de pratique en EHPAD de Haute Normandie,,2015,,,98,,,article,0,0
2803348309,,,,,Introducing CACO the better grape of today /,,1930,,,,10.5962/bhl.title.148941,,book,0,0
2985496675,Chiara Saggese,Kevin K.W. Wan; Rui Xu; Yujie Tao; Craig T. Bowman; Ji-Woong Park; ...; Hai Wang,Stanford University,University of Connecticut,A physics-based approach to modeling real-fuel combustion chemistry – V. NO formation from a typical Jet A,Combustion and Flame,2020,212,,270-278,10.1016/j.combustflame.2019.10.038,,article,27,4
4301653459,Yuki Inoue,T Kaneko,Yamaguchi University,,[WDHA syndrome].,PubMed,1994,Suppl 6,,65-8,,7837593.0,article,0,0
4391420389,Bhupal Bikram Kathayat,,Mid Western University,,Mediating Role of Job Satisfaction in the Nexus between Career Development and Unprofessional Engagement among Civil Servants in Nepal,KMC Journal,2024,6,1,377-397,10.3126/kmcj.v6i1.62373,,article,0,0
1563233459,Nanouschka Myrberg,,,,Mynt och möjligheter,Fornvännen,2007,102,3,191-193,,,article,0,0
3212852638,Tessa Brik,Wim A M Lucassen,Huisarts en Wetenschap,Amsterdam University Medical Centers,Screening op AF met jaarlijkse continue ecg-monitoring bij hoogrisicopatiënten,Huisarts en Wetenschap,2021,,,,10.1007/s12445-021-1335-4,,article,0,0
4401154764,Joseph Makela Nseke,Nomsa Precilla Baloyi,University of Johannesburg,,Ecofriendly synthesized Zeolite 4A for the treatment of a multi-cationic contaminant-based effluent: Central composite design (CCD) statistical approach,Heliyon,2024,10,15,e35176,10.1016/j.heliyon.2024.e35176,39170319.0,article,0,0
3011642368,Jouko Tuomainen,Mari Pihalehto; Petrus Kautto; Kai Kokko; Tuula Linna; Emmi Vähä; Outi Pyy,Finnish Environment Institute,,TOVARAMA – Toissijaisen ympäristövahinkovastuun rahoitusmallien vertailu,,2020,,,,,,article,0,0
2506769081,Hugh Kennedy,,,,10 Landed Property and Government Finance in the Early ʿAbbasid Caliphate,BRILL eBooks,2016,,,264-276,10.1163/9789004311367_014,,book-chapter,1,0
4255988580,,,,,Citizen Patrols,Palgrave Macmillan eBooks,2014,,,,10.1057/9781137269331.0011,,book-chapter,0,0
2621526636,Parsaoran Tamba,Djoko Kustono; Purnomo Purnomo; Tuwoso Tuwoso,State University of Malang,,The Relationship between Hard Skill and K3 Behavior on Students’ Welding Practice of State Vocational High School 2 Bitung,IOSR Journal of Research & Method in Education (IOSRJRME),2017,07,01,82-87,10.9790/7388-0701058287,,article,1,0
3147612029,Ainura Kurmanaliyeva,Y. Berikbayev,Al-Farabi Kazakh National University,,The religious situation in Central Asia,Eurasian Journal of Religious Studies,2021,25,1,,10.26577//ejrs.2021.v25.i1.r1,,article,0,0
4238234033,Saburo Yashima,Fumio Saito; Hiromitsu Horita,Tohoku University,,Single Particle Crushing by the Double Pendulum Type Impact Testing Apparatus,KAGAKU KOGAKU RONBUNSHU,1981,7,1,83-89,10.1252/kakoronbunshu.7.83,,article,8,2
2512986688,魏久明,,,,大兴“五风”争做“五型”干部,武汉宣传,2013,,8,30-31,,,article,0,0
2999062427,,,,,",In statu nascendi‘ – Paul Celan: Die Niemandsrose und ihre Frühstadien am Beispiel der Genese von In Eins",editio - International Yearbooks for Scholarly Editing / Internationales Jahrbuch für Editionswissenschaft,2004,,,,10.1515/9783484604636.156,,article,0,0
262134599,Ellen C. Lombard,,,,"Biennial Survey of Education in the United States, 1934-1936. Bulletin, 1937, No. 2. Volume I. Chapter IX: Parent-Education Programs in City School Systems.","Office of Education, United States Department of the Interior",1939,,,,,,article,0,0
2083992804,Alison Shapcott,Michael Joseph Brown; JB Kirkpatrick; JB Reid,,,"Stand Structure, Reproductive Activity and Sex Expression in Huon Pine (Lagarostrobos franklinii (Hook L.) Quinn.)",Journal of Biogeography,1995,22,6,1035,10.2307/2845833,,article,6,1
4396547884,Lena Marianti,Manah Rasmanah; Muhammad Vikry Ramadhan,Universitas Islam Negeri Raden Intan Lampung,,Efektivitas Konseling Kelompok Dengan Teknik Modeling Untuk Meningkatkan Social Concern Komunitas Generasi Cahaya Pintar,Counselia Jurnal Bimbingan Konseling Pendidikan Islam,2024,5,1,294-306,10.31943/counselia.v5i1.135,,article,0,0
4397714521,Víctor Blanco,Marcos Chas; D. Abella; E. Pia; Carlos Platas‐Iglesias; Carlos Peinador; José M. Quintela,,,CCDC 678837: Experimental Crystal Structure Determination,The Cambridge Structural Database,2008,,,,10.5517/ccqsczt,,dataset,0,0
2759687000,Cosimo Misciali,Norma Cameli; Liliana Guerra; L. Badiali‐De Giorgi; Gianandrea Pasquinelli,University of Bologna,San Gallicano Hospital; Istituto Dermopatico dell'Immacolata,PILI ANNULATI: STUDIO ULTRASTRUTTURALE DI UN CASO FAMILIARE,Redia-Giornale Di Zoologia,1993,128,,381-383,,,article,2,0
2913178353,Amrollah Hemmat,,Peking University,,"“Translate me, but don't translate me”",Asia Pacific Translation and Intercultural Studies,2017,4,2,99-116,10.1080/23306343.2017.1336830,,article,0,0
3037133299,Michael Albrecht,,,,"Hofbauer, Clemens Maria (1751–1820)",The Bloomsbury Dictionary of Eighteenth-Century German Philosophers,2016,,,,10.5040/9781474255998-0258,,other,0,0
4399420485,Ariel López González,Mailyn Moreno Espino; Yahima Hadfeg Fernández,Instituto Politécnico Nacional,Universidad Católica del Norte,Aplicación móvil para entrenamiento y autoevaluación: Solución generalizable,Revista Iberoamericana de Tecnología en Educación y Educación en Tecnología,2024,,38,e2,10.24215/18509959.38.e2,,article,0,0
101967898,Gianni M. Pozzo,,,,"Condorcet, anticipatore del positivismo",Verifiche: rivista trimestrale di scienze umane,1988,17,4,353-366,,,article,0,0
2898164020,Juliene Lemos Saback,,"Rio de Janeiro Federal Institute of Education, Science and Technology",,RESENHA DO LIVRO COMUNICAÇÃO E GÊNERO: A AVENTURA DA PESQUISA,Revista Ciências & Ideias ISSN 2176-1477,2018,,,175-177,10.22407/2176-1477/2018.v9i2.922,,article,0,0
2527875693,K. Sonntag,J. Gramenz,,,In vitro regeneration system in Crambe via protoplast culture,Cruciferae Newsletter,2004,25,,101-102,,,article,1,0
2343829188,Conrade Hinds II Conrade Hinds,Conrade Hinds II Conrade Hinds,,,Obituary of Conrade C. Hinds,Physics Today,2009,,,,10.1063/pt.4.2082,,article,0,0
1984574394,T. K. Koh,W. R. Falk; N.E. Davison; J. M. Nelson,University of Manitoba,,Isospin-Forbidden Particle Decay of the LowestT=2State inO16,Physical Review C,1973,7,1,50-56,10.1103/physrevc.7.50,,article,3,0
2072841947,Henrik Madsen,,Aarhus University,,Place‐marketing in Liverpool: a review*,International Journal of Urban and Regional Research,1992,16,4,633-640,10.1111/j.1468-2427.1992.tb00201.x,,article,66,0
4385069365,Sahriar Rahman,Abdullah Al Noman; Mohammad Nurul Islam; Sunjukta Ahsan,University of Dhaka,,Determination of antibiotic resistance pattern of bacteria isolated from livestock feces,Dhaka University Journal of Biological Sciences,2023,32,2,265-269,10.3329/dujbs.v32i2.67685,,article,0,0
633540967,Wasan Alizi,,,,Mihrab and Its Significance during the Ottoman Period (1396-1700),,2005,,,,,,dissertation,0,0
1996943982,A. A. Goldenweiser,,,,THE DEATH OF CHIEF JOHN A. GIBSON,American Anthropologist,1912,14,4,692-694,10.1525/aa.1912.14.4.02a00130,,article,4,0
2048696861,John C. Cavanaugh,,,,Research on Aging: The Next Generation,Contemporary Psychology,1998,43,11,767-768,10.1037/001844,,article,0,0
2186525512,Analice Costacurta Brandi,,,,Desenvolvimento de uma Tecnica N~ao Intrusiva de Medi»c~ao do Coeflciente de Convec»c~ao - Solu»c~ao do Problema Termico Inverso,,2010,,,,,,article,0,0
2949308119,Masatomo Iwao,Teruyuki Iihama; Kumar K. Mahalanabis; Hélène Perrier; Victor Snieckus,,,ChemInform Abstract: Ortho‐Metalated Aryl tert‐Butyl Sulfones. Comparison with Other Directing Groups and New Methodology for Polysubstituted Aromatics.,ChemInform,1989,20,28,,10.1002/chin.198928126,,article,0,0
4399817257,Zheng Zhou,Hongjuan Niu; Meng Bian; Chunsheng Zhu,First Affiliated Hospital of Zhengzhou University,Peking University; Peking University Third Hospital,Kidney tea [Orthosiphon aristatus (Blume) Miq.] improves diabetic nephropathy via regulating gut microbiota and ferroptosis,Frontiers in Pharmacology,2024,15,,,10.3389/fphar.2024.1392123,38962302.0,article,0,0
2341612385,Marília M Sampaio-Barros,Liliam Takayama; Percival D. Sampaio‐Barros; Eloísa Bonfá; Rosa Maria Rodrigues Pereira,Universidade de São Paulo,,Baixos níveis séricos de vitamina D na esclerose sistêmica difusa: correlação com pior qualidade de vida e alterações capilaroscópicas graves,Revista Brasileira de Reumatologia,2016,56,4,337-344,10.1016/j.rbr.2016.03.004,,article,9,2
2560044382,Vasiliki Klonari,Bashir Bakhshideh Zad; Jacques Lobry; François Vallée,University of Mons,,Application of voltage sensitivity analysis in a probabilistic context for characterizing low voltage network operation,,2016,,,,10.1109/pmaps.2016.7764196,,article,10,4
4248634465,R.E. Gordnier,M.R. Visbal; S.E. Sherer,,,Higher-Order Accurate Computations of Maneuvering Unmanned Combat Air Vehicle Configurations,2005 Users Group Conference (DOD-UGC'05),2006,,,,10.1109/dodugc.2005.34,,article,0,0
4255585738,,,,,"Maternal Mortality in Philadelphia, 1931-1933",JAMA,1935,104,4,343,10.1001/jama.1935.02760040075034,,article,1,0
83977066,Tirwa Ranjan Kaushal RajapureVikram A,,,,Prevalence and Risk Factors Associated with Gastro-Intestinal Tract Infections in Sikkim,Journal of Community Medicine & Health Education,2012,,,,10.4172/2161-0711.1000174,,article,8,0
4246645634,M. Carmen Borrego,,,,"Encomiendas y rentas en la gobernación de Cartagena de Indias, 1675",Anuario de Estudios Americanos,1995,52,2,235-249,10.3989/aea.1995.v52.i2.455,,article,0,0
4315431766,F.Yuldasheva,,,,METHOD FOR STUDYING EQUATIONS OF HIGHER POWERS,Zenodo (CERN European Organization for Nuclear Research),2023,,,,10.5281/zenodo.7519329,,article,0,0
2066750878,Yury A. Neretin,,,,Unitary representations with highest weight of the group of diffeomorphisms of a circle,Functional Analysis and Its Applications,1984,17,3,235-237,10.1007/bf01078115,,article,10,6
2327804392,Magnus Mfoafo-M’Carthy,,Wilfrid Laurier University,,“Improving Long-Term Psychiatric Care: Bring Back the Asylum”: Implications for Ethnic Minority Individuals,Journal of Ethnic & Cultural Diversity in Social Work,2016,25,1,68-74,10.1080/15313204.2015.1121419,,article,1,0
3112783044,Jonathan Lawrence,,University of Oxford,,Building a Library: The Arabic and Persian Manuscript Collection of Sir William Jones,Journal of the Royal Asiatic Society,2020,31,1,1-70,10.1017/s1356186320000607,,article,3,0
2528644093,Pratik Y. Chhatbar,Subrata Saha,,,Neuroprostheses,Advances in neurotechnology,2012,,,93-106,10.1201/b11861-8,,book-chapter,1,1
1490272784,Catherine Donner,,Université Libre de Bruxelles,,17. Le suivi prénatal au xxie siécle vecteur de stress ?,Érès eBooks,2011,,,167-171,10.3917/eres.roegi.2011.01.0167,,book-chapter,0,0
31280236,將 三村,,,,発語の回復過程 : 機能的MRIを用いて(シンポジウム:失語の回復プロセス),,2004,24,4,292-302,,,article,0,0
2097790278,Andrew M. Moore,Hernan G. Arango; Grégoire Broquet; Brian Powell; Anthony Weaver; Javier Zavala‐Garay,Laboratoire des Sciences du Climat et de l'Environnement,,The Regional Ocean Modeling System (ROMS) 4-dimensional variational data assimilation systems,Progress In Oceanography,2011,91,1,34-49,10.1016/j.pocean.2011.05.004,,article,253,60
207273241,K. J. Donovan,Jay J. Dike,,,Determination of EMMI model failure parameters using optimization software.,,2005,,,,,,article,0,0
