source_id,society_seq,society,homepage_url
110783047,1,General Relativity and Gravitation,https://www.springer.com/journal/10714
110812003,1,Asian Institute of Technology,http://www.ait.ac.th/
111237402,1,The Indian Society of Hematology & Transfusion Medicine,http://www.ishtm.com/
111280297,1,Malaysian Rubber Board (MRB),http://www.lgm.gov.my/
111362775,1,The American Institute of Ultrasound in Medicine,
111448270,1,INSTAAR - Institute of Arctic and Alpine Research,https://instaar.colorado.edu/
111533365,1,Canadian Association of African Studies (CAAS),http://caas-acea.org/caas/about-caas
111876535,3,Japanese Society for Microcirculation,http://www.jsmicrocirc.com/english.html
112006741,1,"Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences",http://www.sioc.ac.cn/
112180171,1,Council on Renal Nutrition of the National Kidney Foundation and the International Society of Renal Nutrition and Metabolism,http://www.kidney.org/professionals/CRN/index.cfm and https://www.isrnm.org/
112444171,1,American Association for Italian Studies,https://aais.wildapricot.org/membership
112538619,1,Royal Australasian College of Physicians,https://www.racp.edu.au/
112665076,2,Asia-Oceania Federation of Organizations for Medical Physics,https://www.afomp.org/
112732038,1,American Holistic Nurses Association,http://www.ahna.org/
113116626,1,Sociologists for Women in Society,http://www.socwomen.org/
113298455,1,Japan Pediatric Society,http://www.jpeds.or.jp/
113313948,1,Committee on Space Research (COSPAR),https://cosparhq.cnes.fr/
113475689,2,European Society of Veterinary Clinical Pathology,https://www.esvcp.org/
113867935,2,Academy for Sports Dentistry,https://www.academyforsportsdentistry.org/
114265899,1,The Psychonomic Society,http://www.psychonomic.org/
114289926,3,Society for Sex Therapy & Research,https://sstarnet.org/
114530997,1,American Neurological Association,https://myana.org/
114599316,1,"Deutsche Gesellschaft für Hals-Nasen-Ohrenheilkunde, Kopf- und Hals-Chirurgie",https://www.hno.org/
114724389,1,Academy of African Business and Development,https://theaabd.org/
114801684,1,American Ethnological Society (AES),http://americanethnologist.org/
114839437,1,China Pharmaceutical University and Chinese Pharmaceutical Association,"http://en.cpu.edu.cn/ , https://www.cpa.org.cn/Index.html"
115193995,1,Center for Theology and the Natural Sciences,https://www.ctns.org/
115434995,1,"Central and East European Studies, University of Glasgow",http://www.gla.ac.uk/departments/centralandeasteuropeanstudies/
115455909,1,"Federation of European Societies of Plant Biology, French Society of Plant Biology","https://fespb.org/, http://sfbv.fr/"
115510430,2,International Society for Biomedical Research on Alcoholism,http://www.isbra.com/
115516119,1,Indian Academy of Sciences,https://www.ias.ac.in/
115598842,1,Indian Council of World Affairs,http://www.icwa.in/
116094739,3,Italian Tribology Association (AIT),http://www.aitrib.it/index.php?lang=en
116299461,1,Japan Society of Physiological Anthropology,http://jspa.net/en/
116469108,1,British American Nineteenth Century Historians (BrANCH) association,https://branchuk.wordpress.com/
116662517,1,East Asian Economic Association,http://www.eaeaweb.com/
117031645,1,National Association of School Psychologists,https://www.nasponline.org/
117204931,1,IPPNW,http://www.ippnw.org/
117214891,1,International Section of the Academy of Criminal Justice Sciences,http://www.acjs.org/page/InternationalSection
117777261,1,American Nuclear Society,http://www.ans.org/
117810818,1,The Society for Medieval Archaeology,http://www.medievalarchaeology.co.uk/
118332200,1,Society for the Study of Addiction,http://www.addiction-ssa.org/
118678737,1,ITS Japan,http://www.its-jp.org/english/
118758356,1,International Society for Pediatric and Adolescent Diabetes (ISPAD),http://www.ispad.org/
118812498,1,"Edgard Milhaud Foundation in collaboration with the International Centre of Research and Information on the Public, Social and Cooperative Economy (CIRIEC)",http://www2.ulg.ac.be/ciriec/
118940690,1,Society for Mathematical Biology,https://www.smb.org/
119437531,1,Journalism Studies Division of the International Communication Association,https://www.icahdq.org/group/journalism
119714264,3,IPSO - International Society of Paediatric Surgical Oncology,http://www.ipsosurgeons.org/
119745230,1,Society of Pediatric Nurses,http://www.pedsnurses.org/
119908498,1,American Marketing Association,https://www.ama.org/
119914596,3,European Society of Clinical Microbiology and Infectious Diseases,https://www.escmid.org/
119950638,1,American Marketing Association,https://www.ama.org/
120211018,1,American Foundry Society,https://www.afsinc.org/
120256887,1,Society for Italian Studies (SIS),http://italianstudies.org.uk/
120498177,1,World Association for Sexual Health,https://protect-us.mimecast.com/s/OtwUCxkVlDiJ12AXnIvHo9d?domain=worldsexualhealth.net
120518121,1,International Atlantic Economic Society (IAES),http://www.iaes.org/
120761728,1,American Academy of Environmental Medicine,http://www.aaemonline.org/
121203305,1,International Congress of Infant Studies,http://www.infantstudies.org/
121222519,2,Berufsverband Deutscher Internisten e.V. (BDI),https://www.bdi.de/startseite/
121444704,1,International Assoc. for Relational Psychoanalysis and Psychotherapy,http://iarpp.net/
122949266,1,Royal Society Te Aparangi,https://royalsociety.org.nz/
123214626,1,The European Society for the Study of English,https://essenglish.org/
123288037,2,Chinese Neuroscience Society,http://www.cns.org.cn/
123527438,1,Korean Human Proteome Organization,http://www.khupo.org/
123991139,2,Japanese Research Society of Clinical Anatomy (JRSCA),http://www.jrsca.jp/
124030303,3,European Society for Lasers and Energy Based Devices,https://www.esld.eu/
124607101,1,Academy of Surgical Research,http://surgicalresearch.org/
125111321,1,Deutsche Gesellscahft für Manuelle Medizin (DGMM),http://www.dgmm.de/
125119059,1,Asian Pacific Society of Respirology,http://www.apsresp.org/
125466547,1,Japan Surgical Society,http://www.jssoc.or.jp/english/index.html
125501549,1,Austrian Society for Cybernetic Studies,http://www.osgk.ac.at/
125585695,1,Beat Eating disorders,http://www.b-eat.co.uk/
125651130,1,American Society for Matrix Biology and International Society for Matrix Biology,http://www.asmb.net/ http://www.ismb.org/
125980181,1,Danish Society of Actuaries,http://www.aktuarforeningen.dk/
126014849,1,The Japan Society for Industrial and Applied Mathematics,https://www2.jsiam.org/en/
126033908,1,American Cancer Society,https://www.cancer.org/
126160977,2,Nederlands Genootschap voor Besliskunde,https://www.ngb-online.nl/
126192178,1,International Society for the Study of the Origin of Life and Astrobiology Society,https://issol.org
126457381,2,International Biometric Society - Austro-Swiss Region,https://www.ibs-roes.org/
126647188,1,British Association for Irish Studies,https://bairishstudies.wordpress.com/join-bais/
126796143,1,"French National Institute for Agriculture, Food and Environment (INRAE)",https://www.inrae.fr/
127438267,1,European Council for High Ability (ECHA),http://www.echa.info/
127649406,1,International Linguistic Association,http://hallidaycentre.cityu.edu.hk/ila/index.aspx
127668553,1,Society of Wetland Scientists,http://www.sws.org/
127985767,1,"The Minerals, Metals & Materials Society",https://www.springer.com/journal/11837/updates/17302370
128025751,2,International Speech Communication Association (ISCA),http://www.isca-speech.org/iscaweb/
128133299,1,University Council for Educational Administration,http://www.ucea.org/
128357121,1,Institute of Public Administration Australia,http://www.ipaa.org.au/
128470386,3,International Society for Science and Religion,https://www.issr.org.uk/
129145296,1,British Association for International and Comparative Education.,http://www.baice.ac.uk/
129511265,1,"Real Academia de Ciencias Exactas, Fisicas y Naturales",http://www.rac.es/4/4_3_1.php
130329595,1,Geschäftsstelle der GAMM,https://www.gamm-ev.de/
130551847,1,IEPA Early Intervention in Mental Health Inc,http://iepa.org.au/
131078631,1,Wilderness Medical Society,http://www.wms.org/
131852005,1,The European Financial Management Association,http://www.efmaefm.org/
132285554,1,Continuous Innovation Network (CINet),https://www.continuous-innovation.net/
132362803,1,Computational and Methodological Statistics (CMStatistics) and the International Association of Statistical Computing (IASC),"http://www.cmstatistics.org/, http://www.iasc-isi.org/"
132538424,1,International Society for Magnetic Resonance in Medicine,http://www.ismrm.org/
132626406,1,International Committee on Food Microbiology and Hygiene (ICFMH),http://www.icfmh.org/
132726681,1,Journal of the American Society for Public Administration,https://www.aspanet.org/
133530468,1,The Society for Conservation Biology,https://conbio.org/
133599136,1,Research Methods Division of the Academy of Management,http://rmdiv.org/
133884896,2,"European Association for Forensic Child and Adolescent Psychiatry, Psychology and other involved Professions",http://www.efcap.org/
134003780,1,INRAE,https://www.inrae.fr/en
134546602,2,Hemostasis and Thrombosis Research Society (HTRS),https://www.htrs.org/
134700381,2,https://www.aaap.org/,FALSE
134774064,1,Landscape Research Group,http://www.landscaperesearch.org/
134776053,1,Caucus for a New Political Science,https://connect.apsanet.org/s27/
134949215,1,Senckenberg Gesellschaft für Naturforschung,https://www.senckenberg.de/de/
134994606,1,The Chemical Society of Japan,http://www.chemistry.or.jp/
135713760,3,"Centre for Migration Policy and Society (COMPAS), Oxford University, UK",http://www.compas.ox.ac.uk/
135734010,1,European Weed Research Society,https://ewrs.bureaupost.eu/
135837084,1,International Society for Neurochemistry,http://www.neurochemistry.org/
135898356,1,American Academy of Hospice and Palliative Medicine and the National Hospice and Palliative Care Organization,http://www.aahpm.org/ and http://www.nhpco.org/templates/1/homepage.cfm
135911516,1,The Japan Society of Brain Tumor Pathology,http://www.braintumor.jp/
136164820,1,Chemistry Europe,https://chemistry-europe.onlinelibrary.wiley.com/
136332993,2,Americas Committee for Treatment and Research in Multiple Sclerosis,http://www.actrims.org/
137309422,1,Nalecz Institute of Biocybernetics and Biomedical Engineering of the Polish Academy of Sciences.,http://www.ibib.waw.pl/en/
137349598,1,International Society of Difference Equations (ISDE),http://isdeds.com/home.html
137372404,1,International Society for Antiviral Research,http://www.isar-icar.com/
137552098,1,British Contact Lens Association,http://www.bcla.org.uk/
137740113,1,European Academy of Dermatology and Venereology,http://www.eadv.org/
138235560,2,Society of Experimental and Social Psychology,http://www.sesp.org/
138998826,1,Associazione Italiana di Fisica Medica,http://www.fisicamedica.org/aifm/01_home/index.php
138998826,5,Hellenic Association of Medical Physicists,https://www.efie.gr/en/
140231191,1,International Society for Pharmacoepidemiology,http://www.pharmacoepi.org/
140531934,1,"Gesellschaft für die Geschichte der Wissenschaften, der Medizin und der Technik e. V. (GWMT)",https://www.gwmt.de/
140551370,1,Cornell University School of Hotel Administration,https://sha.cornell.edu/
140563256,1,Hellenic Operational Research Society,http://www.eeee.org.gr/PublicPages/HomePage.aspx
140751389,1,Association for Language Learning,http://www.all-languages.org.uk/
140888521,1,THE AUSTRALIASIAN COLLEGE OF DERMATOLOGISTS,http://www.dermcoll.edu.au/
141067752,1,Biblical Theology Bulletin Inc.,http://www.shu.edu/news/article/137898
141599056,1,National Art Education Association,http://www.arteducators.org/community/committees-issues-groups/lgbtic
141683002,1,International Society for Political Psychology,http://ispp.org
141866484,1,International Headache Society,http://www.ihs-headache.org/
142990027,1,American Marketing Association,https://www.ama.org/
143032485,1,Western States Communication Association (WSCA),http://www.westcomm.org/
