work_id,title
122661411,中国北方七省市地区小食心虫族研究（鳞翅目：卷蛾科：新小卷蛾亚科）
4393673077,Manuscript Dataset - Using Machine Learning To Guide Targeted And Locally-Tailored Empiric Antibiotic Prescribing In A Children'S Hospital In Cambodia
3041437640,"The Ecolinguistics Reader: Language, Ecology and Environment: Alwin Fill and Peter"
2226731155,Low temperature heat capacity and thermodynamic properties of endo-Tricyclo[5.2.1.02;6]decane
4244328525,News and notes
3110823714,중국의 소프트파워 정책과 국제교육재단의 대중국 평화활동 연구
826342727,"Retrat d'una dona a l'estudi del fotògraf, darrere està representat un decorat que simula un jardí"
2128229836,"Cytophilic Immunoglobulin Responses toPlasmodium falciparumGlutamate-Rich Protein Are Correlated with Protection against Clinical Malaria in Dielmo, Senegal"
597362812,Relaciones financieras CEE/Centroamérica
2103932231,HYDRAULICALLY DRIVEN PIEZOMETERS FOR MONITORING IN SOFT SEDIMENTS
4238298278,ADM 1/480/004/067 - Abstract from R Spry
2275820620,The Redemption of the Great Valley of California
4205723133,Outcomes of Pyrocarbon Arthroplasty in Metacarpophalangeal Joints Affected by Rheumatoid Arthritis
1925021079,Recombinant Immunomodulating Lentogenic or Mesogenic Oncolytic Newcastle Disease Virus for Treatment of Pancreatic Adenocarcinoma
2605590176,Implementation strategies to promote community-engaged efforts to counter tobacco marketing at the point of sale
2528996946,O desenvolvimento e integração de estratégias de cálculo mental no 5.º ano de escolaridade
2093937052,A Dissipative Control Design for Jupiter Icy Moons Orbiter
4233710726,Editorial
4310841602,Formulation of Criminal Law Policy against Drug Users without a Distribution License
327783988,The Essential Connection between Rhythm and Movement.
2175043400,The effect of grain size on dynamic tensile extrusion behaviour
4241950342,Turks
2530093468,Структура трубки взрыва имени М.В. Ломоносова Архангельской алмазоносной провинции по аномалиям микросейсмического поля
4391294255,КОМПЛЕКСНЫЙ ПОДХОД ПЕДАГОГА В ОРГАНИЗАЦИИ ПРОЦЕССА ОБУЧЕНИЯ И РАЗВИТИЯ УЧАСТНИКОВ ТЕАТРАЛЬНОЙ СТУДИИ
2122479855,Effect of SRS and FWM on performance of optical star WDM networks: A deterministic approach
2251600401,Compaction Control and Testing of a Colliery Spoil for Landfill Sites
2034383151,Challenges to HIV Prevention — Seeking Effective Measures in the Absence of a Vaccine
3111915425,"Project SAGE: solar assisted gas energy. Interim report number two, CCMS Solar Energy Pilot Study"
2229753346,Sur le théorème de Rolle
1533174438,Stromal induction and specification of uterine and vaginal morphogenesis in neonatal mice. Abstr.
3153522154,Virologic and immunologic status of children with HIV-TB co-infections
2367531737,Analysis the Protection of Design Patent of Clothing in China
3147670711,Reasons of Gene Silence in Transgene Plants and Solutions
4389821921,Data for EMSL Project 51240 from January 2022
3081644914,Correlation of Portable Wear Metal Analyzer (PWMA-2) and Baird A/E35U-3 Spectrometer Oil Analysis Data
3203189011,"Changes in vegetation, peat properties and peat accumulation in Swedish peatlands as revealed by archive data."
3086020171,"Assessing the effectiveness of integrated non-communicable disease and antiretroviral adherence clubs in Cape Town, South Africa"
4239892390,Industrial notes
2811054288,夜間頻尿の実態・原因・検索方法 (特集 深淵なる「夜間頻尿」の世界)
2005304551,"Thermal control of SUNRISE, a balloon-borne solar telescope"
1519260521,The summer Climate in the North Atlantic about the Year 1000
2203450356,"A 4 year old with fulminant pneumonia: Case File of Dr Yewale Multispeciality Hospital for children, Navi Mumbai and P.D Hinduja National Hospital, Mumbai"
1588580340,急性四塩化炭素肝障害に対するα-Tocopherolの影響:組織学的および電子顕微鏡的研究
2384137523,Study on the Auxiliary Hybrid Electric Vehicle VI:Simulation and Experiments of Driving Range
3005114795,The impact of socio cultural and political changes on the economic performance of Kerala economy a study with special reference to Kuttanad region
2048242826,"The Mechanism of Mendelian Heredity . By T. H. Morgan, A. H. Sturtevant, H. J. Muller and C. B. Bridges. Henry Holt and Company, New York. 1915."
50802875,From novice to expert: Intentional changes of part-time instructors in a community college setting
2362955021,The Effects of Thoracic Surgery and Desflurane Anesthesia on Human Glucose Metabolism and Lipid Fluidity of Erythrocyte
1608421461,Financial Liberalization and the Efficiency of Investment Allocation
2261746300,Dano ambiental do individual ao coletivo extrapatrimonial
2788648166,EC Liability: The CFI ventures on new ground (Holcim)
3198417562,Conseils pratiques pour apprendre aux personnes vivant avec un diabète de type 1 à optimiser l’utilisation des flèches de tendance du FreeStyle Libre
4256352361,The Point on the Theoretical Changes of Surface Chemistry During Massive Star Evolution
2065325553,"Contrasts in the chemistry of trinuclear cluster complexes of osmium and ruthenium. Formation of a fischer carbene or a functionalized μ3,η2-vinylidene group"
4246324666,"Iris Schröder, Das Wissen von der ganzen Welt. Globale Geographien und räumliche Ordnungen Afrikas und Europas 1790-1870"
4397606582,CCDC 654744: Experimental Crystal Structure Determination
3154051658,Miller fisher sendromlu bir olgu sunumu
1895205114,集合居住團地에 있어서 共有領域 利用行態에 關한 硏究
2470791860,展望智能制造 访罗克韦尔自动化主席兼首席执行官Keith Nosbusch
1794795742,DNA restriction fragment analysis of the proopiomelanocortin gene in schizophrenia and bipolar disorders.
2968292936,"The effect of Social support, Social participation and Life satisfaction on the Disability Acceptance of University Students with Disability"
2570006158,Violence manifestation in the university environment: Nursing undergraduate students view
4245924762,"Effect of laser surface hardening on fatigue crack growth rate in AISI-4130 steelDoong, J.-L., Chen, T.-J. and Tan, Y.-H. Eng. Fract. Mech. 1989 33, (3), 483–491"
2545588229,"Pellagra in the canton of Metohija, Jugoslavia."
2265665460,Intrinsic Mismatches within Architectural Competitions: Case Sibbesborg
2606016919,"ChemInform Abstract: DIE RK. VON SILICIUMTETRACHLORID MIT BRENZCATECHIN UND 2,2′‐DIHYDROXYDIPHENYL"
2516029587,Estimating Common Mean of a Bivariate Normal Population with Order Restricted Variances
2011847502,Whither Down syndrome critical regions?
2993454358,Algılanan örgütsel adalet ile örgütsel sessizlik ve seslilik arasındaki ilişki üzerine bir araştırma
4212925684,Position Equations of a 3RPR Planar Manipulator
1571140329,A Non-linear Rhythm-Based Style Classifciation for Broadcast Speech-Music Discrimination
2561047076,Breeding for defence strategies against biotic pests of root crops and specialty crops. Proceedings of the 59th Annual Meeting of the Austrian Association of Plant Breeders and Seed Merchants.
2891699822,Assembly and manipulation of mesoscopic particles using micro bubbles in thermo-optical tweezers
2026614271,Priority assignment in distributed real-time databases using optimistic concurrency control
2498814460,Courage: acting on conviction
2996152661,"The complete chloroplast genome of Phlomoides betonicoides (Lamiaceae), a traditional Tibetan medicinal herb"
2807697596,Relative Emergence of Weeds and Corn and Soybean
4225673928,Can a Trust Become a «Dangerous Device»?
153522443,La problemática calificación del despido del trabajador por ausencias debidas a su enfermedad
2934076917,The deformation behavior and strain rate sensitivity of ultra-fine grained CoNiFeCrMn high-entropy alloys at temperatures ranging from 77 K to 573 K
1998132526,P1.24 Mutations in ANO5 represent a common cause of non-dysferlin LGMD2B and Miyoshi myopathy
2996851242,Self‐Aggregation of Convection in Spatially Varying Sea Surface Temperatures
2009224953,Direct electrochemistry of glucose oxidase on the hydroxyapatite/Nafion composite film modified electrode and its application for glucose biosensing
4246993156,"Journal, 1855-1856"
1001301517,马克思主义发展史研究（笔谈）——马克思的人类学研究及其史学意义
3015063392,The Importance of Changing Abusive Behavior to Prevent Domestic Violence
2169262662,Antibiotics and Pregnancy
1993384147,Les géographes canadiens à Vancouver
2913613516,Die neue betriebliche Altersversorgung und ihre Nutzer
2972092539,An Analysis of Fast Fashion Consumption Behavior:－A Comparative Study of Fast Fashion Brands Using Single Source Data－
393207982,ヴィクトリア女王 . 西大后に侍して . エカテリーナ回想記
4233150032,"1012. Ashbourne. Th. 16 Sept. '84. Francesco Sastres. Not traced.—1788, No. 365."
2211585828,ANÁLISIS DE FOURIER DE LA INTENSIDAD EN LA DETERMINACIÓN INTERFEROMÉTRICA DE CURVAS DE CONCENTRACIÓN
2077083429,LOSS OF THE CDKN2A/p16 LOCUS DETECTED IN BLADDER IRRIGATION SPECIMENS BY FLUORESCENCE IN SITU HYBRIDIZATION
2127565377,The Exact Distribution of Breakdown Time Delay
1504555368,"Un model per a l'excel·lència: el cas de ""la Caixa"""
4300525846,"Role of Chloride Channel, CLC-5, in renal tubular transport."
2607454005,ChemInform Abstract: ALPHA‐HALOGENIERTE AMINE 30. MITT. IN ALPHA‐STELLUNG DURCH AROMATISCHE ODER HETEROCYCLISCHE RESTE SUBSTITUIERTE CARBIMONIUMHALOGENIDE
4229991065,Conclusion
2339822491,"Amyloidosis, a Cause of Angina"
1485684258,Procesos de validación en Geometría en situaciones de conflicto
2280787180,Z-Source Inverter Fed Induction Motor Drive control using Particle Swarm Optimization Recurrent Neural Network
2545152521,Suburbanizacja terenów podmiejskich na przykładzie gmin powiatu pabianickiego. Wybrane aspekty demograficzne i przestrzenne
4396590280,Cholesterol Metabolite 27-Hydroxycholesterol Enhances the Secretion of Cancer Promoting Extracellular Vesicles by a Mitochondrial ROS-Induced Impairment of Lysosomal Function
345168243,直流電気鉄道用電力貯蔵装置(キャパポスト) (特集 メーカ論文集)
4244325228,Practice for Calculating Design Value Treatment Adjustment Factors for Fire-Retardant-Treated Lumber
2097663732,Foreman's crack growth rate equation and the safety conditions of cracked structures
4393579352,"Petroglyph N1 Khatm Al Melaha, Kalba, Sharjah"
2888865343,"Review: L’écriture des traités de rhétorique des origines à la Renaissance, edited by Sophie Conte and Sandrine Dubel"
917730821,Подрyга и граммáтика
4213257271,Special Correspondence
4235757133,"An Airborne Electromagnetic (EM) Survey Used to Map the Upper San Pedro River Aquifer, Near Fort Huachuca in Southeastern Arizona"
2898922871,Science and the farm
4237832395,The functional morphology and palaeoecology of the Dinantian brachiopod Levitusia
2023188904,The design and operation of a simple low cost soil bin
2272665860,论《列子释文》的版本意义
2258405045,Women's interest in a personal breast cancer risk assessment and lifestyle advice at NHS mammography screening
2810991894,니체와 전통의 대결 : 니체의 관점주의
3164475798,"Symbiosis Suspectus: Palasa in Himara, Albania"
