author_id,institution_seq,year_seq,year
5012306147,1,1,2016
5058918140,1,1,2014
5085363118,3,1,1997
5033089667,4,3,2022
5100443448,2,1,2024
5094833009,1,1,2014
5081118389,1,2,1980
5074710112,1,3,2014
5030043915,2,2,2023
5009633114,1,1,2022
5101638375,9,1,2007
5075627594,3,2,2015
5043651797,1,2,2006
5000399414,2,1,2022
5102316072,2,1,1986
5026528123,5,5,2018
5065746360,1,3,2022
5024927533,2,6,2018
5040695154,1,4,1974
5077851686,2,1,2013
5021002731,1,4,2019
5045026341,1,3,2018
5077688221,1,6,2006
5070743748,3,1,2013
5000900963,1,4,2021
5074299868,1,1,2009
5054769929,3,2,2014
5012507993,1,7,2016
5106308366,1,2,2019
5084144186,3,1,1982
5015514906,2,1,2020
5085232496,5,3,2003
5074425260,4,1,2022
5057197093,2,1,2018
5103802022,1,2,2018
5067418874,6,2,2014
5004725502,1,5,2017
5065261887,8,1,2021
5034359784,1,1,1987
5068478694,2,1,2021
5063049741,7,1,2014
5077361738,3,5,2017
5090288617,3,2,2016
5037788750,1,4,2004
5056179735,1,6,2017
5104670360,1,2,2023
5022850542,2,6,2014
5026518879,7,5,2017
5017878103,1,6,2019
5077574709,1,5,2015
5076139500,1,1,2006
5076625063,1,1,1991
5072698455,2,1,2006
5073754842,2,2,2017
5106179254,3,2,2022
5072301199,4,7,1997
5026514532,1,5,1993
5059020990,3,5,2005
5013338131,9,1,2010
5046623450,1,5,2019
5062971132,3,2,2008
5007760134,1,1,2023
5046189443,5,1,2016
5043571604,3,7,1976
5101691105,2,1,2018
5086648683,2,1,2014
5101644713,3,1,2024
5100644054,2,6,2019
5011770566,1,1,1982
5027389312,2,1,2005
5027084684,1,5,2018
5034398876,1,10,2004
5069432471,4,1,2012
5001879908,2,1,2023
5076440736,2,1,2023
5090901969,7,1,2014
5007241118,3,1,1984
5053237660,5,3,2021
5101399327,2,1,2023
5045651609,1,1,2020
5075643634,1,1,2022
5008855251,1,3,2021
5089435290,1,4,2019
5079527962,1,1,2020
5098501515,1,1,1998
5042674725,6,1,1969
5041907165,2,1,2019
5044263116,2,2,2019
5100988937,1,2,2017
5072640256,2,1,1987
5055094816,1,3,2019
5098515567,1,1,2014
5015300584,7,2,2011
5085729522,1,4,1999
5065040724,3,1,2023
5062446388,1,4,2019
5050726715,1,3,2010
5081257602,1,9,2016
5064855651,1,1,2020
5047165324,4,1,2023
5070337630,1,1,2002
5088357859,1,2,2020
5023574557,2,2,2001
5011710618,1,9,2011
5034330509,2,6,2013
5003292995,1,2,2019
5071418586,3,3,2018
5089900480,1,6,2019
5071997759,4,1,2023
5004249329,7,3,1986
5043620674,1,4,2008
5073287784,2,1,2024
5085951597,2,7,2015
5103463335,2,5,2005
5031732298,1,1,2024
5035053865,1,1,1957
5064801264,3,1,2024
5054348841,7,1,2004
5036640749,1,1,2016
5086219532,2,2,2015
5007482187,2,1,2000
5000735076,1,2,2020
5064779150,1,1,2018
5061671987,1,7,2014
5048358473,3,3,2022
5043780521,1,4,2012
5034679127,1,1,2018
5054195106,1,1,2019
5028207441,3,3,2007
5019742004,10,1,2010
5039667925,8,1,2013
5054583995,1,1,2023
5000564924,1,8,2011
5090142570,1,1,2023
5021995184,8,1,2019
5031780293,2,3,2022
5014154648,1,1,2024
5043850391,1,1,2020
5000916416,1,2,2013
5044377399,1,3,2017
5101968233,2,2,2023
5081525873,2,7,1990
5089650270,3,7,2015
5045460645,1,1,2021
5080999905,1,2,1986
5076819004,3,1,2016
5059313562,1,1,1979
5008552257,5,1,2022
5050060991,3,6,1998
5082371243,1,9,2016
5032310325,2,1,2024
5017951770,5,2,1984
5046168998,1,5,2020
5001284649,1,1,2024
5068813376,6,5,2006
5043485954,2,1,2022
5077594651,1,1,2022
5020735204,2,1,2021
5061867432,1,8,2005
5031942384,1,3,2022
5076549157,4,1,1976
5073601081,4,1,2016
5042218226,8,1,2020
5021811797,1,3,2022
5091668395,8,1,2017
5028537450,2,5,2020
5100402352,2,1,2021
5087935436,2,2,2023
5014698876,1,2,2018
5026532415,6,8,2012
5028012962,1,1,2023
5084531927,1,6,2009
5007418582,1,1,2008
5100675056,4,1,2022
5007098068,6,3,2010
5076426761,9,2,2018
5014604209,1,1,2021
5033184380,1,5,1986
5028861007,4,1,1966
5088060708,1,2,2023
5049220290,3,7,2015
5002536039,1,3,2022
5052430029,1,1,2021
5030452224,1,1,2008
5016904048,1,2,1989
5102280837,1,2,2010
5083417627,2,1,2021
5065997097,2,3,2022
5094143317,1,1,2024
5073453752,1,8,2016
5035773743,1,5,2020
5024528502,7,2,1987
5072834828,5,1,2017
5088633688,7,1,2014
5013580225,2,10,2013
5032146894,5,1,2006
5024138256,3,1,2019
5101926891,1,3,2022
5016258460,1,1,2023
5013505850,4,3,2016
5028385860,1,1,2019
5102977799,2,2,2023
5039617038,8,5,2015
5064256115,1,1,2022
5103832448,1,5,2009
5101969332,1,2,2023
5051685614,1,2,2022
5003853502,1,1,2019
5078146910,1,5,1979
5046807661,5,8,2009
5003633207,1,3,2021
5024614728,1,3,2016
5038688980,1,4,2020
5053992232,1,1,2021
5034195838,1,1,2015
5077915202,4,1,2008
5013103130,8,1,2011
5018006938,2,8,2008
5040028068,4,1,2023
5024660457,1,3,2022
5067893050,1,2,2023
5063411585,1,8,2016
5021440463,1,6,2017
5055498366,1,4,2007
5088104216,2,1,2023
5101301467,2,1,2024
5064096646,1,1,2010
5052791910,1,2,2022
5088462586,1,3,2018
5100373986,1,1,2024
5101186815,1,1,2024
5100513432,3,1,2005
5091468321,2,1,2023
5014604469,3,1,1976
5070363987,2,5,2019
5084639178,3,4,2015
5078281315,4,1,2011
5025406860,1,10,2002
5054117397,1,1,2021
5061966410,3,7,2004
5098476626,1,1,2018
5050619012,1,1,2024
5048173068,3,6,1995
5057823226,5,1,2011
5055790448,1,3,2012
5023904208,7,1,2013
5068337212,3,1,2024
5060905850,2,2,2021
5020516050,1,1,2023
5035990650,2,2,2022
5021019594,6,1,2017
5060881665,1,1,2009
5063858476,5,1,1996
5029163581,10,2,2017
5080255069,1,1,2016
5039203434,2,4,2019
5047663687,5,1,2013
5069710170,4,2,2019
5102304020,3,2,1989
5005697197,2,2,2022
5025359143,1,8,2017
5085372227,1,2,1924
5069411189,1,2,2021
5100602076,5,2,2017
5100678603,1,5,2017
5103183510,5,1,2024
5102434149,2,1,2011
5001001043,4,1,1985
5086558072,1,6,2012
5052756144,8,1,1963
5017070566,1,1,2023
5080061705,1,1,2017
5067984471,1,2,1995
5080391986,1,4,2007
5040414111,1,1,2017
5047735626,1,3,2022
5091551652,4,3,2015
5100356030,3,5,2018
5009795414,4,2,2020
5040411759,1,1,2023
5015458047,3,4,2006
5071174666,1,2,2017
5089734866,1,1,2005
5009000057,8,9,1988
5035574287,1,4,1993
5034986738,6,9,2013
5028185328,1,1,2022
5087924660,1,1,2021
5045015975,1,2,2013
5014139278,1,1,2021
5061322208,1,1,2024
5089413556,2,9,1986
5056739700,1,1,2019
5042123180,1,1,2016
5091459925,1,4,2018
5010072975,2,1,2012
5085850234,1,3,2016
5032403064,1,1,2023
5101173825,1,1,1997
5012965804,1,2,2007
5048489263,3,1,2023
5017866209,1,1,1997
5034103620,5,1,2023
5015293735,1,3,2011
5058838106,10,10,2004
5006402705,1,1,2018
5032895604,8,7,2000
5040263701,1,1,2021
5078144699,10,1,1972
5003874106,1,9,2016
5101979290,4,1,2024
5074186286,1,2,1988
5025037098,4,2,2020
5026420633,1,2,2010
5028733660,9,8,1976
5013585344,10,1,1986
5048948464,1,5,2015
5102722010,5,1,2007
5037414777,1,6,2019
5100694958,2,10,2010
5050356876,3,4,2013
5041164582,1,3,2013
5007962535,1,2,2009
5047428890,1,6,2018
5022003065,1,1,2021
5058437577,3,5,2004
5042952470,1,1,2018
5045025288,1,6,2018
5048302920,4,1,2015
5044173226,1,2,2011
5072009544,4,1,1997
5056439527,2,9,2005
5022193339,6,4,1974
5028761976,1,4,2021
5043596591,7,2,2019
5077459374,1,5,2019
5082021194,1,1,2020
5104358241,1,1,2008
5054963895,5,1,2023
5075976078,1,6,2018
5013019222,2,3,2022
5051393939,2,1,2021
5056005016,3,3,2021
5023715626,2,2,2007
5065286866,1,1,2010
5032850450,1,1,2018
5066148489,2,1,2011
5086270020,8,1,2007
5009193364,1,2,2013
5029749974,1,2,2008
5091532881,10,1,2013
5005876993,10,1,2016
5038748495,10,1,2006
5085919150,5,2,2021
5003080916,1,2,1995
5039120103,3,2,2021
5018754620,2,3,2006
5079299626,3,2,2021
5102204945,4,1,2022
5036747711,1,1,2007
5004031758,8,1,2023
5093912007,1,1,2024
5053937046,1,3,2022
5032647417,1,2,2016
5044922099,2,7,2004
5063895633,1,1,2021
5015927991,5,2,2021
5087868764,5,5,2012
5089186948,1,2,2021
5065782150,1,2,2023
5013624116,3,3,2021
5042963147,8,1,1981
5079215307,1,1,2024
5060284543,5,2,1982
5068302135,4,3,2019
5102018824,10,2,2014
5064310561,1,3,2019
5105859095,1,1,2014
5074047301,1,2,2023
5104090720,1,1,2024
5089300555,1,2,1952
5055895343,2,6,2017
5060073726,1,1,1986
5001718162,3,3,2022
5062391725,9,1,1961
5018927249,7,1,2015
5056405994,9,1,2003
5026020763,3,2,2012
5086886067,2,2,2011
5040036022,10,1,2001
5094083633,1,1,2024
5017271666,1,1,2005
5028260224,1,1,1996
5061494035,2,2,2023
5103064451,9,1,1999
5091597996,2,1,2023
5062492689,4,3,2012
5072140754,2,1,2021
5067991696,1,4,2021
5082657783,8,5,2005
5100739189,1,3,2021
5028489824,1,1,2009
5072755198,1,3,1986
5103383188,1,2,1981
5075388085,10,1,2011
5056159415,1,1,2023
5084299599,2,8,2017
5032919006,1,1,2012
5021561505,3,7,2008
5077916018,2,3,2015
5056647363,1,1,2023
5051983930,1,1,2024
5009552389,2,3,2017
5082308526,1,1,2001
5097686966,1,1,2024
5024548199,2,1,1989
5010273925,1,1,2020
5088597648,4,1,2013
5039464404,1,1,1981
5084484309,2,2,2012
5070592728,1,2,2022
5070778939,8,1,2017
5051667414,2,1,2024
5023006721,4,3,2016
5078518284,5,2,2022
5049781630,10,3,2015
5015715059,1,2,1986
5042957529,1,4,2018
5006915737,5,1,2011
5015998422,1,10,2010
5014163408,1,4,1981
5032075310,1,1,2023
5052080253,1,1,2023
5094370021,1,2,2010
5038805262,1,1,2024
5070255371,1,2,1990
5044817249,1,1,2016
5022208821,1,5,2020
5052739150,1,2,2008
5103046664,1,1,2024
5038841392,2,1,2020
5016455628,2,8,2015
5050715994,1,6,2017
5101612866,7,1,2022
5000487114,1,10,2009
5018318563,5,2,2015
5102914764,1,1,2022
5019138944,1,1,2022
5056668327,1,1,1994
5020835996,2,1,2010
5081187010,1,1,2011
5084620542,7,8,2013
5066027352,5,1,1994
5053777497,3,4,2011
5034389872,1,1,2013
5015041366,2,7,2008
5097175682,1,1,2007
5080006862,1,1,2017
5002656847,3,1,2019
5011118150,2,1,2023
5075290786,4,1,2023
5081664071,3,2,2020
5009541288,1,1,2000
5035200867,4,1,2014
5020271611,1,4,2004
5031026123,2,1,2024
5016508636,1,2,2004
5055469661,1,1,2015
5023955658,1,1,2024
5077517879,7,3,1996
5030542386,4,1,1974
5070300104,4,2,2019
5038577731,2,3,2017
5037022559,1,1,1993
5079383565,1,1,2023
5050112701,1,1,2018
5040281436,1,5,2002
5002079990,3,10,2015
5089830580,2,1,1955
5070735168,1,1,2021
5068527949,8,1,2020
5040674031,9,1,2022
5051043813,1,2,2018
5006756574,1,1,2017
5074566624,1,2,2020
5000150072,1,1,2020
5022949236,2,2,1991
5074910720,1,2,2020
5093968390,1,1,2024
5101473487,1,3,2014
5060505700,1,6,2019
5027205779,3,1,2021
5059688045,1,1,2007
5071564544,2,1,2023
5050205620,1,5,2016
5038414116,1,5,1992
5059716552,3,1,2018
5067637444,5,1,1986
5043923881,5,3,2007
5027691918,1,1,1957
5017337401,3,2,2022
5069218279,1,3,2017
5007778181,5,1,2012
5006766298,1,7,2017
5022932612,4,2,2013
5074740795,1,5,1991
5031625806,6,1,2021
5106339577,1,1,2024
5076344816,2,3,2017
5016709273,10,4,2004
5039979210,1,2,2022
5010635770,1,3,1966
5103040140,4,1,2012
5102970672,6,1,2008
5087477457,2,5,2016
5068841325,7,1,2015
5003669973,9,1,2005
5007401286,4,1,2023
5059950956,1,4,2021
5062331752,1,1,2022
5054778280,1,3,2012
5039105816,1,2,2022
5066239367,1,3,2022
5100715882,2,4,2021
5042928177,7,2,2021
5015590246,6,1,2006
5064497925,2,1,2021
5085579053,2,3,2006
5062662460,1,1,2015
5019187465,3,2,1990
5065110960,1,3,2022
5034197307,1,2,2023
5000053853,2,3,2022
5046737735,1,1,2022
5013919289,1,3,2021
5044625393,1,1,1991
5002606513,1,3,2005
5005998138,3,1,2018
5083562871,1,5,2014
5102098436,2,1,2003
5064950453,1,1,2016
5096171452,1,1,2024
5090259574,3,7,2009
5044140012,2,1,2015
5079999042,1,4,2012
5074727977,1,1,2007
5058830039,2,1,2020
5014127816,7,1,2001
5041325917,1,3,2004
5031397107,6,1,2021
5076438383,6,5,2020
5100342341,5,4,2020
5037509401,7,1,2015
5083304946,2,1,2022
5019427267,8,1,1977
5091028504,6,1,2011
5021839148,1,1,1980
5065445113,7,1,2012
5082782694,1,2,2022
5062376199,1,1,2021
5100763633,3,8,2009
5100387845,7,1,2022
5016948160,3,8,2017
5051501855,1,2,2023
5046416085,3,8,2014
5007016775,1,4,2020
5083779389,1,3,2022
5017087770,4,3,2015
5050662903,9,1,2016
5045324028,2,1,2016
5019006937,3,5,2018
5018567956,1,1,2017
5032610321,1,1,2016
5014265765,2,1,2017
5093050313,1,2,2022
5044563963,2,1,2021
5020418567,1,8,2017
5017467170,1,1,2023
5059229082,4,1,2024
5059329731,4,1,2023
5025831874,1,1,2022
5091534156,1,2,2006
5076193599,4,2,2014
5009295465,1,1,2014
5072317603,1,2,2017
5058739895,6,8,1995
5040259759,10,1,2009
5003002079,1,1,1997
5091512933,1,7,2018
5101605392,2,1,2024
5045337178,1,4,2000
5066490504,3,6,2018
5045202437,1,1,2003
5018051672,2,1,1960
5064861012,1,1,1989
5101764293,6,3,2011
5058231828,2,3,2014
5045789696,4,1,2020
5028914885,8,2,2017
5004341452,2,1,2017
5057174825,10,1,2015
5060149929,4,5,2009
5053286658,2,1,2022
5055495838,1,2,2021
5022206551,3,1,2011
5006282491,2,1,2013
5053562954,1,1,2023
5009544242,5,1,2021
5018612523,5,1,2018
5005756543,2,2,2016
5033717406,1,4,2018
5031562626,1,1,2021
5015168034,1,1,2013
5051369931,2,1,2015
5003695670,1,3,2017
5061609102,1,1,2012
5078614627,9,9,2013
5012335918,1,3,2019
5071506500,5,1,2023
5045944015,2,2,2006
5040782225,5,6,2016
5000150401,1,1,2021
5012959185,1,5,2020
5051204726,1,2,2022
5062577377,4,1,2008
5103071252,6,1,2013
5083084170,8,2,1976
5023723761,1,1,2022
5102779017,6,1,2024
5103929304,1,2,2022
5060767570,4,3,2009
5086116428,1,2,2011
5015106879,3,10,2007
5015151219,1,1,2015
5066068784,2,7,1988
5103132513,9,1,2010
5099034953,1,1,2024
5024678779,1,4,2014
5006313493,3,2,2023
5023291589,1,1,2015
5070721584,1,2,2021
5037609014,2,1,2024
5021193760,2,2,2022
5020755622,8,1,2012
5005269822,5,1,2007
5019494632,1,5,2019
5053742571,1,4,1987
5070957293,1,1,2019
5082315602,3,6,2004
5020523497,2,1,2014
5031887468,1,2,2012
5020322482,7,1,2015
5033195559,1,4,2008
5065375466,2,2,1998
5049008786,2,2,1941
5079748084,2,3,2020
5080263221,1,1,2019
5103522558,1,1,2002
5072316529,1,1,2013
5022731646,5,2,2012
5012849509,1,1,2001
5008188256,2,4,2020
5008819018,4,5,2005
5062129951,1,7,2017
5012810074,3,3,2018
5003507589,2,1,2003
5100744443,3,1,2024
5033163493,2,8,2008
5043326298,6,1,2010
5009350880,1,1,2024
5040594818,5,1,2006
5101799456,2,1,2023
5101597492,5,1,2023
5032401091,2,3,2022
5100319222,3,4,2018
5081892593,2,1,2023
5042691920,5,1,1992
5100398080,4,1,2024
5049770078,2,1,1971
5060569553,1,4,2013
5041519753,5,2,2020
5043805894,3,3,2022
5063135602,6,1,2023
5032093584,1,1,2024
5071186693,1,1,2022
5094496316,1,1,2004
5000493727,1,5,2020
5093515902,1,1,2023
5103386271,1,9,2012
5073820556,8,4,1982
5080800626,1,1,2024
5003954925,2,3,2017
5086271243,1,3,2020
5062734843,1,4,2012
5046720174,2,2,2022
5068976130,4,2,1966
5094381317,1,2,1956
5058292302,3,1,2018
5061109083,5,1,2001
5082930848,1,7,2004
5032598796,1,2,2023
5026288671,1,2,2023
5021145127,1,1,2023
5000389177,2,4,2014
5060504389,1,4,2020
5041893589,1,7,2006
5039572773,1,2,2022
5005040974,3,3,2017
5095040806,1,1,2023
5012444159,1,4,1992
5030780114,1,2,2022
5055665465,4,1,1995
5046314489,6,1,2021
5077581986,1,4,2021
5046370834,1,1,2013
5061237089,2,1,2013
5052928814,2,1,2024
5041477691,1,1,2023
5061456011,1,1,1988
5080784597,5,2,2021
5027075383,1,6,2018
5053438032,3,5,2016
5021926026,6,1,2023
5010192627,2,1,2005
5088946739,1,3,2022
5054308302,3,2,2010
5041406500,8,2,2014
5101528687,5,1,2023
5064973391,4,7,1995
5094068569,2,1,2024
5017097797,2,1,2022
5085308202,2,1,2021
5066168508,1,6,2012
5020170950,1,1,2007
5017841073,9,1,1967
5053246654,5,6,2009
5039670128,2,3,2020
5090484822,3,1,2016
5097133764,1,1,2021
5069508231,1,1,2016
5048895612,2,1,2023
5032978787,1,5,2017
5026985104,3,4,1982
5017411616,6,2,2023
5063651817,2,4,2015
5087363313,2,1,2014
5031312568,1,1,2018
5036927991,1,1,2020
5064469359,1,1,2023
5079316728,2,3,2020
5017523635,1,3,2022
5103676849,9,2,1984
5082435351,1,4,2019
5060741317,4,6,2013
5009936894,5,1,2010
5103084726,3,5,2018
5082605974,5,4,2014
5071331027,3,1,2006
5096289965,1,1,2022
5025589764,1,1,2020
5085038808,2,1,2022
5052592375,4,6,2000
5069408088,2,2,1991
5075975781,3,1,2018
5034141825,2,1,1969
5069382728,2,1,1984
5101622711,7,2,2022
5083823386,3,1,2021
5001800677,1,1,2024
5057095350,4,1,2022
5052962041,2,6,2014
5063822759,2,8,2014
5089175830,1,1,2003
5027979530,6,3,2017
5021383239,1,9,2013
5101725570,10,6,2009
5076510192,7,8,2012
5074658920,6,5,2016
5054796865,1,1,2024
5052322299,2,2,2014
5100760020,10,3,2015
5101542590,7,1,2018
5070664692,2,2,2023
5059617262,3,1,2023
5087665359,1,3,2013
5025940228,1,1,2021
5036554513,1,7,2017
5075641062,3,3,2014
5010583351,1,1,2022
5061752774,1,1,2024
5047319512,7,3,2020
5037154194,1,1,2018
5081067209,1,3,2020
5003435107,10,1,2007
5001457062,1,1,2020
5004465963,1,2,2022
5087272497,1,1,2021
5017589333,4,1,2016
5071584042,1,1,2019
5056994067,1,1,2019
5069666167,4,4,2020
5043594386,1,2,2009
5100528468,1,2,2023
5018870142,1,1,1986
5054655509,2,7,2006
5010799245,1,1,2024
5102849540,9,1,2008
5089945138,1,2,2022
5008091702,2,8,2006
5068029661,4,4,2013
5001932468,9,1,2019
5072137911,1,2,2023
5001544780,3,1,2016
5028823502,1,2,2023
5076424393,2,3,2011
5094715679,1,1,1944
5006399379,7,1,2023
5080973031,6,2,2018
5091360737,7,1,2020
5103833044,10,1,2007
5102469953,2,1,1997
5086485733,3,4,2015
5067798126,2,2,2020
5017097469,3,2,1989
5016100574,2,3,2005
5043555632,1,5,2018
5035759773,10,1,1998
5039439474,3,3,2021
5041065221,5,1,2007
5088815903,3,1,2003
5017025571,1,4,2018
5103028948,9,1,2007
5082929379,4,1,2023
5032279310,1,5,2014
5060159226,1,3,2022
5065185485,7,1,2020
5023215308,5,3,2021
5024028970,2,1,2003
5101592497,1,5,2020
5035340887,1,2,2020
5041580151,1,1,2008
5093921518,1,1,2024
5035702853,1,9,2015
5098979248,3,1,2020
5045216400,1,1,2020
5040493418,3,1,2024
5018740945,10,1,2018
5085018233,1,10,2009
5048409282,1,1,2024
5083907546,10,1,2001
5041843119,2,7,1988
5074838671,4,1,2023
5096130100,1,1,2024
5040990991,1,6,2019
5080881292,2,1,2024
5102009822,3,3,2019
5030410677,2,1,2017
5089190459,1,1,1988
5001865099,1,2,1950
5085098817,2,9,1990
5088774939,9,2,2012
5061798261,5,2,2007
5055487198,3,1,2002
5009159043,3,3,2015
5051349353,9,1,2023
5004314242,1,1,1993
5001913319,1,1,2024
5085646086,2,1,2008
5023022951,1,2,2023
5062185895,2,3,1987
5100415994,1,10,2015
5101944585,4,2,2023
5101190659,4,1,2022
5073972273,2,7,2016
5086976532,1,1,1978
5048571833,1,4,2019
5063159226,4,6,2019
5045430864,1,5,2018
5067271098,1,1,2022
5044951029,1,2,2015
5016640774,3,9,2015
5023517542,1,1,2024
5018636972,4,4,2012
5016367676,3,2,2019
5022074133,1,1,2014
5001469284,1,1,2024
5053966463,1,5,2020
5060258305,1,1,1970
5100664348,9,4,2020
5015354115,9,3,2003
5018503816,2,3,2020
5037198796,4,1,2021
5058672615,3,2,1996
5087715909,1,8,2015
5068361663,2,1,1996
5029318721,1,1,2020
5043956565,1,1,2023
5072987887,2,5,2020
5028900131,1,1,2023
5007872333,4,1,2014
5070156849,1,1,2014
5088091486,9,3,2016
5101715385,2,1,2024
5033857052,6,2,1995
5016048180,2,3,2015
5076157604,2,5,2020
5030358257,1,1,1986
5083580888,9,8,2011
5100365686,2,1,2024
5024630066,2,1,2021
5009694736,2,1,2022
5063357547,9,2,2021
5046806591,1,3,2013
5035160649,9,1,1968
5089588141,1,10,2005
5087062878,3,4,2020
5084782024,2,3,2012
5100625557,4,1,2024
5030215216,2,1,2010
5039503707,2,1,2020
5065381642,10,1,1980
5091877145,1,1,2024
5031034023,1,1,2019
5053250057,2,2,2007
5035281183,4,1,2022
5006396781,6,5,2003
5101879840,1,2,2023
5002414158,1,4,2021
5047776039,3,10,1984
5070258370,4,1,2016
5073041193,6,8,2013
5090548791,4,1,2022
5079347114,2,1,1992
5028142937,5,2,2015
5041911480,1,4,2011
5087778623,1,1,2017
5089485256,1,1,2024
5081704543,1,6,2018
5031946713,1,3,2000
5005854232,1,4,2016
5070734314,1,1,2020
5022843427,1,3,2021
5045525208,1,3,2006
5101521344,2,1,2021
5048777452,2,3,2008
5029931492,5,4,1993
5055341104,2,4,2021
5021095852,3,2,2015
5054825387,3,1,2018
5057242623,1,1,2011
5032923091,8,1,2013
5027854342,9,5,1990
5040913574,4,1,2024
5038777634,1,1,2023
5081160689,1,3,2018
5018034958,2,1,2020
5102122701,5,1,1997
5022295013,1,5,2020
5090692601,2,3,2003
5017981690,1,1,1999
5047136450,2,3,2022
5066704375,9,1,2012
5004690356,3,2,2023
5053486906,1,4,2021
5087636383,2,1,1982
5030419407,2,2,2017
5013533684,1,1,2020
5083897217,2,1,2023
5068317251,4,1,2024
5050027764,7,2,2009
5039673701,2,2,2023
5017940500,3,1,2004
5078883911,2,3,2018
5005252252,3,1,2015
5074509468,7,1,2005
5062324817,2,7,2014
5004302315,1,2,2021
5030832828,7,1,1997
5084272189,1,3,2021
5076396358,3,8,2012
5046369416,1,1,1932
5025007782,1,1,2024
5042673874,2,4,2021
5103488905,5,1,2002
5103261708,1,2,2023
5060470881,4,1,2015
5103469486,1,1,1998
5037618387,2,3,2015
5093604387,1,1,2023
5075949337,2,5,2019
5082646209,1,1,2024
5089171268,2,1,2018
5067560843,1,10,2015
5082427359,4,2,2013
5026565187,1,1,1961
5036752849,5,2,2023
5104328760,1,1,2024
5051036387,1,1,2024
5073201865,1,2,2022
5075069416,1,4,2021
5085221613,3,2,2015
5018476788,1,1,2019
5051535579,2,9,2012
5043320868,4,2,2014
5100852872,2,2,1967
5055584628,1,1,2011
5056592652,2,1,2020
5086280114,1,1,2023
5055394739,1,6,2006
5020511628,10,1,2021
5043262253,2,1,2024
5004067478,8,1,2002
5100801491,1,1,2024
5079130930,3,3,2012
5020560504,1,1,2020
5101631995,3,1,2022
5067373930,1,2,2005
5065479022,9,1,2015
5032632228,4,1,2020
5080880299,2,1,2021
5077100712,1,8,2011
5026742681,1,2,1996
5065367897,7,1,2021
5061145088,3,1,2017
5032894223,1,1,2021
5042698013,1,3,2021
5019324674,5,1,2024
5100782823,6,1,2022
5067722275,10,8,1982
5015945405,1,1,1995
5010074093,1,3,2021
5106085837,5,1,2023
5042995879,1,1,2017
5028280438,2,1,2023
5024257404,1,2,1989
5033778292,1,4,2015
5029303647,2,1,2022
5047346848,4,2,2015
5050259661,1,1,2024
5034484571,4,1,2004
5100656735,1,4,2016
5032662523,1,10,2014
5094505979,10,1,2018
5071798314,3,1,2021
5038350835,1,4,2021
5100381332,1,5,2016
5078061528,1,3,2012
5103357854,5,10,1987
5044722237,1,1,2010
5100370188,9,1,2020
5049370169,1,2,2023
5011447761,1,1,2023
5013811248,1,3,2021
5056833387,1,1,2010
5012307520,2,1,2014
5053143601,1,1,2023
5103426034,7,1,1980
5010911898,1,1,2023
5084730384,1,1,2014
5007730859,2,1,2022
5050304095,1,1,2022
5021015646,6,1,2020
5006954957,1,1,2024
5059944530,1,2,2023
5090462342,4,2,2011
5041725999,1,3,2022
5073667456,8,1,2021
5010852276,1,2,2019
5102960759,1,6,2015
5014254941,1,6,2017
5039040431,3,1,2020
5043098921,2,1,2017
5021144559,2,3,2012
5065684632,6,5,2007
5002983778,3,1,2017
5048852158,1,1,2020
5057205171,1,5,2018
5102276957,1,1,2010
5011242233,1,2,2022
5056856128,1,2,2021
5061193533,5,4,2010
5068420720,1,2,2023
