publisher_id,alternative_name_seq,alternative_name
4310320990,4,Uitg. Elsevier
4310320990,8,لودویک السفیر
4310321020,1,Éditions Peeters
4310321022,4,Universidad central de Barcelona
4310321022,8,Universitat de Barcelona
4310321022,12,Університет Барселони
4310321029,2,EHU
4310321029,6,Universidad del Pais Vasco
4310321029,10,Universität des Baskenlandes
4310321029,14,UPV-EHU
4310321043,1,チャンプマン・アンド・ホール
4310321051,1,Mouton
4310321057,4,Editions du Seuil
4310321057,8,Le Seuil
4310321057,12,スイユ出版社
4310321066,3,Медгиз
4310321073,4,Verlag Böhlau
4310321218,3,Publicaciones de la Abadia de Montserrat
4310321292,1,Dunod
4310321391,2,文具办公室
4310321396,1,Presses Univ. du Mirail
4310321427,2,국제순수·응용화학연합
4310321427,6,Internacia Unio pri Pura kaj Aplika Kemio
4310321427,10,IUPAC
4310321427,14,Kesatuan Kimia Tulen dan Gunaan Antarabangsa
4310321427,19,Nom IUPAC
4310321427,23,Starptautiskā tīrās un praktiskās ķīmijas savienība
4310321427,27,UICPA
4310321427,31,Unión Internacional de Química Pura e Aplicada
4310321427,32,Union internacional de quimica pura y aplicada
4310321427,36,Uniunea Internaţională de Chimie Pură şi Aplicată
4310321427,40,اتحادیهٔ بینالمللی شیمی محض و کاربردی
4310321427,44,ایوپاک
4310321427,49,ИЮПАК
4310321427,53,Міжнародний союз фундаментальної та прикладної хімії
4310321427,57,आईयूपीएसी
4310321427,61,தனி மற்றும் பயன்பாட்டு வேதியியல் அனைத்துலக ஒன்றியம்
4310321427,67,国际理论与应用化学联盟
4310321427,71,国际纯粹与应用化学联合会
4310321427,75,国際純正及び応用化学連合
4310321427,79,國際純化學和應用化學聯合會
4310321467,2,"Национальный университет ""Одесская политехника"""
4310321467,6,Одеський політехнічний інститут
4310321575,1,Nauwelaerts Éditions
4310321599,1,Fair East Publishing
4310321651,3,Наукова Думка
4310321760,4,Aranzadi-Thomson Reuters
4310321760,8,Thomson Reuters Aranzadi
4310321830,2,Науково-природознавчий музей НАН України
4310321861,1,Akademische Verlagsgesellschaft Geest & Portig
4310321861,5,AV Geest & Portig
4310321862,2,Akademische Verlagsgesellschaft Geest & Portig KG
4310321862,6,Geest & Portig
4310321880,1,Episciences
4310321940,1,"Global Journals, Inc."
4310321941,3,RBA group
4310322025,1,Tapir akademisk forlag
4310322152,2,AWST Network
4310322370,2,Sociedad de Microbiólogos Españoles
4310322371,4,ISHS
4310322570,1,Morgan & Claypool
4310322727,1,Frankfurt/M UB/ZB
4310322727,5,Unibibliothek Frankfurt
4310322727,9,Universitätsbibliothek J. C. Senckenberg
4310322758,3,Brepols Naamlooze Vennootschap
4310322758,7,Uitgeverij Brepols & Dierckx Zoon
4320800527,1,Crain Communications (United States)
4320800553,2,American society of agricultural and biological engineers
4320800554,1,China Journal of Chinese Materia Medica
4320800559,1,CCF
4320800561,2,Shanghai Jiaotong University
4320800562,1,Nihon-suisan-gakkai-shi
4320800564,2,APhA
4320800570,1,APPI
4320800583,1,AESJ
4320800586,1,IEEE SPS
4320800592,4,DOE
4320800593,2,International Society for Photogrammetry
4320800595,3,KCS
4320800596,2,Northeastern
4320800598,3,Soil Conservation Society of America
4320800599,1,Korean Society of Physical Education
4320800602,1,SIOM
4320800607,1,Danish Nurses' Organization
4320800609,2,ASTM
4320800609,6,ASTM International
4320800610,1,ACS
4320800615,1,China Municipal Engineering North China Design & Research Institute
4320800619,3,ue.wroc.pl
4320800623,1,Chronicle of Higher Education
4320800626,1,Hunan da xue
4320800636,2,Chunghwa Kanho Hakhoe
4320800639,1,West China Medical Center of Sichuan University
4320800644,3,JNS
4320800645,1,Staffordshire Polytechnic
4320800662,2,Society of Telegraph Engineers and Electricians
4320800677,1,MLA
4320800680,1,Main Publishing House of Encyclopedias (1990-1997)
4320800681,3,Indian Met Department
4320800685,1,SSAR
4320800693,1,Instytut Chemii Przemysłowej
4320800696,1,Korean Society of Basic Art and Design
4320800699,2,SNNU
4320800701,1,ANS
4320800704,1,The Texas Heart Institute
4320800710,2,Melbourne University Press
4320800715,2,SLUB Dresden
4320800715,6,Saxon State Library
4320800720,1,National Science Teaching Association
4320800725,1,PSJ
4320800731,2,Australian & New Zealand Association for Medieval and Early Modern Studies
4320800733,1,Vopr Ekon
4320800736,1,한국간호과학회
4320800739,2,Library of Chinese Academy of Sciences
4320800744,1,Dōngnán Dàxué
4320800749,1,ISSR
4320800752,1,JNU
4320800756,3,HUC
4320800760,1,AMC
4320800763,2,Beijing Polytechnic University
4320800765,1,AOA
4320800770,1,Interciencia Association
4320800777,2,ISMS
4320800778,1,AACN
4320800780,2,NIDA
4320800783,1,New Jersey Medical Association
4320800786,1,YNAU
4320800788,2,NRC
4320800791,1,Brux Med
4320800796,2,Societe nationale des Antiquaires de France
4320800799,1,Northwest A&F University
4320800799,5,NWAFU
4320800802,1,EHPS
4320800807,1,KIEEME
4320800809,2,IUPUI (Campus).‏ ‎School of Dentistry‏
4322614468,2,SAE
4322614974,1,SPE
4322616346,2,The Polish Academy of Sciences
4322616781,1,nankodo.co.jp
4322696535,2,Chong Qing University
4322696611,1,IEIJ
4322697011,2,"The Institute of Electrical and Electronics Engineers, Incorporated"
4322697011,6,I.E.E.E.
4322697127,1,State University of Maringá
4322764866,3,XJTU
4322764887,3,"AgroParisTech (Paris, France)‏"
4322764888,2,Shaoguan Teachers College
4322765052,1,Huaíhuà Xuéyuàn
4323237150,2,Polskie Towarzystwo Historyczne
4323237705,1,HHIT
4323237962,1,Xīběi Dàxué
4323283674,4,Yunnan daxue
4323288778,2,unav.es
4323289042,1,Shānxī Dàxué
4323366615,1,Centre Culturel Calouste Gulbenkian
4323867248,2,Portsmouth Municipal Technical Institute
4323867248,6,Portsmouth College of Technology
4323966135,2,NJAU
4323970070,3,University of Georgetown
4323972069,1,Fúzhōu Dàxué
4323972192,1,SYSU
4323972343,1,SESC
4323982288,2,National Health Commission of the People's Republic of China
4323987137,2,Guangxi Academy of Agricultural Science
4324001546,1,IGSNRR
4324001559,1,Húnán Kējì Dàxué
4324004153,1,AMWA
4324004212,1,China Integrated Knowledge Resources Database
4324035057,2,SCAU
4324035611,1,Consortium Erudit
4324035611,5,Érudit (online service)
4324046967,1,The National Academies Press
4324047741,1,Iowa State College of Agriculture and Mechanic Arts
4324047741,5,Iowa Agricultural College and Model Farm
4324096559,2,Xīnjiāng Dàxué
4324105076,1,The International Seed Testing Association
4324113247,1,The Seismological Society of Japan
4324113250,1,Nantong University Affiliated Tumor Hospital
4324113678,1,Kowsar Corp.
4324114251,3,Jiangxi Provincial Tumor Hospital
4324114473,2,WHU
4324132942,1,Open Court
4324141186,1,KIID
4324141766,1,SAU
4324144678,1,Open Stax
4324263127,3,Chinese Academy of Preventive Medicine
4324263168,4,Artillery Engineering College of the PLA
4324263170,1,JSPH
4324263300,3,Institute of Zoology
4324277498,1,Institute of Information Science
4324303931,4,Canada’s Energy Geoscientists
4324306067,1,Hengyang Teachers' College
4324309664,1,JIRCAS
4324309669,1,WYU
4324341413,2,Northern Jiaotong University
4324392719,1,"Graduate School of Bioresource and Bioenvironmental Sciences, Kyushu University"
4324392727,1,Guófáng Kēxuéjìshù Dàxué
4324396428,1,ānhuī dàxué
4327872559,1,Hā'ěrbīn Lǐgōng Dàxué
4327874094,1,sns.it
4327874764,1,Héběi Běifāng Xuéyuàn
4327874768,3,International Reading Association
4327874770,2,Academy of Medical Sciences of Iran
4327874772,1,Brazilian Society of Pharmacognosy
4327876835,4,UGM
4327889159,1,Cháng'ān Dàxué
4327902917,1,Zhōngguó Hǎiyáng Dàxué
4327904643,2,Mymensingh Medical College and Hospital
4327983462,3,UCH
4327988825,2,Renda
4327988825,6,People's University
4327988842,1,VFS
4327988849,2,ACNM
4328135213,1,Dàlián Mínzú Dàxué
4328135217,3,The University of Texas Medical Branch at Galveston
4328135219,2,"Northstar Travel Media, LLC"
4328135221,1,Elmer Press
4328135224,1,JSNU
4328135262,2,NNU
4328141810,1,Ānshān Shīfàn Xuéyuàn
4328142015,4,Jul. Klinckhardt
4328143497,1,Modestum Publishing Ltd
4353038660,2,National Fudan University
4353060361,2,Inter-Research Science Center
4353102917,1,DALU
4353105719,1,NAGT
4353105722,1,The Society of Motion Picture and Television Engineers (SMPTE)
4353105722,5,SMPTE
4353108573,1,China Cancer Research Foundation
4353108588,3,Catholic University of Chile
4353108592,1,CHSLA
4353108601,3,Tsinghua College
4353108602,4,Medical University of Wroclaw
4360969211,2,Hángzhōu diànzǐ kējì dàxué
4360969237,1,ASR
4360969238,2,Sibirskiĭ federalʹnyĭ universitet
4360969240,1,Xi'an Institute of Arts and Sciences
4360969245,1,BRAZILIAN JOURNAL OF AGRICULTURE - Revista de Agricultura
4360969249,3,Maanshan Iron Mining Plant
4360969249,7,Maanshan Iron and Steel Corporation
4360969257,3,SPSE
4360969264,1,heinonline.org
4360969267,2,Royal Medical and Chirurgical Society of London
4360969272,1,Henan Mechanical and Electrical College
4360969276,3,Committee on Publication Ethics:COPE
4360969280,1,ABRF
4360969285,1,Öbür mongγol-un ündüsüten-ü yeke surγaγuli
4360969291,2,Shanxi Provincial People's Government
4360969293,1,RIDCI
4360969318,2,Faculty of Technical Sciences
4360969320,1,Bijie University
4360969326,2,Swinburne
4360969346,1,Bibliotekshögskolan
4360969373,4,ist.ac.at
4360969377,2,Boston University Law School
4360969383,1,People's Liberation Army Army Engineering University
4360969384,4,Institute of Philosophy of the Russian Academy of Sciences
4360969386,1,NCS
4360969393,2,Nanjing University of Technology
4360969396,2,PDA
4360969398,3,ZU
4360969401,2,American Society for Quality Control
4360969402,1,West China Hospital of Sichuan University
4360969402,5,WCSM
4360969415,1,AASA
4360969417,2,Fujian Medical School
4360969418,1,CABR
4360969423,1,Qūfù Shīfàn Dàxué
4360969425,2,Central University for Nationalities
4360969429,4,TEI of Athens
4360969430,3,Chinese People’s Liberation Army
4360969430,7,military of PR China
4360969450,1,China Genetics Society
4360969478,1,Hunan University of Traditional Chinese Medicine
4360969490,3,China Electronics Technology Group
4361099231,1,Korean Society of Mycology
4361129108,1,ACM SIGMOD
4361149406,3,Universidad de Concepción
4361181857,1,Kwanghsi
4361184505,1,TSHA
4361727469,1,Cellule MathDoc
4361727490,4,Российская Федерация
4361727490,8,Federation of Russia
4361727490,12,ru
4361727502,2,Tiantan Hospital
4361727512,1,China Cartographic Publishing House
4361727517,1,Southwest University in Chongqing
4361727528,1,Beijing University of Physical Education
4361727539,2,Xinjiang Medical College
4361727544,1,North China University of Water Conservancy and Electric Power
4361729647,1,Agricultural University of Hebei
4361729655,1,NMPA
4361729663,1,Guǎngxī shīfàn dàxué
4361729685,1,RIAMB
4361729689,3,TPRI
4361730249,1,People's Medical College of the East China Military Commanding Region
4361730429,1,Běihuá Dàxué
4361730455,1,CACMS
4361865053,1,Xichang College
4361865154,1,Beijing Institute of Foreign Trade
4362561680,3,Wuhan Sport University
4362561681,1,Yunnan Nationalities University
4362643763,2,SCU
4362643765,1,MOF Japan
4362643765,5,MoF
4362643793,3,NIPT
4362643882,1,Belgisch Wiskundig Genootschap
4362643886,3,LBL
4362643895,1,Nánjīng Zhōng Yīyào Dàxué
4362643903,1,NAAFS
4362724839,4,UNSW Australia
4362724844,3,ECU
4362724845,1,ARC
4362724850,4,UN
4362724852,3,Korean Academy of Social Work
4362724869,1,SCU
4362724880,1,AACRAO
4362724885,1,Hofstra Law School
4362724889,3,"Harcourt, Inc."
4362724899,2,Comite international Geneve
4362724901,1,Chengdu Center
4362724909,1,IPE-CAS
4362724918,2,UNICAMP
4362726013,1,hhu.edu.cn
4362726015,4,CSIC
4362726110,3,UMD
4362726110,7,The University of Maryland
4362726119,1,École française de Rome
4363601005,2,CSIR-National Institute of Science Communication and Policy Research
4363603077,3,utwente.nl
4363603785,1,Wassit University
4363609273,2,Taras Shevchenko University
4363609273,6,Shevchenko University
4363609522,2,Geological Survey of China
4364301368,1,Mining School – Mineralogical Museum
4364309271,1,Janes Information Services
4364310595,2,JSPE
4365331069,2,"Mt. Sinai Hospital, New York City"
4365331599,4,Colleges of the City of New York
4365335875,1,Shanxi Teachers University
4365344820,1,Kunming China International Research Center for Plateau-Lake
4365349132,3,NDSU
4365365866,2,US National Science Foundation
4365377537,1,XUPT
4365379719,3,agricultural university and college
4365379719,7,agricultural universities and colleges
4365382234,1,State Library of Victoria
4365382332,3,Nafarroako Unibertsitatea
4365383855,2,Nanjing College of Aviation Industry
4365384376,1,University of Zagazig
4365921336,2,AACD
4365921336,6,American Association of Counseling and Development
4365921336,10,APGA
4365922285,2,Chapman and Hall
4365922501,2,"Orell, Gessner, Füssli & Co"
4365922604,2,University of Utrecht
4365922604,6,uu.nl
4365922641,2,Jiangsu Radio and TV University
4365924477,3,USP
4366064731,3,QNCN
4366064762,1,Xingtai Polytechnic College
4366064898,2,Estonian Agricultural Academy
4366067016,1,Nanjing Institute of Industry Technology
4366067025,3,China CNR Corporation Limited
4366067033,3,FRANCE EDUCATION international
4366067040,1,univ-lorraine.fr
4366067043,2,Poznan University of Technlogy
4366067044,3,Universita degli Studi di Perugia
4366067045,1,SBQ
4366067048,1,American Society of Hospital Pharmacists
4366111244,1,antonio pellegrini
4366111244,5,Sen. Peregrini
4366111244,9,giovanni pellegrini
4366111244,13,Giovanni Antonio Pelegrina
4366111244,16,Giannantonio Pellegrini
4366111244,20,Anton Pellegrini
4366111244,24,Peligrini
4366111264,3,G+B
4366305851,4,Purdue-Calumet
4366305913,1,AABP
4366305919,2,Zhejiang Agricultural and Forest University
4366305919,6,Zhejiang Agriculture and Forestry University
4366305935,3,Board of Governors of the Federal Reserve System (U.S.)
4366305947,1,Guangdong Education Institute
4366305949,2,Unisinos
4366305966,1,"Raven Press, Limited"
4366305974,1,Gokhale Institute
4366305979,1,Yulin Teachers College
4366305987,1,CNU
4366370181,1,SGUGiT
4366370208,1,Tokyo Institute of Hygienic Sciences
4366370256,1,Nihon Sagyō Ryōhōshi Kyōkai
4366371027,1,GYU
4366371046,1,IHEEM
4366371124,2,Bureau of Forestry
4366716190,1,International Association of Online Engineering
4366716198,1,Clark Atlanta
4366716235,1,JSSNU
4366716254,1,"Centers for Medicare & Medicaid Services (CMS), HHS"
