source_id,alternative_title_seq,alternative_title
53579087,1,GW
2764783054,1,Transactions of the Japan Society of Mechanical Engineers. C
28739527,1,Zeitschrift für Säugetierkunde (2001)
111086706,2,Annaes da Academia Brasileira de Sciências
4210241007,1,Science of food
4210188907,1,Jurnal Komunikasi Visual
2764394113,2,Japanese journal of pedodontics
3023632026,1,CEJ
4210171481,1,Science and life of Kazakhstan
2764890182,1,"Communication disorders, deaf studies and hearing aids"
4210213794,3,Vescì NAN Belarusì. Seryâ bìâlagìčnyh navuk
4210217640,2,"CIAN, Revista de historia de las universidades"
2764531519,2,DEStech transactions on engineering & technology research
4210175912,1,TIOT
2764420670,1,Curr Obes Rep
4210200514,1,"International Journal of Education, Language, and Religion"
4210188456,1,Baiofiria
4210215845,1,"Modelling, measurement and control. D, Manufacturing, management, human and socio-economic problems"
4210209808,1,JPR
38341973,2,CEST
4210200883,1,JIEBAR
4210169766,1,JM & PP
4210207737,2,Journal of economics studies & research
4210168228,1,Germanica Wratislaviensia
4210184228,2,SPR.
2765031577,1,Journal of JSNDI
4210176878,2,Adaptivnoe upravlenie: teoriâ i praktika. Èkonomika
4210224591,1,Revista geográfica do Instituto pan-americano de geografía e história
173331177,2,EA economia aplicada
178953182,3,INSOL revue de droit de l'insolvabilité internationale
4210190581,2,MUFİDER
4210200373,1,Ojkumena. Regionovedčeskie issledovaniâ
112456310,1,Radiochimica acta (Print)
4210221363,7,Proceedings (ICED)
4210239113,4,Zeitschrift für Freiwilligendienste
4210219720,1,TAJET
4210215856,3,"Mìsto: ìstorìâ, kulʹtura, suspìlʹstvo. E-žurnal urbanìstičnih studìj"
4210219870,2,HJJ
4210196016,1,The Science and innovations
4210193391,1,Archival informatics newsletter and technical reports.
82984449,3,EM
2764888454,1,Zhongguo Yunchou Xuehui huikan
4210170956,2,ACM SIGCSE bulletin
2765078956,2,Proceedings of SALT
169018744,1,Sleep & breathing (Berlin. Internet)
2764376652,2,Journal of the Korean Vacuum Society
2764774915,2,Entomologinen aikakauslehti / julkaisija Helsingin hyönteistieteellinen kerho
2764536591,1,Kenkyū kiyō - Tōyō Eiwa Jogakuin Daigaku. Tanki Daigakubu
106296714,26,Lecture notes in computer science. Lecture notes in bioinformatics (Print)
4210182635,1,Journal of Information Technology and Computer Science
4210216303,3,Revista del Consejo Nacional de Residentes de Cardiología
4210191756,4,"Comptes rendus de l'Académie des sciences. Série IIb, Mécanique, physique, chimie, astronomie"
4210184419,1,JAA
4210224986,1,Medical genetics
119514724,1,PSJ
2737383775,3,Library and information science
136105467,2,OS & E
4210212158,1,IJHPEBS
4210180028,2,Jurnal kateketik dan pastoral
4210213112,1,International peacekeeping (Leiden)
4210218510,1,Vestnik Evrazijskogo nacionalʹnogo universiteta imeni L.N. Gumileva. Seriâ Tehničeskie nauki i tehnologii
4210170301,1,Proceedings of Moscow Institute of Physics and Technology (State University)
2764381696,1,Sôtėr
165503853,1,MLQ
4210186547,1,Anthropologie - Technikphilosophie - Gesellschaft
4210184672,2,JURNAL INOVASI SAINS DAN TEKNOLOGI KELAUTAN
4210223190,1,AJRS
4210190536,1,CSQ
4210236351,1,Kindheit - Bildung - Erziehung. Philosophische Perspektiven
4210240731,1,Journal of Artuklu academia
59422672,1,IJEED
111502347,1,HPR
2764413441,3,Journal for labour market research
4210179592,1,Jahrbuch des KGV
2898239488,1,Médecine de catastrophe
4210179234,1,Stem cell research and therapy
977305210,4,ACS Comb Sci
69822372,3,"Journal of comparative physiology. A, Sensory, neural, and behavioral physiology (Print)"
2764849022,1,BGM
4210222544,1,MJWH
4210181384,1,Informatics And Computational Intelligent Journal
4210193608,1,Literature and environment
171045950,1,Handheld computing research
4210171491,1,Nuclear physics and atomic energy
2764826823,1,Quarterly journal of the Pakistan Historical Society
4210200707,1,"Investigación, Vinculación, docencia y gestión"
4210216939,1,Environment and development
2764807271,1,Journal of the Korean Society for Surgery of the Hand
4210240054,1,Jurnal Pendidikan Islam dan Sosial Humaniora
69739228,4,Revue internationale de droit et politique du développement durable de McGill
4210170795,1,JAFFA
4210182226,1,JHRMLS
2764823199,1,Brock education journal
178953182,1,Revue de droit de l'insolvabilité internationale
154533451,3,Institute of Electrical and Electronics Engineers transactions on engineering management
4210192365,1,Living standards of the population in the regions of Russia
4210181406,1,Nihon tokei gakkaishi
148068116,1,Evolution &  human behavior
88836445,3,Journal of architecture and building science (Supplement. 1995)
4210193767,1,Jurnal Pendidikan Anak Usia Dini
4210228896,1,Art and perception
123480357,2,JPC letters
4210231338,1,3; Jurnal Pendidikan dan Pelayanan Kebidanan Indonesia
187260366,1,JMP
187201833,2,JCMA
4210219001,1,psihologìčnì vimìri suspìlʹstva
4210203843,1,AHBPS
4210234929,1,NTfK
4210170390,1,Annales UMCS.
157485431,1,JTR
4210204889,1,Nutrition & food technology
993458940,2,BCQ
4210201593,2,Extracellular RNA
152701455,1,OS (Göttingen. Print)
4210169607,1,Bulletin of the South Ural State University. Series Chemistry
4210237242,1,Serbian Journal of public health
159798926,4,Language typology and universals (Internet. 2008)
162477223,1,"Parliaments, estates and representation"
2755211882,2,Nephrology news and issues
4210169361,4,Coaching and sport science review (Ed. française)
4210184989,1,"Vestnik SPbGU. Seriâ 16. Psihologiâ, pedagogika"
108911230,1,Molecules / CD-ROM and print archive edition
4210175254,1,"Jurnal Teknik, Pendidikan dan Aplikasi Industri"
4210195199,1,ROLACC
4210173655,1,Han-guktomokseomyuhakoenonmunjip
2764385365,2,The journal of educational and psychological studies (Print)
4210204358,3,Meždunarodnoe pravo
4210240061,1,Jura (Berlin)
9733959,1,Australian Journal of Biotechnology
158124317,2,Association for Computing Machinery transactions on storage
4210212870,2,Revue canadienne de philosophie
4210209959,1,Asia teatro
157347057,1,International Journal of Cancer Research and Treatment
4210208374,7,Eurasian Journal of Ecology
2764598832,1,Journal of law and the arts
4210170277,1,Journal of the Chesterton Institute for Faith & Culture
2764345705,2,RIMI
4210176114,1,"Research in psychotherapy. Psychopathology, process and outcome"
4210222784,1,Innovate Pedagogy
134316426,1,JACS
4210226078,1,Jurnal hukum Islam dan perundang-undangan
4210215575,1,JITMI
51277951,2,ROPPA
4210218598,4,Nihon soshiki tekigosei gakkai taikai puroguramu
177115271,2,JFPTA
2764584794,1,Spectra 2000 analyse
4210229033,4,RI
72950743,1,Labor studies
4210238083,1,Journal of Religion and Society
4210211364,1,Revista Singular Meio Ambiente e Agrárias
4210237474,1,CIVENSE
4210189798,2,International journal of diabetes and metabolic disorders
90605627,1,JOE
4210197172,3,USSED
4210238373,1,Review journal of philosophy and social science
4210183865,3,RBFHSS
132167368,1,"R.T.E., research in the teaching of English"
4210226123,1,Korean Corruption Studies Review
185842587,1,Metrologiâ i IzmeritelЬnye Sistemy
4210193159,2,Late antique Iranian world
4210237536,1,KTNEV
4210233172,1,PKM
63177807,1,Zhongguo huanjing kexue yu gongcheng qianyan
4210213202,1,IJS
4210201465,1,Revista Centro de Especialização em Fonoaudiologia Clínica
4210240274,1,DJO
4210224752,4,Jo so co
4210189300,2,Regional blood circulation and microcirculation
4210195673,1,Physical Review X quantum
163089634,4,Revue canadienne droit et société
4210170380,1,Journal of Korean Literature
2738906263,1,BMJ
132611805,4,Organ des Ausschusses für Grenzflächenaktive Stoffe
4210222493,1,Discourse
4210225574,1,Cass series--military history and policy (1465-8488)
4210215957,1,Abstracts of the International Cartographic Association
4210238900,1,"Vìsnik Sumsʹkogo deržavnogo unìversitetu. Serìâ Fìzika, matematika, mehanìka"
4210220744,1,JHRM
4210171809,1,Vysokomolekuli︠a︡rnye soedinenii︠a︡
4210219445,1,ADYÜSBD
4210178470,2,Suid-Afrikaanse tydskrif vir musiekwetenskap
4210175426,2,OJOR
4210184236,2,"e-Phaïstos, journal of the history of technology"
27091128,1,Hand therapy
4210198071,2,JIFA
4210168239,2,"Herz-, Thorax- und Gefässchirurgie"
4210226161,6,Muthanna JAES
2736718799,1,NER
2764747225,1,Wm. & Mary J. Women & L.
4210241016,1,Linguistik - Impulse und Tendenzen
2913889705,1,Journal of Korean society for precision engineering
4210185404,4,VTC Fall
161323341,1,Nihon netsu bussei gakkai kaishi
4210236813,1,Art and Design Journal
4210177903,1,Jurnal Kesehatan
2478681259,1,Danish medical bulletin
4210170989,1,Jurnal Bimbingan Penyuluhan & Konseling Islam
201110913,1,Anthropology and medicine
4210190298,2,Kajian Ilmu Administrasi Negara
4210177110,2,JAAP
4210197245,1,Jurnal PkM Ilmu Kependidikan
4210179866,1,IJIMR
2480266640,3,IoT journal
58197096,1,FLQ
4210226659,2,Bulletin of Peoples’ Friendship University of Russia. Series Problems of education: languages and speciality
4210198682,4,Power apparatus and systems
4210184335,1,IJEASS
2765007658,1,Semiconductors
4210171841,1,AFDI
4210190314,1,Administration & éducation
4210177278,1,"Jurnal Teologi, Misiologi, dan Pendidikan"
1028481552,1,Nonprofit counsel
4210184796,1,BPR
4210168334,1,PEGS
4210199498,1,Cahiers de l'Association des chercheurs et enseignants didacticiens des langues étrangères
2764588036,1,Journal of Xinyang Teachers College.
4210171401,2,Han-guk in-gan singmul hwan-gyeong hakoeji
2765070652,1,Uluslararası işletme ve yönetim dergisi
135059366,1,Revue d'histoire du droit international
4210195151,2,AHSPH book series
4210229380,1,JODEA
4210184214,1,Arte e ensaios
4210226136,1,Cherkasy University bulletin. Economics sciences
4210239168,2,Precision agriculture science and technology
1013860869,1,Challenge
4210182190,1,Journal of Islam and humanities
4210215561,1,Himiâ i himičeskaâ tehnologiâ
4210237216,1,Scientific journal of public and private law
2764573400,1,Preventive dentistry
153131183,1,Japanese journal of inflammation
47854491,2,IJEV
153285774,1,ABAB
4210221586,1,Vestnik agrarno-promyšlennogo kompleksa Stavropolʹâ
4210183798,2,AMEA book series
4210237032,1,RIDETUR
4210222420,33,Ouest-France (Éd. Vendée Montaigu-Les Herbiers)
4210168609,2,Die Friedenswarte (Print)
2764640149,1,Rock and Soil Mechanics
4210216505,1,ENGMATH
4210237927,1,Journal of health science Yüksek Ihtisas University
4210211073,1,Herald Scholarly Open Access journal of dentistry
4210203777,2,Časopis za nauku o jeziku i književnosti
4210200559,1,DIDNA
2737333610,3,Sismondi Annals
4210183986,1,Jurnal Sekolah Dasar
4210225873,1,Journal of Islamic studies and humanities
2764412069,1,Surgical investigation (Print)
4210192976,2,K@iros
4210194575,1,Nveo
4210226612,2,Latvijas Lauksaimniecības universitātes raksti
4210178667,1,Lecture notes in physics. Monographs (Internet)
4210173846,1,Polish Journal of the Arts and Culture.
14903304,1,Johns Hopkins Applied Physics Laboratory technical digest
4210199101,4,Materìali Mìžnarodnoï naukovo-tehnìčnoï konferencìï Ìnformacìjnì tehnologìï v metalurgìï ta mašinobuduvannì
4210219167,1,RIAI
4210186407,3,RpB
4210175840,1,Jurnal ilmiah hukum
2764454127,1,Industrial Engineering and Management Systems
4210174843,1,Ndoms.
4210174938,1,Proceedings of the ... IEEE International Conference on Computer Design
4210236026,1,International journal of veterinary health science and research
147691530,1,Parkinsonism and related disorders
63704333,1,Brain & neural networks
181517389,4,Revista española de economía (Internet)
56326968,2,Farm work research
4210195330,1,SGuK
2756291151,1,Japanese Journal of Legal Medicine
2764585580,4,JOTR
4210169114,1,Old and New Ages
4210173343,2,Danmarks Geologiske Undersøgelse.
2736622549,1,Uluslararası gıda ve tarım ekonomisi dergisi
4210194417,1,Resources processing
4210176345,1,RIA
4210236096,1,Jurnal ilmiah program studi pendidikan bahasa dan sastra Indonesia
4210210203,1,Jurnal Ilmiah Program Studi Sastra Inggris
4210226620,1,Journal of the Society of Motion Picture and Television Engineers
4210230653,1,Medicina i farmaciâ
4210235029,2,Revue canadienne d'art thérapie
4210195313,2,Vestnik SPbGU. Âzyk i literatura
4210209023,1,Oral and Implantology
4210173758,2,Society and leisure
4210236542,1,Jurnal ilmu sosial dan ilmu politik
4210198762,2,Hungarologische Mitteilungen
4210225946,5,Uwf ; die betriebswissenschaftlich-ökologisch orientierte Fachzeitschrift
2765072596,1,Lang Cogn Neurosci
2764805563,1,BJRS
4210188673,1,Hem onc
112646816,1,"SHILAP, Revista de lepidopterología"
4210234812,1,Culturas e Fronteiras
4210170805,3,"Marketing, ZFP"
4220651891,1,Annales musei nationalis slovaci
4210200171,1,Revista de la Escuela de Posgrado de la Universidad Nacional de Educación Enrique Guzmán y Valle
2764815268,1,Chinese Journal of Traumatology
4210192472,1,AJORR
4210180547,2,Bulletin Kyrgyz State University named after I. Arabaev
4210222026,1,Mainz historical cultural sciences
4210234603,3,Product research and development
171011604,2,Revue d'intégration européenne
4210214171,1,Journal of British & American studies
148484591,1,Tropical medicine and international health
4210174325,1,"Modelling, measurement and control. C, Energetics, chemistry, earth, environmental and biomedical problems"
2739193003,1,International Journal of Renewable Energy Development
43543914,1,"Sociobiology, an international journal on social insects"
2764873865,1,Villanova sports and entertainment law forum
4210168265,1,AFL
134482011,2,CIRP
189188848,1,JNW
4210205459,1,"GVcasos, Revista Brasileira de Casos de Ensino em Administração"
4210214904,2,International Committee for Museology study series
4210187596,1,Revista Jornada Paranaense de Educação Física online
4210195944,1,"Griot, Revista de Filosofia"
4210227291,1,Jurnal pengabdian kepada masyarakat
4210183995,1,Jurnal kajian komunikasi dan studi media
4210232989,1,"EmpíricaBR, revista brasileira de gestão, negócio e tecnologia da informação"
4210221220,2,Special Interest Group on Logic and Computation news
4210168741,4,"Operations research, computer science interface"
4210224146,4,IJTAR
4210202309,3,Jahrbuch für Wirtschaftsgeschichte (Print)
2764790136,1,Journal of alpine research
4210182277,2,Geografía e historia
64621741,1,Computer aided molecular design
4210232457,3,HPEE
4210230005,1,Theory and practice
75244570,2,Swiss journal of geosciences
