work_id,grant_seq,award_id,funder_id
4396684803,2,2019GXRC027,4320324174
2278074908,1,21406230,4320321001
3186195055,2,S2020JBKY-05,4320338141
4385968431,2,92169211,4320321001
2967897583,2,JP17H06376,4320334764
2072098373,1,,4320309823
2593168298,1,"#U54 CA163060, RO1 MD009699, and P30 CA043703",4320332161
3086830177,3,R01AI079293,4320332161
2871928578,1,,4320321346
4281254652,1,,4320309842
2963965782,1,EP/L005190/1,4320334627
3137357208,1,2017YFB0307200,4320321540
2036790664,19,MH49467,4320337346
2892142367,3,CH201714,4320325435
3159402803,3,,4320309577
3087635831,1,CGL2017-89804-R,4320321837
2899125490,2,FL110100013,4320334704
2989138150,1,31671797,4320321001
4306658364,2,A.408,4320331055
2885873999,2,BSSGI0-155851,4320320924
4391097250,3,2023YFC2416600,4320335777
4378232587,1,IF2/PSAU/2022/01/5000,4320334464
3109751665,2,,4320327119
2143868017,2,2013R1A1A1059913,4320322030
3181686006,1,mobility grant,4320323078
3048762836,1,31041180015,4320323085
2765539697,1,,4320307856
2944650448,3,1171129,4320338073
3112080483,7,ZYGX2018J036,4320335787
3201457789,3,31671236,4320321001
2922181284,8,HIT,4320335787
2753012401,1,EP/J0118058/1,4320334627
4384664605,1,41966003,4320321001
4280625952,1,RBRS000603.26,4320316037
3040439668,1,31870427,4320321001
2095577128,1,DK70965,4320332505
3094822871,8,51939002,4320327670
2906743729,1,21304083,4320321001
3142901588,1,RO1 AI132681 and RO1 AI146160,4320337355
3178213307,15,5R01EY029245-02,4320321004
3033770469,1,,4320321001
1980648771,3,MSM0021620857,4320321005
3035395173,1,108-2112-M-039-001,4320322795
2954115927,1,,4320322817
2982568451,1,2016M3A9A7916996,4320322120
4385687556,1,,4320324695
3014302490,1,288267,4320321108
2869240309,1,2015/0781,4320321685
2132476800,2,,4320337337
3159379885,1,JCL‐2018‐065/2‐1,4320327254
4390906235,3,52171219,4320321001
2402706228,1,21207164,4320321001
3022840682,2,NO. 21677175,4320321001
2954602795,2,641459,4320338337
3011202268,2,No. 21872034,4320321001
4399070789,5,22K15435,4320334764
4328116749,1,,4320313748
2293761297,1,S10RR023440,4320332161
2418587108,1,21373014,4320321001
4396233302,1,,4320321912
4386569613,5,82273500,4320321001
3035137894,2,P2-0118,4320322554
4398147656,1,PRE2018-084805,4320315062
2779578326,6,FA9550‐15‐1‐0157,4320338279
4361027287,1,,4320334763
3026540535,2,1808085QF193,4320334897
3035937832,1,EXC-2123 - 390837967 (Quantum Frontiers),4320320879
2990472493,22,201704020094,4320321921
4399777576,1,1210507,4320331146
3115516966,1,PICT-2018-03103,4320334832
2300270330,2,,4320334899
3008579159,1,,4320322757
1591580834,1,NCET-12-0968,4320311687
4310382699,1,CRRP2020-09MYKantoush,4320308564
2775064426,3,AI081093,4320332161
3048427765,7,2019A1515011700,4320337111
3210707963,3,P505-20-17305S,4320321006
4386196469,1,52221002,4320321001
4399889519,1,URFR1191055,4320320006
2770734640,1,,4320320370
1994936241,8,,4320327235
4206579427,5,ANR-20-CE39-0016-01,4320320883
3134751762,5,,4320338080
2290194895,4,,4320334593
4281857368,1,21761010,4320321001
2967247899,2,1R21NS094983‐01,4320332161
3189792767,1,121311KYSB20170004,4320321133
3134090711,2,,4320321873
2944049654,6,,4320337480
2313969368,1,51307135,4320321001
2788148843,1,1408344,4320306076
2037170776,1,,4320320912
2899154772,1,ANR-14-CE07-0007,4320320883
3203078114,8,,4320322365
4210918927,1,DST/TDT/AMT/2017/050,4320320719
4306377434,1,,4320335777
4394866288,2,,4320321885
3041045262,1,03(1406)/17/EMR-II,4320320721
2896567256,3,PROMETEO/2016/122,4320321864
2039047141,1,,4320320912
3127764153,1,304/PBAHAN/60313046,4320322757
2612510556,1,,4320307401
3135590557,1,2020R1A4A1018607,4320322120
2956073633,2,,4320321505
3164479677,25,81788101,4320321133
2965692835,1,R01-HD087395,4320332161
3015582195,2,483929/2012-3,4320322025
3095594919,1,GRK 1782,4320320879
3127980381,1,,4320322845
3005576093,1,81673263,4320321001
2889063341,1,41775113,4320321001
3010696950,2,NRF-2019R1A2C2002358,4320322120
2483891712,2,R01GM104037,4320332161
2146258527,1,,4320320939
2743897247,1,294260,4320320300
2620546838,1,,4320306253
3182370149,1,A-1656,4320306196
4388194266,5,,4320327633
2495817589,1,,4320309870
3044515843,2,,4320337601
1995305274,2,R01 MH58869,4320337346
4312018969,7,JPMJAX191I,4320334789
3171512898,1,,4320308269
1769409750,1,"R01HL102450, R01HL095563",4320337338
3025300537,2,5R21AI107135,4320337355
2626675366,1,11/51475-3,4320320997
4386726861,3,BK20231292,4320322769
3206577182,1,31902382 and 31802306,4320321001
2592688596,2,61521092 and 61272132,4320321001
4391428589,1,JP21H0419,4320334764
3043932136,2,,4320320995
3101942927,2,12‐R&D‐TFR‐5.01‐0500,4320320768
3146889037,3,APP1202445,4320334705
3123875715,1,,4320327608
4293047926,1,2020YJZX0111,4320317789
2904677257,1,61601382,4320321001
2975051519,1,,4320332929
3009247957,1,15627,4320323054
4367021859,6,NRF-2019R1A2C1004954,4320322120
2968841917,1,W911NF-14-2-0045,4320332180
4366977177,1,111-2314-B-037-104,4320322795
4225277802,2,Trials Methodology Research Partnership MR/S014357,4320319990
3006665202,1,,4320322170
2912407140,2,81572407,4320321001
3025055535,1,XDB26000000,4320321133
3088361467,1,17-29-02164,4320321079
1978407338,1,51407092,4320321001
2903827925,5,R01DK073368,4320337357
4399653358,4,,4320320870
3169563988,1,61731008,4320321001
3015604074,1,61605134,4320321001
3211211163,2,20-01-00432,4320321079
4385835518,1,ANR-10-IDEX-03-02,4320320883
4225307804,1,AP09561879,4320322726
4296778043,2,RG172354,4320313583
2887718562,1,#1534340,4320306076
2129430734,2,,4320333166
4393410428,1,52079142,4320321001
2804204718,3,1021408,4320334705
2969998650,1,81573170,4320321001
4393169828,10,2023YFB3809403,4320335777
2936732381,1,201446,4320321637
2766177847,2,21174112,4320321001
2171470494,4,2012B031600004,4320321001
2079220574,1,SFI/SRC/B1155,4320320847
2801832120,5,WD1514003,4320321106
1999674744,3,VGHUST100-G1-4-3,4320323229
3127207064,2,,4320317164
2810048517,1,MOST 105-2314-B-010-018,4320322795
3005638105,3,14J03528,4320334764
4399983416,2,,4320320875
3102466577,2,R01 AI152149,4320337355
2491789295,4,KJ1400937,4320321001
2983798872,5,QYZDJ-SSW-SLH013,4320321133
2802622730,2,16-07-00979,4320321079
4323250668,1,,4320323260
601907569,3,DK100215,4320332161
4362602934,1,"DP210100422, FT220100479",4320334704
2887357569,1,DP160102239,4320334704
3120291137,1,RD003737,4320333988
3176725628,3,R01AI153275,4320337355
2529770701,2,MOST 102-2113-M-213-004,4320322795
2947722431,2,21871014,4320321001
3205784686,4,CORPG3H0391,4320313619
2717619164,2,M 1849,4320321181
3087095910,1,,4320308309
4289687650,2,101057099,4320332999
3004167561,2,MTM2015-65397-P,4320326262
4285394036,2,P30AG10161,4320332161
4400194879,15,885281,4320338335
2048320533,2,FS/14/17/30634,4320319992
2972169767,58,,4320338289
4245064979,1,681422,4320334678
4229053647,62,PI20/01158,4320335322
3099954298,1,PRA_2018_18,4320324499
3197808135,3,,4320335038
3165843194,2,T32-CA009111,4320337351
2321616704,1,UMO-2012/05/E/ST5/03904,4320322511
2808924165,1,AX-1730,4320306196
3112499951,2,,4320335640
2344824445,2,2013/37C/8/BRNS/393,4320335179
4214503751,1,2019-04-009-BZPK01,4320321432
2602307275,1,DE-FG02-02ER15296,4320306084
3015886227,1,,4320322890
3165498186,1,,4320306171
2047847342,6,2G12RR008124-16A1,4320332161
4220939451,1,2011-69005-30515,4320332299
2778531458,4,,4320321091
4389266470,3,2022A1515012424,4320321921
4310273448,7,,4320309086
3048593467,2,H-GUARD_2013M3A6B2078,4320322030
2731965142,1,81471136,4320321001
2148509966,4,NSC 99-2811-M-324-003,4320321040
2947944859,7,PS09/00805,4320334923
4200271112,1,W81XWH-20-1-0773,4320306078
4323924910,29,JP16H06398,4320334764
4360980645,2,1937833,4320332169
3177328404,2,201802026,4320338074
4396536279,2,,4320321001
3007849832,1,2012/595,4320314489
3013541777,1,VWZN3245 project NL3,4320313139
3057140641,1,2015/50686-1,4320320997
2948193804,1,21475131,4320321001
3160274902,1,,4320320438
4311364719,3,20H00354,4320334764
3164921016,2,,4320311904
3153611892,5,,4320326262
4321073120,9,WT 217065/Z/19/Z,4320334626
4391618521,2,BK20211510,4320322769
3102883580,5,R01DK089174,4320337357
2038481188,1,D‐1648,4320332505
2615893605,1,,4320310087
1989023438,2,51002006,4320321001
4320726789,2,NEXUS,4320322744
3099369607,2,ST/L00044X/1,4320334632
3119988366,2,17ZR1412500,4320324202
4386887856,2,11905114,4320321001
4295427929,1,,4320309385
2904444453,1,,4320321595
4399929909,2,R00CA242589,4320337351
3082124900,2,F.530/20/CAS-II/2018(SAP-I),4320320767
3128273207,1,CARD2 469614,4320334593
4285115847,2,2017A030312006,4320321921
4401190112,1,TRAN1-14003,4320306171
4294316354,3,MA 4699/2-1,4320320879
2026493666,1,2008630022,4320322725
4311290258,1,,4320324900
4387898211,3,31930022,4320321001
3196883092,5,EP/P020194/1,4320334627
4386142423,1,,4320324727
4296982417,4,390874280,4320320879
4397006454,1,52278360,4320321001
3080438958,1,,4320323590
4293431042,2,,4320321596
2900678231,4,,4320325294
4226219488,3,324576,4320321108
3126981876,1,DP160102027,4320334704
4401022210,4,ZD2021CY001,4320321885
4302275906,1,HHSN261201800762P,4320338333
2612272938,1,EP/J009148/01,4320334627
3097963893,1,001,4320321091
4306778966,1,,4320320767
2558881324,1,CM 1302,4320320366
3013702074,2,2018GXNSFAA138205,4320321001
2992008178,2,11772275,4320321001
4389058113,1,ANID PCH/Doctorado Nacional 2019 #21190913,4320331146
2967050127,4,201904010354,4320326685
2904781665,1,11674273,4320321001
4322732066,1,,4320323823
2027396609,1,81102372,4320321001
4390002033,1,,4320311813
3000008297,1,502221807,4320321514
2988580977,2,2017M183789,4320321543
3203368778,4,16H06279,4320334764
4323051727,1,,4320309411
4324138276,1,PID2020-120056GB-C21,4320335598
3210920500,4,,4320323845
2582328859,1,,4320322011
4378781695,1,,4320322110
1849729057,1,MOST 104-2410-H-027-020,4320334617
4400031728,7,,4320327296
2143219935,2,61202207,4320321001
3210221961,4,,4320316588
4312143613,1,,4320315157
3128666923,1,,4320319003
2258018750,1,AST-1211055,4320337404
3124555043,1,LP 180100611,4320334704
4392746691,1,DP220100943,4320334704
2994794878,1,1221861,4320306076
2796879251,1,,4320306799
3156954208,1,,4320329139
3186973360,1,,4320335967
4226008180,1,,4320321090
3126146343,1,109AS-1.1.5-ST-aE,4320310116
4289958705,6,,4320337305
3048159425,5,KYZ201859,4320335787
4401241285,2,"BB/R01602X/1, BB/T013176/1, BB/T011408/1 - 19-ERACoBioTech- 33 SyCoLim",4320334629
3209048551,1,31900957,4320321001
2793192045,2,51421064,4320321001
2807801387,1,81427803,4320321001
4311814558,5,20202ZDB01006,4320322665
2233854610,2,P30 MH-092177,4320337346
2984655371,2,21631003,4320321001
2307654109,1,NCCR TransCure,4320320924
2115508501,2,,4320306230
2905765066,1,MYRG2016-00130-ICMS-QRCM,4320322841
2287660689,1,,4320322795
3120782498,4,,4320322904
3035859278,4,,4320324489
3211450082,2,,4320326972
2616115757,1,CNECTICT-604391,4320320300
2885535403,6,ZR2015CM016,4320324174
2079744956,1,,4320306230
4377238744,1,MTA BTK Lendület Magyar Irodalom Politikai Gazdaságtana Kutatócsoport,4320322192
4200118749,1,2018YFC0507305,4320335777
2896436567,2,51704016,4320321001
2505038151,2,81402304,4320321001
2096553273,1,,4320320912
2892136110,1,Not applicable,4320310151
4399331256,6,2023A1515012948,4320321921
3033105670,3,81770379,4320321001
2896674218,1,203576/2014‐4,4320322025
4318775895,1,,4320321681
2903092339,1,,4320306360
2996363867,2,,4320322749
2316870150,1,BSR-8604929,4320306076
2909645853,2,(Program I.7),4320334801
4400881798,1,,4320321001
2782776292,2,MOP 123342,4320334506
2912428990,2,NRF2011 NRF-CRP001-090,4320320709
955916519,1,61307044,4320321001
4281696102,1,22078268,4320321001
3197732902,1,IR.QUMS.REC.1399.357,4320323836
2920204897,1,MOST 106-2221-E-182-052-MY3,4320322795
2469666560,1,HI14C0306,4320322107
2747452473,2,11121281,4320335542
2969673313,1,51273059,4320321001
4360963258,1,2014/407PN010,4320318183
2179602536,5,PN-II-IDPCE-2011-3-0933,4320334927
3196644733,4,H2014406048,4320322163
4401785291,2,2020YFA0713504,4320335777
4401793216,6,2021M702680,4320321543
3200161654,6,141795/2017-4,4320322025
2096946601,1,Ricerca Corrente,4320321781
1129359380,6,2011CB911000,4320321540
2908502220,2,NZ17104,4320322877
3015267753,2,,4320322725
2998635396,1,13/07296-2,4320320997
3006516433,1,,4320316014
2784465761,5,2015A010105019,4320321106
4399319519,4,PID2021-123657OB-C3,4320322930
4361293020,12,,4320321994
2953830792,1,51721093,4320321001
3196091875,2,2020R1A2C4002358,4320322120
4307230156,2,120Z296,4320322626
1993723920,1,FP7-231620,4320334960
2949475340,2,272249,4320321108
2041537790,2,21073071,4320321001
3203876575,1,Y60707WR04,4320334798
4387514237,2,,4320322930
4386698823,2,P30 ES013508,4320337361
4387740249,4,2017YFA0604703,4320335777
4210813481,1,,4320310646
3216260288,2,,4320320320
4311644757,1,grant no. CRSI11_130432/1],4320320924
2888958760,13,31600095,4320335787
4391261490,2,,4320335777
4288787993,1,URB-SG7518,4320328822
4210868615,2,,4320334704
3033743600,2,MOST 108-2221-E-002-003-MY2,4320322795
2101975540,2,AA007573,4320337330
2998838828,1,2013-wsn-013,4320326182
4224278955,4,51877138,4320321001
3038119472,1,31901263,4320321001
3092380794,1,,4320320300
2902632414,3,690575,4320338337
2514419398,2,NRF-2014R1A1A1006415,4320322120
4400912269,4,112L894202,4320323900
4391446473,3,52103350,4320321001
4399498650,3,2022BKY130,4320336754
4365138023,1,19-26896X,4320321006
4391282317,1,,4320321004
2914186946,1,,4320320767
3080105121,7,FPU16/06190,4320320300
3022691515,4,51774135,4320321001
4294079565,1,F.25-1/2013-14(BSR)/7 156/2007(BSR),4320320767
2953741644,1,N/A,4320320386
4320491476,1,,4320320721
4200106582,2,"11975183,",4320321001
2594895744,1,168642,4320321739
3155110726,2,20190103006JH,4320310121
4389390745,1,332686,4320321108
2997613913,2,LY17F050012,4320338464
2308428396,2,,4320321732
2918447244,2,,4320320966
4200436804,1,,4320323648
2045121981,2,11174174,4320321001
3016350437,2,CYS17039,4320327562
2808986649,6,DP170102552,4320334704
4360998879,1,,4320316435
2901227701,1,51374063,4320321001
4391109174,1,,4320333403
2897250207,1,EP/P009743/1,4320334627
4310081582,1,NRF-2021R1A4A1022059,4320321408
3095598382,1,,4320322772
1963900173,3,IRT1137,4320321106
2987693696,2,R324A120304,4320332210
4220988668,3,407898/2018-2,4320322025
2897749533,2,CHE-1461632,4320337393
4220800861,3,RC2DK114777,4320337357
4293094889,1,19ZR1459700,4320309612
4382584712,1,42090052,4320321001
2784802819,1,HR0011-16-C-0107,4320332180
2950520897,1,2019R1A2C1007906,4320322120
2760977815,1,8-201/RIFD/RPS/POLICY-1/2014-15,4320320736
4383699829,4,CVU 860916,4320321739
2839065428,1,,4320309033
3000654043,2,,4320323834
2125145800,9,,4320321133
2995031442,4,DP106001664,4320334704
3082712996,1,2015R1A5A1008958,4320322120
2766831550,3,22249021,4320320912
2770873596,1,1657711,4320334627
2251171527,1,,4320306096
2090464807,1,51021140004,4320321001
2903362619,4,FA9550-16-1-0133,4320338279
4392939820,8,2021YFA1501003,4320335777
4394908796,3,2138296,4320306076
3012328289,2,21975276,4320321001
3026382307,1,81070472,4320321001
3178954540,2,0074295,4320306076
4220989178,2,61874073,4320321001
4311217367,1,31801524,4320321001
2196321073,1,,4320326925
2619110590,1,31600432,4320321001
3197452373,1,Project Number: HFRI-FM17-1083,4320327859
3035012653,1,,4320321001
4285404966,2,634429,4320335254
2470961164,2,R0126-16-1066,4320335489
2218251798,4,R24 HD042849,4320337364
2887596409,2,61576011,4320321001
2474077600,1,0128.STZ.2013-1,4320325392
2345490732,2,R01CA082491,4320306080
4391887398,4,2023A1515012821,4320337111
2963418163,2,25887030,4320334764
2080577630,2,NCET-07-0615,4320334924
2288853403,1,402112/2013-0,4320322025
2016504116,1,2012-003926,4320322120
4206280441,2,,4320311582
4226452803,2,,4320321921
2793738892,3,UL1-RR-025005,4320337375
4377043772,2,PID2020-119588GB-I00,4320322930
2747275204,2,R01-HD057501,4320332161
2804205737,2,1K08HL125905-01,4320337338
4392299308,2,,4320337480
2744776218,1,7-09-BETA-06,4320306089
2896272035,2,DP130101652,4320334704
2922596995,6,,4320337472
3138253486,1,MOST 108-3116-F-008-008,4320322795
3134127500,1,PE99812,4320324117
3120936814,1,RIER network RD16/0012 RETICS program,4320334923
2547913294,4,,4320322904
3108464654,4,,4320335254
2747416919,2,,4320320767
2329772884,1,,4320321739
4200059017,1,19207,4320322545
4393318341,3,23CXGA0029,4320336616
4322770460,2,U21A20122,4320321001
3013825907,5,Numbers JP 17H05074,4320334764
4386216453,7,,4320308321
2936295598,1,,4320320025
2129908433,1,,4320321310
4318753732,1,,4320325716
3158007282,2,CCSG P30CA014520,4320332161
2972774689,1,,4320309904
3212184976,2,,4320337345
4388262188,4,52275117,4320321001
2082497003,1,TF2012BAP42,4320321619
3181568850,2,820392,4320338336
4322772974,1,,4320321001
4317401538,2,301619,4320323299
4280628194,1,,4320321001
2554723497,2,P01 AG026276,4320337337
2292049459,2,R03 DE018245‐01,4320332161
4285404212,2,,4320332161
4386238319,1,42076193,4320321001
4285058963,3,62003300,4320321001
4213321248,8,,4320320320
2991653884,3,404913/2018-0,4320322025
4308635056,3,2017‐361,4320323274
2944257895,1,,4320321384
1788179514,1,10/RD/TMFRC/704,4320314110
2553229209,2,UG1CA189867,4320337351
3048664649,1,,4320310234
3129078034,2,NSC 101‐2314‐B‐002‐136‐MY3,4320309618
3169591602,2,,4320315885
3175805676,2,HHSN268201800015I,4320317894
3165050700,3,2012-306890,4320334678
3024919703,1,437-2014-6692,4320322581
2562404521,1,CMU103-S-45,4320324301
3087653787,2,,4320321543
2996009808,1,P30AG048785,4320337337
2930440565,1,,4320309895
3105220692,1,,4320322120
4255654335,1,31601410,4320321001
4288045906,1,ETH-08 18-1,4320321652
2954815453,1,51703103,4320321001
2596867101,2,673/2014,4320323269
4294610406,4,11872111,4320321001
3212370557,3,R01DA053052,4320332161
3196993090,3,,4320327312
3129916146,6,31671446,4320336026
3129443274,2,,4320320879
3042602863,1,,4320322598
3206360012,2,42101362,4320321001
2738762196,3,,4320321091
2346206598,4,2014M560557,4320321543
1991809199,1,,4320314019
2728338915,1,,4320324570
2811386582,3,R01 NS060910,4320337359
4399366693,2,22238013,4320321001
4289308079,5,21520760500,4320335968
2521774205,1,DEB‐1256394,4320306076
4393193358,2,,4320328119
2994004360,2,17-20700Y,4320321006
4313555476,2,R01AG071611,4320337337
4223443877,6,,4320320912
3016090931,2,NIA K24 AG057728,4320337337
2555603072,3,MC_UU_12009/6,4320334626
3129928438,2,,4320334764
2995769513,1,12-C-GA-GIT-018,4320332390
2329497293,6,Millennium RC120001,4320338073
2276607561,2,Discovery Grant,4320334593
4393899462,50,,4320335860
4386737355,1,61828106,4320321001
4321500776,27,,4320322581
