institution_id,alternative_name_seq,alternative_name
4210123379,1,KPH WIEN/KREMS
4210115452,1,株式会社タニタ
4210097859,1,Sangath Centre For Child Development
144917393,1,Шинжлэх Ухаан Технологийн Их Сургууль
4210091170,3,Euskadiko Parke Teknologicoak Bizkaia
4210108192,1,대한민국 여성가족부
4387153958,1,Amparo and Research Development Foundation
4210113568,1,Eesti-Rootsi Vaimse Tervise ja Suitsidoloogia Instituut
296362101,1,इंदिरा गाँधी नेशनल ट्राइबल युनिवर्सिटी
2802372703,2,Bronx Science
4210142628,3,Leningrad branch of the Institute of Mechanical Engineering named Blagonravov USSR Academy of Sciences
4210117044,1,Technologie et ethnologie des mondes préhistoriques (TEMPS)
4210108816,2,University of Muhammadiyah
4210146804,1,横浜市立みなと赤十字病院
4390039359,1,Fred Hutch/University of Washington/Seattle Children’s Cancer Consortium
4210098669,1,American Hotel and Motel Association
4210090942,1,"Federal State Institution of Science Polar Geophysical Institute, Kola Scientific Center, Russian Academy of Sciences"
4210149515,1,Universidad de Puerto Rico en Utuado
4392738191,1,State Key Lab of Power System and Generation Equipment
4210131937,1,NYC Council
155165993,3,Київський національний університет будівництва і архітектури
4210135839,1,Vườn Quốc Gia Cát Tiên
4210091620,1,Evangelisches Bethesda Krankenhaus Duisburg
4396570635,3,Centro Bienestar Fortuny
143413998,2,青岛科技大学
3130537802,1,Iqra University
4210133544,1,Институт проблем комплексного освоения недр РАН
4391767722,2,Nationalbiblioteket
4210136555,1,DNA2.0
4210101016,2,Association Européenne des Constructeurs de Matériel Aérospatial Normalisation
4390039233,3,Thomas Jefferson National Accelerator Facility Continuous Beam Accelerator Facility
4394709191,1,JHU Press
4210138902,2,Observatoire du mont wilson
1323260719,3,சிங்கப்பூர் காவல் துறை
4210159045,1,栄養病理研究所
222620865,1,Theologische Hochschule Friedensau
4389425384,1,NeurON
4210143099,1,National School of Marine Science and Coastal Planning
4210144760,4,RKK “Energiya”
4399657937,1,Cascadia Seaweed Corp.
4210167183,1,埼玉県立総合教育センター
4210086354,2,Institute of Drought of the RSFSR
3130577743,1,Қазақ экономикалық университеті
2800835167,1,Forsvarets Materiel- og Indkøbsstyrelse
4210129645,2,Υπουργείο Παιδείας και Πολιτισμού
2800549883,1,Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften e.V.
4210100528,3,ENN Group
4210155409,1,Institut Canadien de la Santé Animale
4210123462,1,The Lawyers' Committee for Civil Rights
2802619606,1,Klinikum rechts der Isar
4210103282,1,Opera
4210102422,1,北光記念病院
4389425249,2,PremUP Foundation
4210125267,2,Kuala Lumpur Infrastructure University College
13268429,1,மதுரை காமராசர் பல்கலைக்கழகம்
4210158058,1,Moore Cottage Hospital
134841294,2,Binzhou Medical College
4210125911,3,"Університет ""КРОК"""
4391768153,2,Modul-Bio SAS
142822886,2,朝日大学
4210152938,1,函館中央病院
67868205,1,Hanoi University of Science
110263422,1,Högskolan Väst
4210115317,5,Toyorayon
4210111001,1,Aquatic Habitat Institute
4210110683,3,GEMaC laboratory
4210131494,1,Ministeri d'Educació Superior i Recerca francès
4210142765,1,Institute for Technological Research
4210155112,1,한국교육공학회
4210118325,1,公益財団法人 兵庫県健康財団
4210087607,1,C3 Jian
4210121769,1,Hội đồng Chính sách KH&CN quốc gia
4210147936,2,FGBNU Magadan Scientific Research Institute
4210133300,1,Albani Fonden
4210133023,1,Istituto per la Dinamica dei Processi Ambientali
120729142,2,Computer Technology Institute
4210108222,3,Szczecin Art Academy
4210148536,1,苏州电器科学研究院股份有限公司
4210097662,1,浙江省建筑科学研究院
134841294,1,滨州医学院
4210110976,2,Unión Internacional de Institutos de Investigación Forestal
137506752,2,华北理工大学
2802461698,1,ALS Association
4399657942,1,Regieorgaan Open Science
108245028,2,Conestoga College of Applied Arts and Technology
74920221,1,Universidad de La Serena
25757504,1,中国矿业大学
4210151342,2,湘南鎌倉総合病院
4210117207,1,Belgian Road Safety Institute
4210149515,2,Colegio Regional de la Montaña
52977244,2,Insper - Instituto de Ensino e Pesquisa
4391767768,1,State Key Lab of Crop Genetic Improvement
1339850787,1,Department of Indian Affairs and Northern Development
4400008923,3,Универзитет у Београду - Пољопривредни факултет
4210099575,1,Institute for Systems Biology
4210144621,2,Blood Transfusion Service Board
155781252,1,Université de caroline du sud
4210103138,1,CTR-Crete
1308126019,16,U.S. Dept. of Commerce National Oceanic and Atmospheric Administration
4210098832,1,Shanghai Institute of Domestic Animal Parasitology
4210133688,1,Government To You
4210162240,1,景宁畲族自治县人民医院
125523173,1,Institut für Molekulare Biotechnologie
1328775524,1,浙江理工大学
37745579,1,Université pour étrangers de sienne
4210154340,2,Jizzax Davlat Pedagogika Universiteti
4210148457,1,Акционерного Общества Институт прикладной физики
110357561,2,Université des sciences à philadelphie
4210090791,1,Benteler International
4210145696,1,Southern Appalachian Botanical Club
4387153250,2,Technologies et Méthodes pour les Agricultures de demain
4210105890,1,Сибирский государственный университет телекоммуникаций и информатики
4210122753,1,Cyngor ar Bopeth
3133055985,1,西湖大学
4210094015,1,"Висше строително училище ""Любен Каравелов"""
9868844,1,Institute of Arts and Sciences
4210092812,1,Institut für Umformtechnik der Mittelständischen Wirtschaft GmbH
4210147784,1,Polish Packaging Research and Development Centres'
4210094463,1,Hexagon Metrology
4210110683,1,Groupe d’Etude de la Matière Condensée
4400009047,1,معهدالدراسات الاجتماعية و الإعلامية
4210086620,1,Rumah Sakit Dr. Hasan Sadikin Bandung
4387930246,1,NOAA GeoXO
4401726854,1,Uczelnia Collegium Intermarium
112289208,1,Fonds des Nations Unies pour l'Enfance
4387152680,2,Royal Zoological Society of NSW
122558511,1,Fundação Universidade Federal de Mato Grosso do Sul
4210104767,1,千船病院
4390039275,2,Laboratoire CEARC
4400008986,1,Center for Values Education
198412221,4,Institute for Nuclear Research
4387154642,1,Ubudiyah Indonesia University
4387155328,1,Instrumentation Technologies
61412661,2,Seneca College of Applied Arts and Technology
4392738108,1,Associação do Instituto Superior Técnico para a Investigação e Desenvolvimento
2802927936,1,Midland Lutheran College
4210104591,2,Commission électorale fédérale
4210103389,3,Agency for Administration of University and Research
1300066018,1,African Wildlife Leadership Foundation
4390039245,2,United States Department of Energy Office of Science Oak Ridge National Laboratory Oak Ridge Leadership Computing Facility
4210115738,2,Sugioka Memorial Hospital Clinical Research Center
4210111802,3,Flämisches Parlament
248337863,1,Kyūshū ōtani tanki daigaku
4210094544,1,بیمارستان حضرت رسول اکرم
4210149076,1,Vrinnevi Hospital
4210157949,1,Anti-infective Cures
4387156126,5,Environmental Company of the State of São Paulo
4210109053,9,NOAA's Alaska Fisheries Science Center
4210164722,1,Zsigmond Király Főiskola
4322889,1,มหาวิทยาลัยเทคโนโลยีมหานคร
3131540128,2,東京交通短期大学
4210131558,1,Oakwood Hospital - Dearborn
4210159829,1,Рязанский государственный агротехнологический университет имени П.А.Костычева
137459256,3,Hyogo College of Medicine
142608572,1,Prince Salman Bin Abdulaziz University
125830269,2,سروسز انسٹیٹوٹ آف میڈیکل سائنسز
4210127032,2,Himeji Army Mamoruinu Hospital
35568498,1,高知工科大学
4210125234,2,Zhōngguó Guójiā Túshūguǎn
4210150613,1,山东省科学院激光研究所
2801345734,1,中国工程物理研究院
4210121103,1,"Forskningsrådet för Miljö, Areella Näringar och Samhällsbyggande"
4210163181,1,Харківська державна академія дизайну і мистецтв
4210100133,1,公益財団法人結核予防会
4210136401,1,สถาบันประสาทวิทยา
56287899,1,"महर्षि दयानन्द सरस्वती विश्वविद्यालय, अजमेर"
3130083604,1,立教女学院短期大学
4210163399,2,Shandong First Medical University & Shandong Academy of Medical Sciences
4387152625,3,Världsnaturfonden WWF
4210121352,1,Western Digital Corporation
4210134788,1,Pejabat Perdana Menteri
2802043524,1,Jaamacada Soomaaliya
2802372393,1,Arbeidstilsynet
4210132165,2,National Hospital Organization Fukuoka East Medical Center
4210127886,3,NOAA NWS National Data Buoy Center
4210162062,1,Centro di Studio dei Sistemi di Controllo e Calcolo Automatici
4210147558,1,Cancer Treatment Centers of America Western Regional Medical Center
4210140041,1,RBUP Øst og Sør
118501908,2,Высшая школа экономики
2801189931,2,Bioinformatics Resource Australia
9617848,1,Universidad Politécnica de Cataluña
4210142705,1,Уральский институт кардиологии
4210149886,1,Basque Energy Cluster
4392021227,1,Ministry of Education and Merit
3018710136,1,Dumlupınar Üniversitesi
4210125966,1,Fort Wayne Radiology
4210125010,1,Duna-Kutató Intézet
4210163499,1,Universiteti Pavarësia Vlorë
4210135948,1,Plant Health and the Environment
4387154933,1,CIC Lille
4396570597,2,Regional Health Care and Social Agency Seven Lakes
44839336,1,Dom Bosco Catholic University
894649795,1,Giganet
265217849,1,Institut Français du Pétrole
4210121405,1,कृत्रिम ज्ञान तथा रोबोटिकी केंद्र
4389425233,1,National Nuclear Security Administration Office of Emergency Operations
4210102273,2,Chongqing Metrology and Quality Inspection Institute
4210109964,1,华北理工大学附属医院
2801380292,2,"German Archaeological Institute, Head Office"
4210100235,1,Orchid Orthopedic Solutions
4210121237,1,鹿児島県立博物館
4210148151,2,FSB Academy
4401726835,3,Jane Street Group LLC
4210103289,3,Azienda Ospedaliera Spedali Civili di Brescia
4210132041,1,E. I. du Pont de Nemours and Company
4401726763,3,Lyft
4210103389,1,Agencia de Gestión de Ayudas Universitarias y de Investigación
4210111028,1,Νευρολογικό Ινστιτούτο Αθηνών
4210157643,1,Trường Đại học Kinh tế Đà Nẵng
4210155045,3,George Enescu Conservatory
236658880,1,Asbury College
4210136810,1,Cooperative Research Centre for Living with Autism
4210149060,1,The French Institute for International and Strategic Affairs
3178788526,3,Jefferson County Technical Institute
4210144535,1,한국고전문학교육학회
4210117580,1,Swayam Krishi Sangam Foundation
4401726937,1,深圳海关动植物检验检疫技术中心
186901649,1,Niigata Women’s Industrial Art School
3132921910,1,भारतीय जन संचार संस्थान
4210144967,1,Deutsche Kolonialschule
4390039253,6,David H Koch Institute for Integrative Cancer Research at the Massachusetts Institute of Technology
4387155495,2,Kamioka Gravitational Wave Detector
4210112663,3,German National Library of Medicine
4210086246,1,Consorzio per la Ricerca nell'Automatica e Telecomunicazioni
4388891882,2,Douglas Aircraft Company
4210140878,1,Albany Felt Company
4210098125,1,Directia pentru Evidenta Persoanelor si Administrarea Bazelor de Date
4391767917,2,Région Occitanie Pyrénées-Méditerranée
4210131087,1,St Francis Hospital
4396570593,1,Menzel Bourguiba Naval Academy
4210128920,1,CES University
4210087144,1,Института биологии Коми НЦ УрО РАН
4210123062,1,Engeneic Molecular Delivery
4210138423,1,SFDERMATO
2802640592,1,British School of Osteopathy
2801546011,3,Kirov Military Medical Academy
150993360,1,Hamamatsu Hotonikusu Kabushiki-Gaisha
4210131561,1,Forum for Databehandling i Helsesektoren
120673008,1,Saddleback
84059937,1,Hyōgo daigaku
4210151963,1,"Forestry, Environmental and Agri-Food Units Command"
2799803557,2,Centre Nacional de Supercomputació
4210154528,1,Hospodářská komora České republiky
4210119017,1,Sunny Hills Services
4387156191,2,名古屋国際工科専門職大学
4399598450,2,Samsung Future Technology Foundation
4387152588,3,Plan conjoint des OIES de l'Arctique
4210145630,1,مركز بيروت للفن
4387155613,1,Linden-Museum
2799888343,2,Valduc
4387154541,1,North Rhine-Westphalia Academy for Sciences and Arts
4210120077,1,Cheng Uei Precision Industry
4387930216,2,NOAA NMFS Fisheries Office of Science and Technology
4387155401,1,"Technology, Entertainment, Design"
4210109184,2,中国印刷科学技术研究所
