concept_id,language_code,concept_international_name
2780210117,en,Silybum marianum
135402231,zh,耗散
2779105887,tg,Ақалият
2777575432,en-gb,bird migration
2780546910,cs,adrenokortikotropní hormon
11012388,br,krouusted
2779730732,fi,Oryza sativa subsp. japonica
2780157541,fr,Hyacinthus
2781375639,ky,Безгек чиркейи
48753275,id,analisis numeris
544747889,es,producción teatral
2992127568,zh-hans,权力
2781223406,ga,Méadailín
112570922,sv,Kontamination
2992700788,gsw,Rassismus
2775925610,ja,ベロ毒素
2994142871,pl,krew
2992674684,ca,dolor abdominal
2993634128,bs,Skolioza
2776243061,nn,leopard
3020251336,pl,Perikarion
3018845634,zh-cn,胫骨
2776451394,en,Journal of Public Health
158531540,ja,肉眼
2994432074,sr,психологија
2776078848,ca,bufeta neurogènica
2778369518,pt,Inula
2992537118,hsb,hospodarske wědomosće
2781145515,sk,rebríček obyčajný
2987635181,nb,informasjonsbehandling
2778333808,ar,شريان سباتي باطن
28826006,ar,رياضيات تطبيقية
58289394,ur,ویریسٹر
103189561,ba,Баскетбол
2776489590,ca,raquitisme
2781398798,sl,ministrstvo za promet
137577040,el,Ασύμμετρη πληροφόρηση
16920402,da,socialt arbejde
2780663613,sv,Bactrocera dorsalis
2989421709,ja,脱税
146786541,vi,tam giác đều
149478292,nn,Mössbauereffekten
112497637,nl,slikken
81332173,sl,topološki prostor
3019223276,nl,protease
54290928,ca,wearable
164019391,en,piece work
19407854,ast,Virus informáticu
68236139,en-gb,sound localization
521815418,bho,वेब सर्च इंजन
2989277270,pms,Comportamentism
2992893776,vi,Tài sản cố định
124194741,zh-hans,剃发易服
177409962,es,Primer teorema de Shannon
46762472,sc,Perifèrica
2776802755,bs,Droša
2779198548,de,Uranoxid
149712133,ta,எதிரொலியற்ற அறை
2777549114,lzh,軟盤
3019325995,my,ပဋိဇီဝဆေးများ
99272414,fi,Kuulalaakeri
2778169610,it,Suncus
2780968799,nb,Eplesyre
2780668416,eu,Hipogluzemia
108615695,fr,charbonnage
2778250585,ru,куркумин
2779703954,nl,Subtext
2993429387,eu,Bezeroaren arretarako zerbitzu
2779017403,pt-br,aviação comercial
2780780826,az,Kalium bromid
2779984560,nl,Experiëntiële vermijding
70352696,sr-el,sazvežđe
2778802184,zh-hk,拉莫三嗪
5468625,ko,주격
96777728,ja,キネシクス
2780233690,ms,ketelusan
58289394,zh-tw,壓敏電阻
2780628916,yue,蠔菇
41451933,nn,vedheng
145928361,fr,Protocole épidémique
180370935,zh-hans,纸色谱法
2993716885,uk,Селітебна територія
170853661,hr,Sunčeva svjetlost
2777721841,io,Mysidacea
2777686893,pl,poliolefiny
2989395177,de-ch,Mode
2780199430,ca,glomerulopatia
2777605291,ko,보이지 않는 손
2776748653,fi,Ihon punahukka
177858542,zh-hans,杨-巴克斯特方程
2777996421,is,Langfætlur
30342001,es,gas ideal
2994052530,xmf,ნანანოღა
62715864,io,Teralkala metalo
2993425544,sw,Mfupa
2777631381,es,Cubierta laminar suspendida
157655426,nn,guano
2777389121,ja,モルヒネ
119026595,zh-hant,形式科學
2910093088,kk,Глюкоза
2777671338,io,Oenothera
2780336059,ku-arab,لێڤێن دەنگ
182049041,fr,Mouche
2991678113,zh,免疫治疗
2777318727,mk,Лактат дехидрогеназа
103742991,yi,לופטקילער
2988319471,bg,информационна сигурност
2780221984,fa,شاخص توده بدنی
555944384,ja,無線通信
182566,sl,Organizacijska struktura
103760667,id,Pengalur jaringan
3020104520,ca,soia
2781057727,uz,O
94043034,fr,phylogéographie
2777228553,se,ráđđenáigi
154020017,fi,Toistettavuus
158279846,fa,پوزه
150935588,en-ca,Waveguide filter
28556851,zh-hant,正則系綜
49223487,uk,Понор
6295992,zh,密碼系統
2778698251,ja,人権運動
2776041477,new,सलः
101216236,bg,Химическо оръжие
2779606280,ar,سياناميد
2987003710,zh-hans,Oracle数据库
58142911,stq,Planetoiden
2987528374,pt,produto
2992168552,da,hjernesvulst
2781315470,is,Tvíliða
197549326,ms,Meta-etika
3019670348,ar,أنظمة فصيلة الدم البشري
62715864,pl,berylowce
137109543,ar,تدرج حراري
19942306,sk,Matematická operácia
153997805,ms-arab,ڤڽليديقن
41261787,vi,loài thiếu dữ liệu
2776742946,ga,Teanga Féinícis
2779263494,ro,Pennisetum purpureum
179104552,gl,Química inorgánica
2777207669,yue,烴
56666940,tr,Dokümantasyon
115094139,pl,geometria absolutna
519063684,new,क्याल्सियम
128618672,pt,curva convexa
2781366471,mk,актинолит
2777053367,si,සීක වෛරසය
2779195922,sr-ec,Цијанат
83981384,nl,Jahn-Teller-effect
3019072954,cs,personalistika
2779248279,ms,Hama labah-labah
2776001192,an,homosexualidat
2778102761,ckb,کوژەرەخانەی سروشتی
2988612419,hr,Self representation
2781401123,et,Hüperprolaktineemia
2780492012,tr,marina
2983491779,fi,Yhdysvaltain kongressin kirjasto
2776001837,id,Peritoneum
2778485729,tt,буяу
121157162,ru,Транстиретин
43929256,bs,Katalanov broj
2992443382,es,materia orgánica
2777744392,tl,Puke ng tao
2992132446,eu,Hirigintza
499572226,en,sound design
2989037723,fur,Electronic data
2776001192,hu,homoszexualitás
520752033,zh-my,国际太空站
144548020,fr,statistiques médicales
2780144916,fa,دیواناگری
2779911052,lt,Lašišinės
2780871563,zh-sg,大麻素
160191386,vi,luồng điều khiển
72280650,smn,tulkkum
137776501,hu,kézbesítési pont
2993114420,ary,جينيراتور
115335371,pl,białka transportowe
2778802261,ia,orthodoxia
2778252565,arz,حرذونيات
2779286207,zh,宽眼距
2986862884,tg,Тарҷума
2777883389,zh,乙氧喹
2988919728,nn,Nova Scotia
2778240251,pt,geraniol
521692839,kk,Криптон
2780516434,la,Pingue
2992556255,jbo,trano
49249380,pnb,تابش
2776936025,pcd,Biétrape éd chucq
166070808,mk,просторен агол
2776153860,pl,Pobudzenie psychoruchowe
2779676113,eo,Gymnodinium
45646460,de,topologische Sortierung
2262138,fr,Sélection stabilisatrice
115240124,te,రిమోట్ సెన్సింగ్
2778417203,vec,Salgaro
2994100351,kk-latn,Buqaralıq mädenïyet
2993508834,sk,Natural park
2988738274,he,מהירות
547234621,ne,क्यालिफोर्नियम
85033227,hu,rektaszcenzió
2780156252,he,בושמיים
3017587775,av,Рищи
2779713988,la,Neurocranium
170395517,bg,Пълно вътрешно отражение
2779086746,en-ca,Ankerite
134164806,zh-tw,神經氨酸酶
2778753313,it,Veillonella
23531484,ja,検量線
547764534,uk,грамотність
2992580947,fi,Gold Coast
125473707,fo,H
165700671,io,Laplasal operacanto
138954614,ja,中国官話
18294631,he,פרמטר מיקום
2776888751,hu,légzési elégtelenség
2777534962,ms,eponim
2776698514,vi,sciatica
97489613,fi,Peanon aksioomat
2778324207,en,Alloimmunity
37977207,pl,Micro Electro-Mechanical Systems
115880899,nl,travee
3017819093,zh,体感
2780238192,sh,Duhovnost
2778054375,en,conjoint analysis
2779244956,ta,பெருவிழுங்கி
2781397520,sr-ec,Функционални поремећај
2778870232,hu,Nátrium-peroxo-diszulfát
155030161,ru,массовая коммуникация
2779309145,nn,neslefamilien
2776154503,ro,Vibrio
2776509080,pl,apatia
197162081,fy,magnetisme
514101110,li,Vèsserij
2909322583,nb,etnisk rensing
118552586,be,псіхіятрыя
2992176824,az,qaraciyər
90137607,ta,புதைசேற்று எரிமலை
2910079294,kk-latn,Vakeza awrwı
2991922776,zh-sg,皮质类固醇
2780335518,vi,Endrin
2776897752,id,Phenylacetate
2777495918,br,Pried
13412647,tr,Analog veri
2988746298,sk,Beaufortovo more
2983223013,zh-hant,核電站
110269972,ia,Recreation
85909142,ro,gemologie
62767890,ja,対合行列
171730128,en,data file
2781063764,sr-el,Stroncijum titanat
2779698641,is,grafít
103533665,es,Beta eliminación
2994513694,hr,Normalna raspodjela
105938014,nl,International Standard Industrial Classification of All Economic Activities
2780809830,uz,Linol kislota
171906077,nb,åsted
2776408679,io,Hepatitis C virus
206179267,th,ประวัติผู้ป่วย
3019609523,zh-sg,分娩
2779317972,zh-cn,视交叉上核
151913843,he,יחסי דומיננטיות
158129726,vi,hạt Higgs
186923303,zh,核子磁矩
2779396153,vi,Hợp chất thiên nhiên
2777313579,sr,Glikozilacija
200965112,sv,wadi
54173615,ca,fibrina
2992827107,ml,ഗതികോർജ്ജം
2781322055,eu,fosfatidilinositol 3-kinasa
2777339698,ml,ഡെക്സ്ട്രാൻ
3020234754,ar,كتف منفصل
22507642,nn,farleg avfall
135186712,zh,喷射器
2780427559,pnb,ٹریکٹر
2993997181,da,oldtidskundskab
2779681140,lt,Banknotas
2779015050,ar,نظام مالي عالمي
23085057,en,Genetic analysis
2776201343,vi,Cá rô phi đen
2780122709,kn,ಟೆಂತ್ರಿಡಿನಿಡೀ
2778868352,ckb,ژنێتی
2776853612,et,Aedes albopictus
2778373026,ko,알츠하이머 뇌영상 선도연구
2776595511,zh-hk,汽油缸內直噴
2993278855,ko,덕
2779309525,sr,Atrezija tankog creva
202041845,en,fisheries management
2908528618,bg,Ултравиолетово излъчване
158260368,fa,خمینه کالابی-یائو
2780314723,zh,顯微血管性心絞痛
91066650,nl,Teichmüller-ruimte
518851703,as,কয়লা
2778413174,ru,полидекстроза
2908570841,zh-sg,溶血性尿毒综合症
2780433478,cs,Evropský sociální model
116721078,he,אילוצים הולונומים
2777917351,fa,مهاجرت داخلی
2780045663,lb,Eess
207480886,ja,アレルギー
2780985857,nb,Barnebek
3018886096,kk-tr,Gepatït
2779069268,sq,IGF2
2780466306,el,άρμα
2908871479,cs,vývojová biologie
2778663192,id,Kepemimpinan bersama
2781451048,el,Καρβοπλατίνη
174195342,ca,quadrivector
2993250105,ml,കുടുംബം
2779185760,zh,贝那利珠单抗
82844589,uk,уранініт
2992769111,kk-latn,Kapsïd
31705614,da,Amyloid-precursor-protein
2911196330,cdo,Ciŏng giāng
2776550738,fr,thermoplastie bronchique
3017838165,bn,অ্যাটলাস এক্সপেরিমেন্ট
2779516936,ca,Botryosphaeria dothidea
2992046845,tt-cyrl,патоген
2909719004,zh-hans,外用
2779223538,or,ସଂରକ୍ଷିତ ଅଞ୍ଚଳ
2994292351,cy,clefyd cronig yn yr arennau
170143251,tl,Kanluraning pilosopiya
44659138,zh-hant,貝爾綱定理
2780179696,myv,Кружоватикше
115359074,da,Videokunst
2994605089,uk,освітня організація
160623529,zh,套利
2779993142,ru,Расслоение аорты
2991699479,de,Bürgerbeteiligung
2776459999,pt,fidelidade
2993248341,fj,Isoqosoqo oqo
2776709159,de,Lithiummetatitanat
2779836521,tr,TLR7
192536144,ru,Половая зрелость
2993691076,as,তাৰকাৰাজ্য
105306849,da,storm
2777597760,fa,پاراپلژی
2777063308,it,neutropenia
3119751,pt,assimilação do azoto
2780273121,pam,Sumpâ
2776224087,pt,sistema de coleta de dados
204160518,ht,Sistèm nimewotasyon
2779719330,zh-sg,糠醛
52069626,kw,Dastinythians
2993220731,ar,موجة حر
66362828,sr-el,Morfološka klasifikacija galaksija
2778435403,ta,கார்னிதின்
26628138,zh,严禁反应
54173289,tr,Van Allen kuşağı
2910584470,zh-my,头痛
19407854,es,virus informático
102379954,ja,コールグラフ
3020038283,az,verilənlər
2776135515,ar,قياس استعمالي
82240120,uk,гамма-функція
54281723,fr,groupe principal
2779403450,pt,cálculo renal
2776992516,be-tarask,тынітус
67692717,nl,Low-density parity-check code
3017577407,sh,Hospicij
156663261,zh-tw,生態農業
2992050699,yi,אייזקרעם
2993704820,la,Ius criminale
2780559468,eo,Plasmodium knowlesi
152798702,ckb,تەوشکی زەوی
2780291738,zh-hant,碳酸鉀
3019249092,tr,Antiseptik
147176958,zh,土木工程
2911054351,zh-mo,前列腺
3020531103,sk,Anglosasi
2777822432,ga,in situ
205400985,ja,DMAIC手法
2991914496,fi,melanooma
150394285,ky,Адcорбция
2777055973,zh-cn,野鼠类
2909602699,pt,West Yorkshire
2777796584,zh,保護間隔
99649442,da,kvælstofsisotop
2776885722,de,Grün S
2992691968,nn,Metastatisk sjukdom
2909799055,nl,vetstofwisseling
2780273121,vi,Lời nguyền
2778976891,zh,珀茨－杰格斯综合征
2781041046,sr-ec,Сукцинска киселина
2909980255,da,Moderkage
2911073662,zh-tw,睡眠呼吸中止症
73673526,es,central eléctrica de turbina de vapor
2993184202,zh-hant,貓
17480853,da,endomicroskopi
2908554679,ko,키메라
2777362289,hu,ductus ejaculatorius
2992656484,ku,Lîmon
2988739195,ha,Kwamiti
3019135560,hy,Դար-էս-Սալամ
2780960513,war,Fusobacterium
2910978944,sr,Bakteriofag
2775916161,da,Mineralvand
157333092,zh,JAK-STAT信号传送途径
2781339230,ru,Сельдевые
64424096,ca,Factor de potència
8105449,en,naked singularity
2779308761,zh-hans,巴戟天属
5464454,atj,Ockaci
80875076,uz,agglyutinativ tillar
2777589835,sh,Pentan
3019931467,tt,АКШ доллары
2910454253,sr-el,Ždrelo
2780639701,zh-cn,图片分享
2778615970,cs,Mustela
57374464,yi,װעבטראַנסמיסיע
79373723,hy,Վեբ-ծրագրավորում
2780920841,it,levocetirizina
91914117,ca,líquid de refrigeració
2992367442,scn,Ngustia
2780661987,fa,ملین
2777081994,hi,इन्डियम नाइट्राइड
191935318,gan,中華人民共和國
2983437453,co,Core
2780976021,en,aceclofenac
2777118422,da,femto-
2909042557,se,HPV-boahkuhanávnnas
97568371,id,Seleksi yang bergantung pada frekuensi
110812573,ro,calcul simbolic
43346845,de,Youden-Index
2778171474,th,วงศ์เหยี่ยวและอินทรี
189592816,oc,reng taxonomic
3018428822,new,चिनिया भाषा
135877308,hi,जनसांख्यिकीय लाभांश
2777794207,gl,Cinnamomum
2777362836,th,ความชอบธรรม
3020571626,zh,雙胞胎
2778848561,hy,գագաթ
96455323,pms,Lenga aràbica
3019461512,sv,B-vitamin
2909345572,zh,壞血病
3018906752,ms,penyakit arteri koronari
2780835948,ca,síndrome de disfunció multiorgànica
152494472,zh-cn,土壤分类
2983812674,sr-el,vakcina
2780750454,zh,立方烷
2777954637,pl,propen
2776323365,ko,금기
201025465,mk,Дизајн на корисничко искуство
177225278,ro,Factoring
2911171335,fr,bronche
3019883945,he,רזולוציה
63645605,eu,Homeostasi
89798329,ga,teoiric na gcóras
2992468417,zh-hant,靈芝
2780737950,pt,Actinidia chinensis
3019973339,zh-tw,物件導向程式語言
58747440,es,bolsa periodontal
2778943923,ru,Мышечная дистрофия Дюшенна
127445978,ms,Sinaps
3018878966,en,Pinus banksiana
115519274,it,Epic
45764600,sv,millimetervågor
170671577,en,isotope-ratio mass spectrometry
137858568,fi,eliö
181961662,ckb,سێکسناسی
2779465607,zh,阿巴卡韋
2777943205,ca,procediment d’emergència
3018590553,zh,美國郵區編號
137610916,es,Distribución de Gumbel
2778072784,sv,Kefir
2780291738,pl,węglan potasu
45011657,bg,Ограничител (електронна схема)
2779860289,it,declino della popolazione
2778489163,sr,Titanijum nitrid
2778421134,th,อาชีวเวชศาสตร์
2775898225,fi,Palsamipihta
163181125,sr-ec,Активирајући протеин ГТПазе
98014903,es,ratio financiero
2776140321,en,Lymphangiectasia
3020612877,pl,gen
2987034934,lv,Zemes garoza
2993432071,tr,Yan etki
2780928516,zh,胡麻属
2994223898,el,Προστάτης
2781197403,fi,tukki
2779634000,te,పెర్టుస్సిస్ టీకా
2778893608,ko,2-뷰탄올
201717286,yue,理性
2993822968,bn,গর্ভধারণ
2989149083,eu,Virtual instrument
2780193287,sv,blygdläppar
2993275117,de-ch,Frequenzwörterbuch
2777082638,tl,Rhodospirillum rubrum
94957134,wa,Chife
2910451184,sk,Síran železnatý
2989134064,hy,Ծրագրի կատարման ժամանակ
2910491948,it,Oenothera biennis
11577676,yue,開方根
2778072691,th,ปลาทูน่า
67549784,pt,rs 485
2777035058,eo,kliko
2776986154,zh-hant,志賀氏菌屬
2778222838,it,tratto spinotalamico
162862793,uz,Fullerenlar
2992972311,sgs,pėins
53323650,ja,プロトン親和力
3020199158,uk,роздільна здатність
3019527723,he,שוט
544657597,bho,कैडमियम
2982844603,el,εργασιακός χώρος
134200972,kk,Меншікті уақыт
2993278855,vi,đức hạnh
2778292535,ru,пропанол
185656870,sk,technokratizmus
522964758,fr,dépollution
42407357,mt,fiżjoloġija
2986422491,he,תורת התורים
2776100074,tt,Кылычүлән
2778081389,nn,novelle
206261972,da,kommuniststat
2778680573,pl,"(2E)-2-[(2,6-dichlorofenylo)metylidenoamino]guanidyna"
58677928,ca,operador de d'Alembert
2778283251,be-tarask,пасьлякантактная прафіляктыка
2776911728,ku,Wêrekî û tirsokî
2908975881,hu,vérvizsgálat
158355884,oc,Infraroge
14942488,tt,CSF3R
2909130949,pl,Medicaid
2989540180,blk,သော့ဝွဲး
2779917138,fi,Idiosynkrasia
115961737,zh,亚成体
2992534784,th,เกี๊ยะ
2776063528,pl,Nitrobacter
2778260677,pl,nieswoiste zapalenia jelit
2780238192,sms,jiõglvažvuõtt
40117522,eml,kilòmeter
44000306,ast,Gonciu
171089720,eo,grasa histo
2776794632,mr,गोकर्णी
2986328948,sh,Trenje
2780786182,sr,Olovo telurid
