source_id,source,abbreviation,source_type_id,country_iso_alpha2_code,host_organization_publisher_id,host_organization_institution_id,homepage_url,issn_l,openalex_id,mag_id,wikidata_id,fatcat_id,is_in_doaj,is_oa,apc_price_usd,updated_date,created_date
4210189043,Mehmet Akif Ersoy Üniversitesi Uygulamalı Bilimler Dergisi,Mehmet Akif Ersoy üniv. uygul. bilim. derg.,3.0,TR,4310318380.0,,http://dergipark.gov.tr/makuubd,2602-4551,S4210189043,,Q96729323,t7w3zpjvk5hlzkjufofdrec4eu,0.0,1.0,,2024-08-28,2022-02-03
118914585,ACS Chemical Biology,,3.0,US,4310320006.0,,http://pubs.acs.org/journal/acbcct,1554-8929,S118914585,118914585.0,Q165583,,0.0,0.0,,2024-08-29,2016-06-24
4306516223,Journal of the Korean Geographical Society,,3.0,,,,,,S4306516223,,,,0.0,0.0,,2024-08-30,2022-10-17
121831025,Pediatric Rheumatology,,3.0,GB,4310320256.0,,https://link.springer.com/journal/12969,1546-0096,S121831025,121831025.0,Q15756119,ezlmaqqnjnbk3lv2knegbmp2z4,1.0,1.0,2318.0,2024-08-29,2016-06-24
4210218607,Computational Research,,3.0,US,,,,2331-9984,S4210218607,,,,0.0,1.0,,2024-08-27,2022-02-03
175334251,Journal of Clinical Laser Medicine & Surgery,,3.0,US,4310320443.0,,,1044-5471,S175334251,175334251.0,,,0.0,0.0,,2024-08-29,2016-06-24
4210179834,Elpeduaem,elpeduaem (Online),3.0,ID,,,http://undar.ac.id,2503-5231,S4210179834,,Q96697823,gs54pza26bhlziumdc4xstz3fu,0.0,0.0,,2024-07-23,2022-02-03
4306422597,IEEE International Conference on Autonomous Robot Systems and Competitions,,1.0,,,,,,S4306422597,,,,0.0,0.0,,2024-08-15,2022-10-17
4210169792,Journal of The Egyptian Society of Nephrology and Transplantation,,3.0,EG,4310320448.0,,http://www.esnonline.net,1110-9165,S4210169792,,Q96724316,,0.0,0.0,,2024-08-26,2022-02-03
4306468300,Criterion eBooks,,2.0,,,,,,S4306468300,,,,0.0,0.0,,2024-08-12,2022-10-17
4210184066,Современные проблемы науки и образования (Modern Problems of Science and Education),,3.0,RU,,,http://www.science-education.ru,1817-6321,S4210184066,,Q96735776,,0.0,1.0,,2024-08-29,2022-02-03
4306549228,成城大学経済研究,,3.0,,,,,,S4306549228,,,,0.0,0.0,,2024-06-25,2022-10-17
4210231100,Studies in Self-Access Learning Journal,,3.0,JP,4310313543.0,,http://sisaljournal.org,2185-3762,S4210231100,,Q50815787,jrji5psqkndulkkwo73kkjkeva,1.0,1.0,0.0,2024-08-29,2022-02-03
4393918778,"Communication, culture, and gender in the Middle East and North Africa",,3.0,,,,,2524-4531,S4393918778,,,,0.0,0.0,,2024-06-26,2024-04-04
4306479772,SLACK Incorporated eBooks,,2.0,,,,,,S4306479772,,,,0.0,0.0,,2024-08-12,2022-10-17
4306420796,Rewriting Techniques and Applications,,1.0,,,,,,S4306420796,,,,0.0,0.0,,2024-08-29,2022-10-17
4306522094,Pastagens e Forragens,,3.0,,,,,,S4306522094,,,,0.0,0.0,,2024-08-12,2022-10-17
4306500540,Actas Dermo-sifiliográficas,,3.0,,,,https://www.journals.elsevier.com/actas-dermo-sifiliograficas,,S4306500540,,Q15746074,,0.0,0.0,,2024-06-26,2022-10-17
4306475452,Maggioli eBooks,,2.0,,,,,,S4306475452,,,,0.0,0.0,,2024-08-29,2022-10-17
4210195368,Stadler genetics symposia series,,5.0,US,4310319965.0,,,1568-1009,S4210195368,,,abu7lofu7ratbdhtjz4y63w2hi,0.0,0.0,,2024-08-26,2022-02-03
4210183094,IRE Transactions on Broadcast Transmission Systems,,3.0,US,4310319808.0,,,0099-6866,S4210183094,,Q96325540,lcbgmqt5endwzgpdrwrskl7q3i,0.0,0.0,,2024-08-12,2022-02-03
2764693117,Journal of Real Estate Practice and Education,,3.0,GB,4310320547.0,,https://www.tandfonline.com/toc/rjrp20/current,1521-4842,S2764693117,2764693117.0,Q15750388,,0.0,0.0,,2024-08-30,2017-10-27
2765076118,Heilongjiang shehui kexue,,3.0,CN,,,,1007-4937,S2765076118,2765076118.0,,db3vwwkfnzbolmccai6h6vmjz4,0.0,0.0,,2024-08-12,2017-10-27
2764480295,Journal of Academy of Business and Economics,,3.0,US,,,http://www.iabe.org/domains/iabeX/journalinfo.aspx?JournalID=JABE,1542-8710,S2764480295,2764480295.0,Q15750038,,0.0,0.0,,2024-08-29,2017-10-27
4306419283,International Conference on Computing in an Imperfect World,,1.0,,,,,,S4306419283,,,,0.0,0.0,,2024-06-26,2022-10-17
161185981,EPL (Europhysics Letters),,3.0,FR,4310311669.0,,http://iopscience.iop.org/0295-5075,0295-5075,S161185981,161185981.0,,,0.0,0.0,,2024-08-30,2016-06-24
4306505480,Cahiers de Psychologie Politique,,3.0,,,,,,S4306505480,,,,0.0,0.0,,2024-08-28,2022-10-17
4210197421,Jurnal Agriovet,,3.0,ID,,,,2654-4792,S4210197421,,,,0.0,0.0,,2024-08-28,2022-02-03
4210220096,Elite English and Literature Journal,,3.0,ID,,,http://journal.uin-alauddin.ac.id/index.php/bsi,2355-0821,S4210220096,,Q96697753,,0.0,1.0,,2024-08-28,2022-02-03
4394906783,International Journal of Scientific Studies Publishing,,3.0,,,,,2707-5184,S4394906783,,,,0.0,0.0,,2024-08-16,2024-04-18
4306480149,Stationery Office eBooks,,2.0,,,,,,S4306480149,,,,0.0,0.0,,2024-08-28,2022-10-17
55497336,International Angiology,,3.0,IT,4320800528.0,,http://www.minervamedica.it/en/journals/international-angiology,0392-9590,S55497336,55497336.0,Q6048186,,0.0,0.0,,2024-08-29,2016-06-24
4306477641,Pegasus Press eBooks,,2.0,,,,,,S4306477641,,,,0.0,0.0,,2024-08-12,2022-10-17
4306518629,Libertarian Papers,,3.0,US,4310315802.0,,,,S4306518629,,Q15762368,,0.0,0.0,,2024-08-30,2022-10-17
4306533699,Uluslararası Kültürel ve Sosyal Araştırmalar Dergisi (UKSAD),,3.0,,,,,,S4306533699,,,,0.0,0.0,,2024-08-30,2022-10-17
4306518842,L'oeil: revue d'art mensuelle,,3.0,,,,,,S4306518842,,,,0.0,0.0,,2024-08-27,2022-10-17
4306477596,PBS Home Video eBooks,,2.0,,,,,,S4306477596,,,,0.0,0.0,,2024-07-15,2022-10-17
4210205335,Waca Cipta Ruang,,3.0,ID,,,http://ojs.unikom.ac.id/index.php/wacaciptaruang,2301-6507,S4210205335,,Q96733104,,0.0,1.0,,2024-08-27,2022-02-03
4306558558,财政监督：财会版,,3.0,,,,,,S4306558558,,,,0.0,0.0,,2024-06-25,2022-10-17
4393912080,Nursing news,,3.0,,,,,0029-6538,S4393912080,,,,0.0,0.0,,2024-06-26,2024-04-04
4210231415,Better schools,,2.0,,,,,2310-1253,S4210231415,,,,0.0,0.0,,2024-08-12,2022-02-03
4210214885,Danziger Beiträge zur Germanistik,,2.0,DE,,,,1617-8440,S4210214885,,,sn7gu73i6zamdghptzumtltlsq,0.0,0.0,,2024-06-25,2022-02-03
4210211568,Hungarica Acta Physica,,3.0,HU,4310319965.0,,,0367-6382,S4210211568,,,,0.0,0.0,,2024-08-12,2022-02-03
4210194670,Research in economic history,,5.0,GB,4310319811.0,,http://www.emeraldinsight.com/series/rehi,0363-3268,S4210194670,,Q27716176,,0.0,0.0,,2024-08-29,2022-02-03
4210228244,Emergence,,3.0,US,4310320547.0,,https://www.tandfonline.com/toc/hzze20/current,1521-3250,S4210228244,,,,0.0,0.0,,2024-08-29,2022-02-03
4306504943,Bridging Asia and the World: Globalization of Marketing & Management Theory and Practice.,,3.0,,,,,,S4306504943,,,,0.0,0.0,,2024-06-26,2022-10-17
4306548138,島根医科大学紀要,,3.0,,4310313583.0,,https://ir.lib.shimane-u.ac.jp/ja/journal/M-BMU,,S4306548138,,Q113475129,,0.0,0.0,,2024-06-26,2022-10-17
2765058173,Center for Comparative Immigration Studies,,3.0,,,,,,S2765058173,2765058173.0,,,0.0,0.0,,2024-08-26,2017-10-27
4210200982,Vestnik of Saint Petersburg University Asian and African Studies,,3.0,RU,4310312746.0,,,2074-1227,S4210200982,,,,0.0,1.0,,2024-08-29,2022-02-03
2764783623,Asian Journal of Business and Accounting,,3.0,MY,,,,1985-4064,S2764783623,2764783623.0,Q15816508,ah4k4ho6vjc3dja2afcsxn65pq,0.0,0.0,,2024-08-29,2017-10-27
4306478571,Radioservis eBooks,,2.0,,,,,,S4306478571,,,,0.0,0.0,,2024-06-25,2022-10-17
4210210573,Austin Journal of Dermatology,,3.0,US,,,http://austinpublishinggroup.com/dermatology/currentissue.php,2381-9197,S4210210573,,Q96706114,7sg7f7qisvb6jk4k3zxfsuxcpe,0.0,1.0,,2024-08-26,2022-02-03
19432699,Iktisat Isletme Ve Finans,,3.0,,4327876836.0,,,,S19432699,19432699.0,,,0.0,0.0,,2024-08-15,2016-06-24
193317871,ImmunoMethods,,3.0,,4310319955.0,,http://www.sciencedirect.com/science/journal/10586687,1058-6687,S193317871,193317871.0,Q27714045,,0.0,0.0,,2024-08-28,2016-06-24
4306470101,Emerald Publishing eBooks,,2.0,,,,,,S4306470101,,,,0.0,0.0,,2024-08-12,2022-10-17
4210206287,Short textbooks in logic,,5.0,CH,4310319965.0,,,2522-5480,S4210206287,,,,0.0,0.0,,2024-08-26,2022-02-03
4306470044,"Elsass-Lothr. Druckerei, Abtlg. Müh eBooks",,2.0,,,,,,S4306470044,,,,0.0,0.0,,2024-08-12,2022-10-17
4306529479,"Selçuk Üniversitesi Mühendislik, Bilim ve Teknoloji Dergisi",,3.0,,,,,,S4306529479,,,,0.0,0.0,,2024-08-12,2022-10-17
4306541112,中共乌鲁木齐市委党校学报,,3.0,,,,,,S4306541112,,,,0.0,0.0,,2024-06-26,2022-10-17
2764529916,The Neurodiagnostic Journal,,3.0,US,4310320547.0,,https://www.tandfonline.com/toc/utnj20/current,2164-6821,S2764529916,2764529916.0,Q27723918,,0.0,0.0,,2024-08-29,2017-10-27
4387283513,Experiential Learning and Teaching in Higher Education,,3.0,,,,,2474-3410,S4387283513,,,,0.0,0.0,,2024-08-24,2023-10-03
4306489069,"Paleontological Institute, University of Kansas eBooks",,2.0,,,,,,S4306489069,,,,0.0,0.0,,2024-08-27,2022-10-17
4306543001,京都大学農学部演習林報告,,3.0,,4310313424.0,,https://repository.kulib.kyoto-u.ac.jp/dspace/handle/2433/190476,,S4306543001,,Q113478111,,0.0,0.0,,2024-08-12,2022-10-17
4386872417,˜The œglobal media conference,,1.0,,,,,2602-862X,S4386872417,,,,0.0,0.0,,2024-07-09,2023-09-20
1026483772,Descant,,3.0,CA,,,http://www.descant.ca,0382-909X,S1026483772,1026483772.0,Q5263677,fxl2xwmkrfd45obuv35hsaoqxu,0.0,0.0,,2024-06-26,2016-06-24
2764753344,Journal of Beijing Teachers College of Physical Education,,3.0,,,,,,S2764753344,2764753344.0,,,0.0,0.0,,2024-08-30,2017-10-27
4306466466,"Bigelow, Brown eBooks",,2.0,,,,,,S4306466466,,,,0.0,0.0,,2024-08-12,2022-10-17
2764856827,Journal of Dongguan University of Technology,,3.0,,4366111245.0,,,,S2764856827,2764856827.0,,,0.0,0.0,,2024-08-25,2017-10-27
4306538310,Бизнес. Общество. Власть,,3.0,,,,,,S4306538310,,,,0.0,0.0,,2024-06-26,2022-10-17
4387292754,Journal of Curriculum and Pedagogic Studies (JCPS),,3.0,,,,,2987-4351,S4387292754,,,,0.0,0.0,,2024-08-01,2023-10-03
4210173715,Urban and Regional Planning,,3.0,US,4310319272.0,,,2575-1689,S4210173715,,,,0.0,1.0,,2024-08-29,2022-02-03
4306502909,Archivos de la Sociedad Canaria de Oftalmología,,3.0,,,,,,S4306502909,,,,0.0,0.0,,2024-08-12,2022-10-17
4210171277,International Journal of Computational and Applied Mathematics,,3.0,IN,4310319900.0,,,1819-4966,S4210171277,,,,0.0,1.0,,2024-08-23,2022-02-03
4210203224,Horizons in Humanities and Social Sciences An International Refereed Journal,,3.0,AE,,,http://www.chss.uaeu.ac.ae/en/research/chss_journal/issues.shtml,2413-6301,S4210203224,,Q96706710,uzp2lqy3a5anrmchwblhmr6m7y,0.0,0.0,,2024-08-29,2022-02-03
4210218876,Jurnal Figh/Jurnal fiqh,,3.0,MY,,,,1823-089X,S4210218876,,,,0.0,0.0,,2024-08-29,2022-02-03
4210225806,Kasetsart Journal of Social Sciences,,3.0,TH,4310320990.0,,https://www.journals.elsevier.com/kasetsart-journal-of-social-sciences/,2452-3151,S4210225806,,Q50817667,gpqtdd2o45cujaw6vb5okioquq,0.0,1.0,,2024-08-29,2022-02-03
4306532215,Hospital and health review,,3.0,,,,,0268-3571,S4306532215,,Q96319467,,0.0,0.0,,2024-07-31,2022-10-17
4306470014,Electrochemical Society eBooks,,2.0,,4310320195.0,,,,S4306470014,,,,0.0,0.0,,2024-08-28,2022-10-17
4306534934,World Health Forum,,3.0,,,,,,S4306534934,,Q27709472,,0.0,0.0,,2024-08-26,2022-10-17
4306401314,International Conference on Economic Sciences and Business Administration (International Conference on Economic Sciences and Business Administration),,4.0,,,,,,S4306401314,,,,0.0,1.0,,2024-06-26,2022-10-17
4306401349,Anales de Documentación (Universidad de Murcia),,4.0,ES,,68763199.0,http://revistas.um.es/analesdoc,,S4306401349,,Q21996302,,0.0,1.0,,2024-08-19,2022-10-17
4306519809,Metaphor,,3.0,,,,,,S4306519809,,,,0.0,0.0,,2024-08-26,2022-10-17
4387291932,Реабілітаційні та фізкультурно-рекреаційні аспекти розвитку людини (Rehabilitation & recreation),,3.0,,4327874098.0,,,2786-8346,S4387291932,,,,0.0,0.0,,2024-08-13,2023-10-03
4210214930,Teresianum,,3.0,IT,4310317668.0,,,0392-4556,S4210214930,,,,0.0,0.0,,2024-08-12,2022-02-03
4306533599,Tygodnik Poradnik Rolniczy,,3.0,,,,,,S4306533599,,,,0.0,0.0,,2024-06-25,2022-10-17
4387286623,English Education Journal,,3.0,,,,,2460-0504,S4387286623,,,,0.0,0.0,,2024-08-08,2023-10-03
4306509047,Ekotechnika,,3.0,,,,,,S4306509047,,,,0.0,0.0,,2024-08-12,2022-10-17
2764542932,School Science Journal,,3.0,KR,,,,2093-7407,S2764542932,2764542932.0,Q96727911,anqzgjnah5ekfhwt2yn56zgy4m,0.0,0.0,,2024-08-12,2017-10-27
72345919,The Journal of Military History,,3.0,US,4310316728.0,,http://www.smh-hq.org/jmh.html,0899-3718,S72345919,72345919.0,,,0.0,0.0,,2024-08-29,2016-06-24
2764784004,Iberian Journal of the History of Economic Thought,Iber. j. hist. econ. thought,3.0,ES,4310321038.0,,http://revistas.ucm.es/index.php/IJHE,2386-5768,S2764784004,2764784004.0,Q28340499,rere4mmnjbbcdovc52uylrybb4,1.0,1.0,0.0,2024-08-27,2017-10-27
2739167761,LiminaR Estudios Sociales y Humanísticos,,3.0,MX,4310319645.0,,http://liminar.cesmeca.mx,1665-8027,S2739167761,2739167761.0,Q50521463,,1.0,1.0,0.0,2024-08-29,2017-07-31
4210173954,Revista Sudamericana de Educación Universidad y Sociedad,RSEUS. Rev. sudam. educ. univ. soc. (En línea),3.0,UY,,,,2393-7815,S4210173954,,,,0.0,0.0,,2024-08-27,2022-02-03
4210216142,Journal of the National Academy of Forensic Engineers,,3.0,US,,,http://www.nafe.org/nafe-journal,2379-3244,S4210216142,,Q96329970,,0.0,0.0,,2024-08-19,2022-02-03
2764525440,Energy Research and Information,,3.0,,,,,,S2764525440,2764525440.0,,,0.0,0.0,,2024-08-14,2017-10-27
4393913009,AHME journal,,3.0,,,,,0090-7782,S4393913009,,,,0.0,0.0,,2024-06-26,2024-04-04
4306540624,Экономическая наука сегодня,,3.0,,,,,,S4306540624,,,,0.0,0.0,,2024-06-24,2022-10-17
4393917793,Pädagogik,,3.0,,,,,1862-6122,S4393917793,,,,0.0,0.0,,2024-06-26,2024-04-04
4210239005,Культурология искусствоведение и филология современные взгляды и научные исследования,,3.0,RU,,,,2541-9870,S4210239005,,,,0.0,0.0,,2024-08-26,2022-02-03
4306537246,فصلنامه علمی دانش انتظامی خراسان رضوی,,3.0,,,,,,S4306537246,,,,0.0,0.0,,2024-06-26,2022-10-17
4306528678,Rivista Italiana di Filosofia del Linguaggio,,3.0,,,,,,S4306528678,,,,0.0,0.0,,2024-08-26,2022-10-17
4306524226,Proceedings of the Korean Environmental Sciences Society Conference,,1.0,,,,,,S4306524226,,,,0.0,0.0,,2024-06-26,2022-10-17
4387283385,Jurnal SUARGA Studi Keberagamaan dan Keberagaman,,3.0,,,,,2961-9513,S4387283385,,,,0.0,0.0,,2024-08-14,2023-10-03
4306541729,中国对外贸易,,3.0,,,,,,S4306541729,,,,0.0,0.0,,2024-06-26,2022-10-17
4306499846,8th US National Conference on Earthquake Engineering 2006,,1.0,,,,,,S4306499846,,,,0.0,0.0,,2024-08-28,2022-10-17
4210205952,International Journal of Instructional Technology and Educational Studies,,3.0,EG,,,,2682-3918,S4210205952,,Q96713326,,1.0,1.0,0.0,2024-08-26,2022-02-03
4210187160,Bulletin of Bryansk department of Russian botanical society,,3.0,RU,,,,2307-4353,S4210187160,,Q96697871,irhlitwqvrhnxglc32y2rpoqy4,0.0,1.0,,2024-08-26,2022-02-03
4210170771,International Journal of Innovative Research in Physics,,3.0,US,,,,2687-7902,S4210170771,,,,0.0,1.0,,2024-08-26,2022-02-03
4393916612,International yearbook of industrial statistics,,3.0,,,,,1025-8493,S4393916612,,,,0.0,0.0,,2024-08-03,2024-04-04
4306518669,Life and school : journal for the theory and practice of education  = Leben und schule,,3.0,,,,,,S4306518669,,,,0.0,0.0,,2024-08-20,2022-10-17
4387280179,Unnes Political Science Journal,,3.0,,4310315212.0,,,2549-0737,S4387280179,,,,0.0,0.0,,2024-08-08,2023-10-03
138332656,Ons Geestelijk Erf,,3.0,BE,4310321020.0,,http://poj.peeters-leuven.be/content.php?url=journal&journal_code=OGE,0774-2827,S138332656,138332656.0,Q15767566,,0.0,0.0,,2024-08-28,2016-06-24
72761507,Journal of the History of Sexuality,,3.0,US,4310315957.0,,http://utpress.utexas.edu/index.php/journals/journal-of-the-history-of-sexuality,1043-4070,S72761507,72761507.0,Q1709879,,0.0,0.0,,2024-08-29,2016-06-24
2764748998,Lutheran theological journal,,3.0,AU,,,http://www.alc.edu.au/news-and-events/publications/lutheran-theological-journal,0024-7553,S2764748998,2764748998.0,Q15754906,,0.0,0.0,,2024-08-28,2017-10-27
4363607118,North Carolina dental journal,,3.0,,,,http://www.archive.org/search.php?sort=publicdate&query=scanningcenter%3Achapelhill+AND+mediatype%3Atexts+AND+call_number%3Ab1381695,,S4363607118,,Q27712249,,0.0,0.0,,2024-06-25,2023-04-11
4306528084,Revista Zooteh. Med. vet.,,3.0,,,,,,S4306528084,,,,0.0,0.0,,2024-08-12,2022-10-17
4387284415,Études maritainiennes / Maritain Studies,,3.0,,4310315703.0,,,0826-9920,S4387284415,,,,0.0,0.0,,2024-08-27,2023-10-03
4210168680,Scientific Journal of Microbiology,,3.0,IR,,,,2322-2948,S4210168680,,Q96729308,pa3coiyizjd6xeqs3s33ccitky,0.0,0.0,,2024-08-27,2022-02-03
2764853827,Journal of Chaohu College,,3.0,,4362643769.0,,,,S2764853827,2764853827.0,,,0.0,0.0,,2024-08-12,2017-10-27
4210168267,ACM SIGBioinformatics Record,,3.0,US,4310319798.0,,,2331-9291,S4210168267,,Q96695949,6pm43lksqjcp3njyatizwszqzi,0.0,0.0,,2024-08-20,2022-02-03
4306501048,AGROTEKBIS,,3.0,,,,,,S4306501048,,,,0.0,0.0,,2024-08-30,2022-10-17
4306513748,"International conference on Future Energy, Environment and Materials",,1.0,,,,,,S4306513748,,,,0.0,0.0,,2024-06-26,2022-10-17
4210222539,Etudes de stylistique anglaise,,3.0,FR,,,https://journals.openedition.org/esa,2116-1747,S4210222539,,Q96699955,,0.0,0.0,,2024-08-28,2022-02-03
4210168474,Reflets Revue d’intervention sociale et communautaire,,3.0,CA,,,,1203-4576,S4210168474,,,,0.0,1.0,,2024-08-27,2022-02-03
4306509326,Encyclopedia of Automotive Engineering,,3.0,,,,,,S4306509326,,,,0.0,0.0,,2024-08-14,2022-10-17
4306520659,Near Surface 2011 - 17th EAGE European Meeting of Environmental and Engineering Geophysics,,3.0,,,,,,S4306520659,,,,0.0,0.0,,2024-06-25,2022-10-17
4306418928,Integrating Technology into Computer Science Education,,1.0,,,,,,S4306418928,,,,0.0,0.0,,2024-08-28,2022-10-17
4363608974,Proceedings. 26th International Conference on Software Engineering,,1.0,,,,,,S4363608974,,,,0.0,0.0,,2024-08-29,2023-04-11
4210198063,IdeBahasa,,3.0,ID,,,http://jurnal.idebahasa.or.id/index.php/Idebahasa,2684-673X,S4210198063,,Q96707929,,0.0,0.0,,2024-08-29,2022-02-03
4393917315,Suara Kastam,,3.0,,,,,1394-0686,S4393917315,,,,0.0,0.0,,2024-06-26,2024-04-04
4210206456,Buletin Psikologi,,3.0,ID,4310314959.0,,http://jurnal.ugm.ac.id/buletinpsikologi,0854-7106,S4210206456,,,,1.0,1.0,45.0,2024-08-29,2022-02-03
4306559231,金沢法学 = Kanazawa law review,,3.0,,,,,,S4306559231,,,,0.0,0.0,,2024-08-12,2022-10-17
4306539164,Журнал физической химии,,3.0,,,,,,S4306539164,,,,0.0,0.0,,2024-06-25,2022-10-17
4393920147,International Journal of Modern Agriculture and Environment,,3.0,,,,,2974-4407,S4393920147,,,,0.0,0.0,,2024-06-26,2024-04-04
2764580023,Legal aspects of medical practice,,3.0,US,,,,0190-2350,S2764580023,2764580023.0,Q27711894,abgsaerg5rdl3akioljn3bbk5q,0.0,0.0,,2024-08-12,2017-10-27
4306544743,北海道農業経済研究,,3.0,,,,,,S4306544743,,,,0.0,0.0,,2024-08-12,2022-10-17
4210228144,Професіоналізм педагога теоретичні й методичні аспекти,Prof. pedagoga: teor. metod. asp.,3.0,UA,4310321465.0,,http://pptma.dn.ua/index.php/en/,2414-9292,S4210228144,,Q50817502,bstpz2a5xzfuzn42seqzzf534e,1.0,1.0,0.0,2024-08-26,2022-02-03
46969744,Berkeley journal of international law,,3.0,US,4310316106.0,,http://www.boalt.org/bjil/index.php,1085-5718,S46969744,46969744.0,Q4892050,,0.0,0.0,,2024-08-29,2016-06-24
4306488025,Innovations in education Vol.3 eBooks,,2.0,,,,,,S4306488025,,,,0.0,0.0,,2024-07-01,2022-10-17
4363608718,Proceedings of IADC/SPE Asia Pacific Drilling Technology,,1.0,,,,,,S4363608718,,,,0.0,0.0,,2024-08-29,2023-04-11
4210230938,Türkoloji Dergisi,,3.0,TR,4310318375.0,,,0255-2981,S4210230938,,Q96731318,epovjgqe5nfpfoxnlh5us7dhby,0.0,0.0,,2024-08-26,2022-02-03
4306543540,供用电,,3.0,,,,,,S4306543540,,,,0.0,0.0,,2024-06-26,2022-10-17
4306464112,Universitaire Pers Leuven eBooks,,2.0,,,,,,S4306464112,,,,0.0,0.0,,2024-08-28,2022-10-17
4210190817,International Review of the Red Cross,,3.0,GB,4310311721.0,,https://www.cambridge.org/core/journals/international-review-of-the-red-cross,1607-5889,S4210190817,,Q6052761,,0.0,0.0,,2024-08-29,2022-02-03
4306473277,Inter Documentation Co. eBooks,,2.0,,,,,,S4306473277,,,,0.0,0.0,,2024-08-30,2022-10-17
4306505436,Cadernos REDE ITEGO,,3.0,,,,,,S4306505436,,,,0.0,0.0,,2024-06-24,2022-10-17
4306501259,Akademik Yaklaşımlar Dergisi,,3.0,,,,,,S4306501259,,,,0.0,0.0,,2024-06-26,2022-10-17
4210173572,Nihon Biseibutsu Gakkai zasshi,,3.0,JP,,,,1883-6941,S4210173572,,Q96719238,kz56mrjnd5gdrpoyovkexd4wqy,0.0,0.0,,2024-08-26,2022-02-03
4210217456,Biophysica,Biophysica,3.0,CH,4310310987.0,,https://www.mdpi.com/journal/biophysica,2673-4125,S4210217456,,,,1.0,1.0,1082.0,2024-08-28,2022-02-03
4210227740,eJHaem,EJHaem,3.0,US,4310320595.0,,https://onlinelibrary.wiley.com/journal/26886146,2688-6146,S4210227740,,Q96697178,j5geo5gnifc4pjcpf363i4daaa,1.0,1.0,0.0,2024-08-29,2022-02-03
114402912,International Journal of Turbo & Jet-engines,,3.0,,,,,,S114402912,114402912.0,,,0.0,0.0,,2024-08-14,2016-06-24
4306545818,図書館研究シリーズ,,3.0,,,,,,S4306545818,,,,0.0,0.0,,2024-06-25,2022-10-17
4393915824,UFSI reports,,3.0,,,,,0743-9644,S4393915824,,,,0.0,0.0,,2024-08-08,2024-04-04
4210178832,˜El œGuiniguada,,3.0,ES,4310321398.0,,https://ojsspdc.ulpgc.es/ojs/index.php/ElGuiniguada/index,0213-0610,S4210178832,,Q51791053,,1.0,1.0,0.0,2024-08-26,2022-02-03
4210235146,Revista Etică și Deontologie,,3.0,RO,4310314705.0,,,2784-3904,S4210235146,,,,0.0,0.0,,2024-08-03,2022-02-03
4210215731,Polish Biographical Studies,,3.0,PL,4310317257.0,,,2353-9291,S4210215731,,Q96726703,tqywtvbf7rdjhahehcosnksb7e,0.0,1.0,,2024-08-12,2022-02-03
